"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry",21,"hsa:2683 / hsa:8703 / hsa:8704","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2683+hsa:8703+hsa:8704",NA,NA,NA,218,373,"rectangle",46,17,"#000000","#BFFFBF",1,515
"2","entry3",27,"hsa:10585 / hsa:29954","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10585+hsa:29954",NA,"rn:R07620",NA,153,187,"rectangle",46,17,"#000000","#BFFFBF",1,515
"3","entry7",31,"hsa:55624","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:55624",NA,"rn:R07619",NA,218,259,"rectangle",46,17,"#000000","#BFFFBF",1,515
"4","entry8",32,"hsa:6487","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6487",NA,NA,NA,147,453,"rectangle",46,17,"#000000","#BFFFBF",1,515
"5","entry10",34,"hsa:135152 / hsa:27087","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:135152+hsa:27087",NA,NA,NA,218,453,"rectangle",46,17,"#000000","#BFFFBF",1,515
"6","entry13",37,"hsa:9486","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:9486",NA,NA,NA,218,527,"rectangle",46,17,"#000000","#BFFFBF",1,515
"7","entry14",38,"hsa:10690 / hsa:2526","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10690+hsa:2526",NA,NA,NA,289,453,"rectangle",46,17,"#000000","#BFFFBF",1,515
"8","entry15",39,"hsa:6487","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6487",NA,NA,NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,515
"9","entry16",40,"hsa:2683 / hsa:8703 / hsa:8704","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2683+hsa:8703+hsa:8704",NA,NA,NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,515
"10","entry17",41,"hsa:55624","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:55624",NA,"rn:R07619",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,515
