"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry25",48,"ath:AT2G30490","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G30490",NA,"rn:R08815",NA,117,306,"rectangle",46,17,"#000000","#BFFFBF",1,945
"2","entry27",52,"ath:AT5G48930","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G48930",NA,"rn:R02416",NA,285,259,"rectangle",46,17,"#000000","#BFFFBF",1,945
"3","entry28",54,"ath:AT2G40890","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G40890",NA,"rn:R06582",NA,375,259,"rectangle",46,17,"#000000","#BFFFBF",1,945
"4","entry29",56,"ath:AT5G48930","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G48930",NA,"rn:R07433",NA,470,259,"rectangle",46,17,"#000000","#BFFFBF",1,945
"5","entry30",59,"ath:AT5G48930","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G48930",NA,"rn:R07432",NA,285,362,"rectangle",46,17,"#000000","#BFFFBF",1,945
"6","entry31",60,"ath:AT2G40890","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G40890",NA,"rn:R04342",NA,375,362,"rectangle",46,17,"#000000","#BFFFBF",1,945
"7","entry33",63,"ath:AT1G24735 / ath:AT1G67980 / ath:AT4G26220 / ath:AT4G34050","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G24735+ath:AT1G67980+ath:AT4G26220+ath:AT4G34050",NA,"rn:R01942",NA,553,306,"rectangle",46,17,"#000000","#BFFFBF",1,945
"8","entry38",72,"ath:AT5G48930","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G48930",NA,"rn:R01945",NA,470,362,"rectangle",46,17,"#000000","#BFFFBF",1,945
"9","entry25",52,"thj:104800793 / thj:104815827","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104800793+thj:104815827",NA,"rn:R08815",NA,117,306,"rectangle",46,17,"#000000","#BFFFBF",1,945
"10","entry27",56,"thj:104804487 / thj:104809269 / thj:104809270 / thj:104812535 / thj:104814627 / thj:104817818 / thj:104818159 / thj:104819144 / thj:104819970 / thj:104821379 / thj:104825401","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104804487+thj:104809269+thj:104809270+thj:104812535+thj:104814627+thj:104817818+thj:104818159+thj:104819144+thj:104819970+thj:104821379+thj:104825401",NA,"rn:R02416",NA,285,259,"rectangle",46,17,"#000000","#BFFFBF",1,945
"11","entry28",58,"thj:104803227","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104803227",NA,"rn:R06582",NA,375,259,"rectangle",46,17,"#000000","#BFFFBF",1,945
"12","entry29",60,"thj:104804487 / thj:104809269 / thj:104809270 / thj:104812535 / thj:104814627 / thj:104817818 / thj:104818159 / thj:104819144 / thj:104819970 / thj:104821379 / thj:104825401","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104804487+thj:104809269+thj:104809270+thj:104812535+thj:104814627+thj:104817818+thj:104818159+thj:104819144+thj:104819970+thj:104821379+thj:104825401",NA,"rn:R07433",NA,470,259,"rectangle",46,17,"#000000","#BFFFBF",1,945
"13","entry30",63,"thj:104804487 / thj:104809269 / thj:104809270 / thj:104812535 / thj:104814627 / thj:104817818 / thj:104818159 / thj:104819144 / thj:104819970 / thj:104821379 / thj:104825401","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104804487+thj:104809269+thj:104809270+thj:104812535+thj:104814627+thj:104817818+thj:104818159+thj:104819144+thj:104819970+thj:104821379+thj:104825401",NA,"rn:R07432",NA,285,362,"rectangle",46,17,"#000000","#BFFFBF",1,945
"14","entry31",64,"thj:104803227","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104803227",NA,"rn:R04342",NA,375,362,"rectangle",46,17,"#000000","#BFFFBF",1,945
"15","entry33",67,"thj:104804378 / thj:104807886 / thj:104811735 / thj:104819570 / thj:104825058","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104804378+thj:104807886+thj:104811735+thj:104819570+thj:104825058",NA,"rn:R01942",NA,553,306,"rectangle",46,17,"#000000","#BFFFBF",1,945
"16","entry38",76,"thj:104804487 / thj:104809269 / thj:104809270 / thj:104812535 / thj:104814627 / thj:104817818 / thj:104818159 / thj:104819144 / thj:104819970 / thj:104821379 / thj:104825401","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104804487+thj:104809269+thj:104809270+thj:104812535+thj:104814627+thj:104817818+thj:104818159+thj:104819144+thj:104819970+thj:104821379+thj:104825401",NA,"rn:R01945",NA,470,362,"rectangle",46,17,"#000000","#BFFFBF",1,945
"17","entry25",52,"cpap:110809815 / cpap:110823746","gene","http://www.kegg.jp/dbget-bin/www_bget?cpap:110809815+cpap:110823746",NA,"rn:R08815",NA,117,306,"rectangle",46,17,"#000000","#BFFFBF",1,945
"18","entry27",56,"cpap:110811058 / cpap:110812373 / cpap:110815640 / cpap:110815641 / cpap:110815680 / cpap:110815765 / cpap:110821129","gene","http://www.kegg.jp/dbget-bin/www_bget?cpap:110811058+cpap:110812373+cpap:110815640+cpap:110815641+cpap:110815680+cpap:110815765+cpap:110821129",NA,"rn:R02416",NA,285,259,"rectangle",46,17,"#000000","#BFFFBF",1,945
"19","entry28",58,"cpap:110811301","gene","http://www.kegg.jp/dbget-bin/www_bget?cpap:110811301",NA,"rn:R06582",NA,375,259,"rectangle",46,17,"#000000","#BFFFBF",1,945
"20","entry29",60,"cpap:110811058 / cpap:110812373 / cpap:110815640 / cpap:110815641 / cpap:110815680 / cpap:110815765 / cpap:110821129","gene","http://www.kegg.jp/dbget-bin/www_bget?cpap:110811058+cpap:110812373+cpap:110815640+cpap:110815641+cpap:110815680+cpap:110815765+cpap:110821129",NA,"rn:R07433",NA,470,259,"rectangle",46,17,"#000000","#BFFFBF",1,945
"21","entry30",63,"cpap:110811058 / cpap:110812373 / cpap:110815640 / cpap:110815641 / cpap:110815680 / cpap:110815765 / cpap:110821129","gene","http://www.kegg.jp/dbget-bin/www_bget?cpap:110811058+cpap:110812373+cpap:110815640+cpap:110815641+cpap:110815680+cpap:110815765+cpap:110821129",NA,"rn:R07432",NA,285,362,"rectangle",46,17,"#000000","#BFFFBF",1,945
"22","entry31",64,"cpap:110811301","gene","http://www.kegg.jp/dbget-bin/www_bget?cpap:110811301",NA,"rn:R04342",NA,375,362,"rectangle",46,17,"#000000","#BFFFBF",1,945
"23","entry33",67,"cpap:110806685 / cpap:110809744 / cpap:110823824","gene","http://www.kegg.jp/dbget-bin/www_bget?cpap:110806685+cpap:110809744+cpap:110823824",NA,"rn:R01942",NA,553,306,"rectangle",46,17,"#000000","#BFFFBF",1,945
