"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry",15,"hsa:3292 / hsa:3294 / hsa:51144 / hsa:51478 / hsa:7923 / hsa:8630","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3292+hsa:3294+hsa:51144+hsa:51478+hsa:7923+hsa:8630",NA,"rn:R02352 rn:R02353",NA,899,1122,"rectangle",46,17,"#000000","#BFFFBF",1,140
"2","entry73",188,"hsa:412","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:412",NA,"rn:R08941",NA,273,132,"rectangle",46,17,"#000000","#BFFFBF",1,140
"3","entry74",189,"hsa:6820","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6820",NA,"rn:R08977",NA,273,153,"rectangle",46,17,"#000000","#BFFFBF",1,140
"4","entry75",190,"hsa:1583","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1583",NA,"rn:R02723",NA,298,200,"rectangle",46,17,"#000000","#BFFFBF",1,140
"5","entry76",191,"hsa:1583","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1583",NA,"rn:R04855",NA,298,266,"rectangle",46,17,"#000000","#BFFFBF",1,140
"6","entry77",192,"hsa:1583","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1583",NA,"rn:R01454",NA,154,202,"rectangle",46,17,"#000000","#BFFFBF",1,140
"7","entry78",193,"hsa:1583","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1583",NA,"rn:R04854",NA,153,266,"rectangle",46,17,"#000000","#BFFFBF",1,140
"8","entry79",194,"hsa:1583","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1583",NA,"rn:R04676",NA,153,590,"rectangle",46,17,"#000000","#BFFFBF",1,140
"9","entry80",195,"hsa:1583","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1583",NA,"rn:R03933",NA,224,352,"rectangle",46,17,"#000000","#BFFFBF",1,140
"10","entry81",197,"hsa:1586","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1586",NA,"rn:R04853",NA,111,390,"rectangle",46,17,"#000000","#BFFFBF",1,140
"11","entry82",198,"hsa:1589","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1589",NA,"rn:R03784",NA,321,390,"rectangle",46,17,"#000000","#BFFFBF",1,140
"12","entry83",199,"hsa:3283 / hsa:3284","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3283+hsa:3284",NA,"rn:R04163",NA,370,364,"rectangle",46,17,"#000000","#BFFFBF",1,140
"13","entry84",200,"hsa:3283 / hsa:3284","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3283+hsa:3284",NA,"rn:R04163",NA,370,343,"rectangle",46,17,"#000000","#BFFFBF",1,140
"14","entry85",201,"hsa:9420","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:9420",NA,"rn:R08943",NA,383,437,"rectangle",46,17,"#000000","#BFFFBF",1,140
"15","entry86",202,"hsa:412","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:412",NA,"rn:R08942",NA,383,526,"rectangle",46,17,"#000000","#BFFFBF",1,140
"16","entry87",203,"hsa:6820","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6820",NA,"rn:R08978",NA,383,547,"rectangle",46,17,"#000000","#BFFFBF",1,140
"17","entry88",204,"hsa:3283 / hsa:3284","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3283+hsa:3284",NA,"rn:R02216",NA,370,493,"rectangle",46,17,"#000000","#BFFFBF",1,140
"18","entry89",205,"hsa:3283 / hsa:3284","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3283+hsa:3284",NA,"rn:R02216",NA,370,472,"rectangle",46,17,"#000000","#BFFFBF",1,140
"19","entry90",206,"hsa:3283 / hsa:3284","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3283+hsa:3284",NA,"rn:R03327",NA,370,601,"rectangle",46,17,"#000000","#BFFFBF",1,140
"20","entry91",207,"hsa:3283 / hsa:3284","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3283+hsa:3284",NA,"rn:R03327",NA,370,580,"rectangle",46,17,"#000000","#BFFFBF",1,140
