"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry10",32,"eco:b2341 / eco:b3846","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b2341+eco:b3846",NA,"rn:R06941",NA,318,802,"rectangle",46,17,"#000000","#BFFFBF",1,930
"2","entry11",33,"eco:b1393 / eco:b2341 / eco:b3846","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b1393+eco:b2341+eco:b3846",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"3","entry10",32,"elx:CDCO157_2989 / elx:CDCO157_4512","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_2989+elx:CDCO157_4512",NA,"rn:R06941",NA,318,802,"rectangle",46,17,"#000000","#BFFFBF",1,930
"4","entry11",33,"elx:CDCO157_2989 / elx:CDCO157_4512","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_2989+elx:CDCO157_4512",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"5","entry10",32,"sens:Q786_11790 / sens:Q786_19525","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_11790+sens:Q786_19525",NA,"rn:R06941",NA,318,802,"rectangle",46,17,"#000000","#BFFFBF",1,930
"6","entry11",33,"sens:Q786_11790 / sens:Q786_19525","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_11790+sens:Q786_19525",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"7","entry11",33,"rso:RSc0304 / rso:RSc2872 / rso:RSp0671","gene","http://www.kegg.jp/dbget-bin/www_bget?rso:RSc0304+rso:RSc2872+rso:RSp0671",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"8","entry12",34,"rso:RSp0687","gene","http://www.kegg.jp/dbget-bin/www_bget?rso:RSp0687",NA,"rn:R06943",NA,318,654,"rectangle",46,17,"#000000","#BFFFBF",1,930
"9","entry22",53,"rso:RSp0824","gene","http://www.kegg.jp/dbget-bin/www_bget?rso:RSp0824",NA,"rn:R03751",NA,293,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"10","entry45",84,"rso:RSc0439","gene","http://www.kegg.jp/dbget-bin/www_bget?rso:RSc0439",NA,"rn:R03751",NA,343,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"11","entry11",33,"rsc:RCFBP_10586 / rsc:RCFBP_21187","gene","http://www.kegg.jp/dbget-bin/www_bget?rsc:RCFBP_10586+rsc:RCFBP_21187",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"12","entry45",84,"rsc:RCFBP_21045","gene","http://www.kegg.jp/dbget-bin/www_bget?rsc:RCFBP_21045",NA,"rn:R03751",NA,343,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"13","entry11",33,"rsl:RPSI07_0632 / rsl:RPSI07_3106 / rsl:RPSI07_mp0572","gene","http://www.kegg.jp/dbget-bin/www_bget?rsl:RPSI07_0632+rsl:RPSI07_3106+rsl:RPSI07_mp0572",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"14","entry12",34,"rsl:RPSI07_mp0590","gene","http://www.kegg.jp/dbget-bin/www_bget?rsl:RPSI07_mp0590",NA,"rn:R06943",NA,318,654,"rectangle",46,17,"#000000","#BFFFBF",1,930
"15","entry13",39,"rsl:RPSI07_mp0745","gene","http://www.kegg.jp/dbget-bin/www_bget?rsl:RPSI07_mp0745",NA,"rn:R05771",NA,199,136,"rectangle",46,17,"#000000","#BFFFBF",1,930
"16","entry45",84,"rsl:RPSI07_2931","gene","http://www.kegg.jp/dbget-bin/www_bget?rsl:RPSI07_2931",NA,"rn:R03751",NA,343,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"17","entry11",33,"rsn:RSPO_c00636 / rsn:RSPO_c03100","gene","http://www.kegg.jp/dbget-bin/www_bget?rsn:RSPO_c00636+rsn:RSPO_c03100",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"18","entry12",34,"rsn:RSPO_m01023","gene","http://www.kegg.jp/dbget-bin/www_bget?rsn:RSPO_m01023",NA,"rn:R06943",NA,318,654,"rectangle",46,17,"#000000","#BFFFBF",1,930
"19","entry13",39,"rsn:RSPO_m01124","gene","http://www.kegg.jp/dbget-bin/www_bget?rsn:RSPO_m01124",NA,"rn:R05771",NA,199,136,"rectangle",46,17,"#000000","#BFFFBF",1,930
"20","entry22",53,"rsn:RSPO_m01142","gene","http://www.kegg.jp/dbget-bin/www_bget?rsn:RSPO_m01142",NA,"rn:R03751",NA,293,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"21","entry45",84,"rsn:RSPO_c02959","gene","http://www.kegg.jp/dbget-bin/www_bget?rsn:RSPO_c02959",NA,"rn:R03751",NA,343,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"22","entry11",33,"rsm:CMR15_10542 / rsm:CMR15_30642 / rsm:CMR15_mp10640","gene","http://www.kegg.jp/dbget-bin/www_bget?rsm:CMR15_10542+rsm:CMR15_30642+rsm:CMR15_mp10640",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"23","entry12",34,"rsm:CMR15_mp10658","gene","http://www.kegg.jp/dbget-bin/www_bget?rsm:CMR15_mp10658",NA,"rn:R06943",NA,318,654,"rectangle",46,17,"#000000","#BFFFBF",1,930
"24","entry45",84,"rsm:CMR15_30466","gene","http://www.kegg.jp/dbget-bin/www_bget?rsm:CMR15_30466",NA,"rn:R03751",NA,343,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"25","entry11",33,"rse:F504_2800 / rse:F504_325 / rse:F504_4550","gene","http://www.kegg.jp/dbget-bin/www_bget?rse:F504_2800+rse:F504_325+rse:F504_4550",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"26","entry12",34,"rse:F504_4533","gene","http://www.kegg.jp/dbget-bin/www_bget?rse:F504_4533",NA,"rn:R06943",NA,318,654,"rectangle",46,17,"#000000","#BFFFBF",1,930
"27","entry22",53,"rse:F504_4395","gene","http://www.kegg.jp/dbget-bin/www_bget?rse:F504_4395",NA,"rn:R03751",NA,293,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"28","entry45",84,"rse:F504_463","gene","http://www.kegg.jp/dbget-bin/www_bget?rse:F504_463",NA,"rn:R03751",NA,343,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"29","entry11",35,"rsy:RSUY_05980 / rsy:RSUY_29740 / rsy:RSUY_38780","gene","http://www.kegg.jp/dbget-bin/www_bget?rsy:RSUY_05980+rsy:RSUY_29740+rsy:RSUY_38780",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"30","entry12",36,"rsy:RSUY_38940","gene","http://www.kegg.jp/dbget-bin/www_bget?rsy:RSUY_38940",NA,"rn:R06943",NA,318,654,"rectangle",46,17,"#000000","#BFFFBF",1,930
"31","entry45",86,"rsy:RSUY_28310","gene","http://www.kegg.jp/dbget-bin/www_bget?rsy:RSUY_28310",NA,"rn:R03751",NA,343,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"32","entry10",32,"rpi:Rpic_4929","gene","http://www.kegg.jp/dbget-bin/www_bget?rpi:Rpic_4929",NA,"rn:R06941",NA,318,802,"rectangle",46,17,"#000000","#BFFFBF",1,930
"33","entry11",33,"rpi:Rpic_0159 / rpi:Rpic_2628 / rpi:Rpic_3114 / rpi:Rpic_4929","gene","http://www.kegg.jp/dbget-bin/www_bget?rpi:Rpic_0159+rpi:Rpic_2628+rpi:Rpic_3114+rpi:Rpic_4929",NA,"rn:R06942",NA,318,728,"rectangle",46,17,"#000000","#BFFFBF",1,930
"34","entry12",34,"rpi:Rpic_4539","gene","http://www.kegg.jp/dbget-bin/www_bget?rpi:Rpic_4539",NA,"rn:R06943",NA,318,654,"rectangle",46,17,"#000000","#BFFFBF",1,930
"35","entry14",40,"rpi:Rpic_4109","gene","http://www.kegg.jp/dbget-bin/www_bget?rpi:Rpic_4109",NA,"rn:R06945",NA,293,136,"rectangle",46,17,"#000000","#BFFFBF",1,930
"36","entry22",53,"rpi:Rpic_3985 / rpi:Rpic_4042","gene","http://www.kegg.jp/dbget-bin/www_bget?rpi:Rpic_3985+rpi:Rpic_4042",NA,"rn:R03751",NA,293,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
"37","entry45",84,"rpi:Rpic_0315","gene","http://www.kegg.jp/dbget-bin/www_bget?rpi:Rpic_0315",NA,"rn:R03751",NA,343,358,"rectangle",46,17,"#000000","#BFFFBF",1,930
