"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry",44,"hsa:6309","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6309",NA,"rn:R07486",NA,835,975,"rectangle",46,17,"#000000","#BFFFBF",1,100
"2","entry1",45,"hsa:10682","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10682",NA,"rn:R04804",NA,373,825,"rectangle",46,17,"#000000","#BFFFBF",1,100
"3","entry2",46,"hsa:1717","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1717",NA,"rn:R01451 rn:R01456",NA,238,924,"rectangle",46,17,"#000000","#BFFFBF",1,100
"4","entry3",47,"hsa:6309","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6309",NA,"rn:R07215",NA,238,875,"rectangle",46,17,"#000000","#BFFFBF",1,100
"5","entry4",48,"hsa:10682","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10682",NA,"rn:R03353",NA,238,825,"rectangle",46,17,"#000000","#BFFFBF",1,100
"6","entry7",51,"hsa:6309","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6309",NA,"rn:R07505",NA,528,875,"rectangle",46,17,"#000000","#BFFFBF",1,100
"7","entry12",56,"hsa:1718","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1718",NA,"rn:R07493",NA,670,1075,"rectangle",46,17,"#000000","#BFFFBF",1,100
"8","entry13",57,"hsa:1717","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1717",NA,"rn:R07492",NA,668,1026,"rectangle",46,17,"#000000","#BFFFBF",1,100
"9","entry14",58,"hsa:6309","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6309",NA,"rn:R07491",NA,668,975,"rectangle",46,17,"#000000","#BFFFBF",1,100
"10","entry15",59,"hsa:1718","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1718",NA,"rn:R01457",NA,306,955,"rectangle",46,17,"#000000","#BFFFBF",1,100
"11","entry16",60,"hsa:1718","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1718",NA,"rn:R07507",NA,306,905,"rectangle",46,17,"#000000","#BFFFBF",1,100
"12","entry17",61,"hsa:1718","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1718",NA,"rn:R05703",NA,306,854,"rectangle",46,17,"#000000","#BFFFBF",1,100
"13","entry18",62,"hsa:1718","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1718",NA,"rn:R07498",NA,306,805,"rectangle",46,17,"#000000","#BFFFBF",1,100
"14","entry19",63,"hsa:1718","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1718",NA,"rn:R07499",NA,306,455,"rectangle",46,17,"#000000","#BFFFBF",1,100
"15","entry23",67,"hsa:1718","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1718",NA,"rn:R07488",NA,835,1075,"rectangle",46,17,"#000000","#BFFFBF",1,100
"16","entry24",68,"hsa:1595","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1595",NA,"rn:R05731",NA,669,675,"rectangle",46,17,"#000000","#BFFFBF",1,100
"17","entry26",70,"hsa:7108","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:7108",NA,"rn:R07483",NA,668,725,"rectangle",46,17,"#000000","#BFFFBF",1,100
"18","entry28",72,"hsa:1717","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1717",NA,"rn:R07487",NA,835,1026,"rectangle",46,17,"#000000","#BFFFBF",1,100
"19","entry45",89,"hsa:4047","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:4047",NA,"rn:R03199",NA,372,317,"rectangle",46,17,"#000000","#BFFFBF",1,100
"20","entry46",90,"hsa:7108","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:7108",NA,"rn:R05639",NA,373,425,"rectangle",46,17,"#000000","#BFFFBF",1,100
"21","entry47",91,"hsa:10682","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10682",NA,"rn:R07484",NA,668,775,"rectangle",46,17,"#000000","#BFFFBF",1,100
"22","entry48",92,"hsa:50814","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:50814",NA,"rn:R07494",NA,373,525,"rectangle",46,17,"#000000","#BFFFBF",1,100
"23","entry53",97,"hsa:1718","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1718",NA,"rn:R03689",NA,306,354,"rectangle",46,17,"#000000","#BFFFBF",1,100
"24","entry54",98,"hsa:6307","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6307",NA,"rn:R07509",NA,373,475,"rectangle",46,17,"#000000","#BFFFBF",1,100
"25","entry55",99,"hsa:1595","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1595",NA,"rn:R05640",NA,346,375,"rectangle",46,17,"#000000","#BFFFBF",1,100
"26","entry56",100,"hsa:51478","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:51478",NA,"rn:R07495",NA,373,575,"rectangle",46,17,"#000000","#BFFFBF",1,100
"27","entry81",131,"hsa:1056 / hsa:3988","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1056+hsa:3988",NA,"rn:R01462",NA,195,952,"rectangle",46,17,"#000000","#BFFFBF",1,100
"28","entry82",133,"hsa:6646 / hsa:8435","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6646+hsa:8435",NA,"rn:R01461",NA,195,974,"rectangle",46,17,"#000000","#BFFFBF",1,100
"29","entry83",137,"hsa:120227","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:120227",NA,"rn:R03611",NA,63,924,"rectangle",46,17,"#000000","#BFFFBF",1,100
"30","entry84",139,"hsa:1594","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1594",NA,"rn:R03610",NA,63,982,"rectangle",46,17,"#000000","#BFFFBF",1,100
