"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry2",31,"hsa:5538 / hsa:9374","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:5538+hsa:9374",NA,"rn:R01274",NA,836,539,"rectangle",46,17,"#000000","#BFFFBF",1,62
"2","entry3",32,"hsa:51102","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:51102",NA,"rn:R01278",NA,810,451,"rectangle",46,17,"#000000","#BFFFBF",1,62
"3","entry4",33,"hsa:1892 / hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1892+hsa:3030",NA,"rn:R04738",NA,810,370,"rectangle",46,17,"#000000","#BFFFBF",1,62
"4","entry5",34,"hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3030",NA,"rn:R04737",NA,835,285,"rectangle",46,17,"#000000","#BFFFBF",1,62
"5","entry6",35,"hsa:10449 / hsa:3032","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10449+hsa:3032",NA,"rn:R03991",NA,835,204,"rectangle",46,17,"#000000","#BFFFBF",1,62
"6","entry7",36,"hsa:51102","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:51102",NA,"rn:R03989",NA,668,451,"rectangle",46,17,"#000000","#BFFFBF",1,62
"7","entry8",37,"hsa:1892 / hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1892+hsa:3030",NA,"rn:R04740",NA,668,370,"rectangle",46,17,"#000000","#BFFFBF",1,62
"8","entry9",38,"hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3030",NA,"rn:R04739",NA,694,285,"rectangle",46,17,"#000000","#BFFFBF",1,62
"9","entry10",39,"hsa:10449 / hsa:3032","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10449+hsa:3032",NA,"rn:R03858",NA,694,204,"rectangle",46,17,"#000000","#BFFFBF",1,62
"10","entry11",40,"hsa:51102","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:51102",NA,"rn:R03856",NA,527,451,"rectangle",46,17,"#000000","#BFFFBF",1,62
"11","entry12",41,"hsa:1892 / hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1892+hsa:3030",NA,"rn:R04170",NA,527,370,"rectangle",46,17,"#000000","#BFFFBF",1,62
"12","entry13",42,"hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3030",NA,"rn:R04741",NA,552,285,"rectangle",46,17,"#000000","#BFFFBF",1,62
"13","entry14",43,"hsa:10449 / hsa:3032","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10449+hsa:3032",NA,"rn:R04742",NA,553,204,"rectangle",46,17,"#000000","#BFFFBF",1,62
"14","entry15",44,"hsa:51102","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:51102",NA,"rn:R04753",NA,385,451,"rectangle",46,17,"#000000","#BFFFBF",1,62
"15","entry16",45,"hsa:1892 / hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1892+hsa:3030",NA,"rn:R04744",NA,385,370,"rectangle",46,17,"#000000","#BFFFBF",1,62
"16","entry17",46,"hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3030",NA,"rn:R04743",NA,435,285,"rectangle",46,17,"#000000","#BFFFBF",1,62
"17","entry18",47,"hsa:3033","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3033",NA,"rn:R04743",NA,385,285,"rectangle",46,17,"#000000","#BFFFBF",1,62
"18","entry19",48,"hsa:10449 / hsa:3032","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10449+hsa:3032",NA,"rn:R03778",NA,410,204,"rectangle",46,17,"#000000","#BFFFBF",1,62
"19","entry20",49,"hsa:51102","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:51102",NA,"rn:R03776",NA,243,451,"rectangle",46,17,"#000000","#BFFFBF",1,62
"20","entry21",50,"hsa:1892 / hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1892+hsa:3030",NA,"rn:R04746",NA,243,370,"rectangle",46,17,"#000000","#BFFFBF",1,62
"21","entry22",51,"hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3030",NA,"rn:R04745",NA,293,285,"rectangle",46,17,"#000000","#BFFFBF",1,62
"22","entry23",52,"hsa:3033","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3033",NA,"rn:R04745",NA,243,285,"rectangle",46,17,"#000000","#BFFFBF",1,62
"23","entry24",53,"hsa:10449 / hsa:3032","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10449+hsa:3032",NA,"rn:R04747",NA,268,204,"rectangle",46,17,"#000000","#BFFFBF",1,62
"24","entry25",54,"hsa:51102","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:51102",NA,"rn:R06985",NA,101,451,"rectangle",46,17,"#000000","#BFFFBF",1,62
"25","entry26",55,"hsa:1892 / hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1892+hsa:3030",NA,"rn:R04749",NA,101,370,"rectangle",46,17,"#000000","#BFFFBF",1,62
"26","entry27",56,"hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3030",NA,"rn:R04748",NA,151,285,"rectangle",46,17,"#000000","#BFFFBF",1,62
"27","entry28",61,"hsa:3033","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3033",NA,"rn:R04748",NA,101,285,"rectangle",46,17,"#000000","#BFFFBF",1,62
"28","entry29",62,"hsa:10449 / hsa:3032","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10449+hsa:3032",NA,"rn:R01177",NA,126,204,"rectangle",46,17,"#000000","#BFFFBF",1,62
"29","entry63",115,"hsa:51144","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:51144",NA,"rn:R10826",NA,551,843,"rectangle",46,17,"#000000","#BFFFBF",1,62
"30","entry64",116,"hsa:9524","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:9524",NA,"rn:R10828",NA,551,1001,"rectangle",46,17,"#000000","#BFFFBF",1,62
"31","entry65",117,"hsa:201562 / hsa:401494 / hsa:51495 / hsa:9200","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:201562+hsa:401494+hsa:51495+hsa:9200",NA,"rn:R10827",NA,551,923,"rectangle",46,17,"#000000","#BFFFBF",1,62
"32","entry66",123,"hsa:1892 / hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1892+hsa:3030",NA,"rn:R02685",NA,189,923,"rectangle",46,17,"#000000","#BFFFBF",1,62
"33","entry67",124,"hsa:3033","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3033",NA,"rn:R01778",NA,189,843,"rectangle",46,17,"#000000","#BFFFBF",1,62
"34","entry68",125,"hsa:10449 / hsa:3032","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10449+hsa:3032",NA,"rn:R00391",NA,214,768,"rectangle",46,17,"#000000","#BFFFBF",1,62
"35","entry75",135,"hsa:51102","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:51102",NA,"rn:R07162",NA,189,1001,"rectangle",46,17,"#000000","#BFFFBF",1,62
"36","entry76",136,"hsa:3030","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3030",NA,"rn:R01778",NA,239,843,"rectangle",46,17,"#000000","#BFFFBF",1,62
"37","entry78",142,"hsa:5538 / hsa:9374","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:5538+hsa:9374",NA,"rn:R01274",NA,215,1081,"rectangle",46,17,"#000000","#BFFFBF",1,62
"38","entry81",147,"hsa:10965 / hsa:11332 / hsa:117145 / hsa:122970 / hsa:284486 / hsa:641371","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10965+hsa:11332+hsa:117145+hsa:122970+hsa:284486+hsa:641371",NA,"rn:R09450",NA,551,1081,"rectangle",45,16,"#000000","#BFFFBF",1,62
"39","entry83",149,"hsa:54898 / hsa:60481 / hsa:64834 / hsa:6785 / hsa:79071 / hsa:79993 / hsa:83401","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:54898+hsa:60481+hsa:64834+hsa:6785+hsa:79071+hsa:79993+hsa:83401",NA,"rn:R10825",NA,552,768,"rectangle",46,17,"#000000","#BFFFBF",1,62
"40","entry2",31,"rro:104654886 / rro:104674001","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104654886+rro:104674001",NA,"rn:R01274",NA,836,539,"rectangle",46,17,"#000000","#BFFFBF",1,62
"41","entry3",32,"rro:104675685","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104675685",NA,"rn:R01278",NA,810,451,"rectangle",46,17,"#000000","#BFFFBF",1,62
"42","entry4",33,"rro:104677652 / rro:104677892","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104677652+rro:104677892",NA,"rn:R04738",NA,810,370,"rectangle",46,17,"#000000","#BFFFBF",1,62
"43","entry5",34,"rro:104677892","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104677892",NA,"rn:R04737",NA,835,285,"rectangle",46,17,"#000000","#BFFFBF",1,62
