"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry64",130,"ath:AT1G23800 / ath:AT1G44170 / ath:AT3G48000 / ath:AT4G34240 / ath:AT4G36250","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G23800+ath:AT1G44170+ath:AT3G48000+ath:AT4G34240+ath:AT4G36250",NA,"rn:R06366",NA,126,347,"rectangle",46,17,"#000000","#BFFFBF",1,903
"2","entry66",139,"ath:AT4G16210","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G16210",NA,"rn:R06412",NA,1356,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"3","entry67",140,"ath:AT4G16210","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G16210",NA,"rn:R06411",NA,1285,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"4","entry64",130,"thj:104806831 / thj:104811164 / thj:104813155 / thj:104818230 / thj:104819135 / thj:104819765 / thj:104822138 / thj:104822963 / thj:104824647","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104806831+thj:104811164+thj:104813155+thj:104818230+thj:104819135+thj:104819765+thj:104822138+thj:104822963+thj:104824647",NA,"rn:R06366",NA,126,347,"rectangle",46,17,"#000000","#BFFFBF",1,903
"5","entry66",139,"thj:104821796","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104821796",NA,"rn:R06412",NA,1356,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"6","entry67",140,"thj:104821796","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104821796",NA,"rn:R06411",NA,1285,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"7","entry66",139,"ecok:ECMDS42_1912 / ecok:ECMDS42_3284","gene","http://www.kegg.jp/dbget-bin/www_bget?ecok:ECMDS42_1912+ecok:ECMDS42_3284",NA,"rn:R06412",NA,1356,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"8","entry67",140,"ecok:ECMDS42_1912 / ecok:ECMDS42_3284","gene","http://www.kegg.jp/dbget-bin/www_bget?ecok:ECMDS42_1912+ecok:ECMDS42_3284",NA,"rn:R06411",NA,1285,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"9","entry63",129,"cyy:CPC19_03860","gene","http://www.kegg.jp/dbget-bin/www_bget?cyy:CPC19_03860",NA,"rn:R05784",NA,756,279,"rectangle",46,17,"#000000","#BFFFBF",1,903
"10","entry66",139,"cyy:CPC19_06590","gene","http://www.kegg.jp/dbget-bin/www_bget?cyy:CPC19_06590",NA,"rn:R06412",NA,1356,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"11","entry67",140,"cyy:CPC19_06590","gene","http://www.kegg.jp/dbget-bin/www_bget?cyy:CPC19_06590",NA,"rn:R06411",NA,1285,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"12","entry68",141,"cyy:CPC19_07720","gene","http://www.kegg.jp/dbget-bin/www_bget?cyy:CPC19_07720",NA,"rn:R06393",NA,1002,506,"rectangle",46,17,"#000000","#BFFFBF",1,903
"13","entry69",142,"cyy:CPC19_07720","gene","http://www.kegg.jp/dbget-bin/www_bget?cyy:CPC19_07720",NA,"rn:R06392",NA,922,506,"rectangle",46,17,"#000000","#BFFFBF",1,903
"14","entry70",151,"cyy:CPC19_07720","gene","http://www.kegg.jp/dbget-bin/www_bget?cyy:CPC19_07720",NA,"rn:R06391",NA,291,506,"rectangle",46,17,"#000000","#BFFFBF",1,903
"15","entry71",152,"cyy:CPC19_07720","gene","http://www.kegg.jp/dbget-bin/www_bget?cyy:CPC19_07720",NA,"rn:R06390",NA,370,506,"rectangle",46,17,"#000000","#BFFFBF",1,903
"16","entry76",165,"cyy:CPC19_03860","gene","http://www.kegg.jp/dbget-bin/www_bget?cyy:CPC19_03860",NA,"rn:R09387",NA,534,279,"rectangle",46,17,"#000000","#BFFFBF",1,903
"17","entry66",139,"blep:AL038_12545","gene","http://www.kegg.jp/dbget-bin/www_bget?blep:AL038_12545",NA,"rn:R06412",NA,1356,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"18","entry67",140,"blep:AL038_12545","gene","http://www.kegg.jp/dbget-bin/www_bget?blep:AL038_12545",NA,"rn:R06411",NA,1285,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"19","entry64",130,"noc:Noc_1710 / noc:Noc_2605","gene","http://www.kegg.jp/dbget-bin/www_bget?noc:Noc_1710+noc:Noc_2605",NA,"rn:R06366",NA,126,347,"rectangle",46,17,"#000000","#BFFFBF",1,903
"20","entry66",139,"noc:Noc_0826 / noc:Noc_1733","gene","http://www.kegg.jp/dbget-bin/www_bget?noc:Noc_0826+noc:Noc_1733",NA,"rn:R06412",NA,1356,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"21","entry67",140,"noc:Noc_0826 / noc:Noc_1733","gene","http://www.kegg.jp/dbget-bin/www_bget?noc:Noc_0826+noc:Noc_1733",NA,"rn:R06411",NA,1285,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
"22","entry64",130,"nhl:Nhal_1431 / nhl:Nhal_1912 / nhl:Nhal_3492","gene","http://www.kegg.jp/dbget-bin/www_bget?nhl:Nhal_1431+nhl:Nhal_1912+nhl:Nhal_3492",NA,"rn:R06366",NA,126,347,"rectangle",46,17,"#000000","#BFFFBF",1,903
"23","entry66",139,"nhl:Nhal_2077 / nhl:Nhal_2479","gene","http://www.kegg.jp/dbget-bin/www_bget?nhl:Nhal_2077+nhl:Nhal_2479",NA,"rn:R06412",NA,1356,484,"rectangle",46,17,"#000000","#BFFFBF",1,903
