"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry",2,"ath:AT1G16410","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G16410",NA,"rn:R08665",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,966
"2","entry1",3,"ath:AT2G20610","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G20610",NA,"rn:R08667",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,966
"3","entry2",4,"ath:AT4G13770","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G13770",NA,"rn:R08666",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,966
"4","entry3",5,"ath:AT1G24100","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G24100",NA,"rn:R08668",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,966
"5","entry5",7,"ath:AT3G19710","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G19710",NA,"rn:R08618",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,966
"6","entry6",8,"ath:AT1G18590 / ath:AT1G74090 / ath:AT1G74100","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G18590+ath:AT1G74090+ath:AT1G74100",NA,"rn:R08669",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,966
"7","entry7",9,"ath:AT1G10060 / ath:AT1G10070 / ath:AT1G50090 / ath:AT1G50110 / ath:AT3G49680 / ath:AT5G65780","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G10060+ath:AT1G10070+ath:AT1G50090+ath:AT1G50110+ath:AT3G49680+ath:AT5G65780",NA,"rn:R08622",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,966
"8","entry8",10,"ath:AT5G23010 / ath:AT5G23020","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G23010+ath:AT5G23020",NA,"rn:R08619",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,966
"9","entry23",25,"ath:AT2G43100 / ath:AT3G58990 / ath:AT4G13430","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G43100+ath:AT3G58990+ath:AT4G13430",NA,"rn:R08620",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,966
"10","entry24",26,"ath:AT5G14200","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G14200",NA,"rn:R08621",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,966
