"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry87",136,"mbah:HYN46_09100","gene","http://www.kegg.jp/dbget-bin/www_bget?mbah:HYN46_09100",NA,"rn:R09306",NA,170,374,"rectangle",46,17,"#000000","#BFFFBF",1,1057
"2","entry149",231,"mbah:HYN46_09100","gene","http://www.kegg.jp/dbget-bin/www_bget?mbah:HYN46_09100",NA,"rn:R09307",NA,170,449,"rectangle",46,17,"#000000","#BFFFBF",1,1057
"3","entry153",236,"mbah:HYN46_09100","gene","http://www.kegg.jp/dbget-bin/www_bget?mbah:HYN46_09100",NA,"rn:R09308",NA,144,515,"rectangle",46,17,"#000000","#BFFFBF",1,1057
"4","entry87",136,"panc:E2636_01580","gene","http://www.kegg.jp/dbget-bin/www_bget?panc:E2636_01580",NA,"rn:R09306",NA,170,374,"rectangle",46,17,"#000000","#BFFFBF",1,1057
"5","entry149",231,"panc:E2636_01580","gene","http://www.kegg.jp/dbget-bin/www_bget?panc:E2636_01580",NA,"rn:R09307",NA,170,449,"rectangle",46,17,"#000000","#BFFFBF",1,1057
"6","entry153",236,"panc:E2636_01580","gene","http://www.kegg.jp/dbget-bin/www_bget?panc:E2636_01580",NA,"rn:R09308",NA,144,515,"rectangle",46,17,"#000000","#BFFFBF",1,1057
"7","entry93",146,"bsd:BLASA_1443","gene","http://www.kegg.jp/dbget-bin/www_bget?bsd:BLASA_1443",NA,"rn:R09305",NA,170,301,"rectangle",46,17,"#000000","#BFFFBF",1,1057
"8","entry140",216,"bsd:BLASA_1412","gene","http://www.kegg.jp/dbget-bin/www_bget?bsd:BLASA_1412",NA,"rn:R05705",NA,114,678,"rectangle",46,17,"#000000","#BFFFBF",1,1057
"9","entry144",222,"bsd:BLASA_1412","gene","http://www.kegg.jp/dbget-bin/www_bget?bsd:BLASA_1412",NA,"rn:R05705",NA,114,840,"rectangle",46,17,"#000000","#BFFFBF",1,1057
"10","entry68",117,"sen:SACE_5375","gene","http://www.kegg.jp/dbget-bin/www_bget?sen:SACE_5375",NA,"rn:R09308",NA,194,524,"rectangle",46,17,"#000000","#BFFFBF",1,1057
"11","entry87",136,"sen:SACE_5408","gene","http://www.kegg.jp/dbget-bin/www_bget?sen:SACE_5408",NA,"rn:R09306",NA,170,374,"rectangle",46,17,"#000000","#BFFFBF",1,1057
