"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry9",58,"eco:b3830","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b3830",NA,"rn:R06838",NA,1215,260,"rectangle",46,17,"#000000","#BFFFBF",1,361
"2","entry52",109,"eco:b3830","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b3830",NA,"rn:R06835",NA,1219,733,"rectangle",46,17,"#000000","#BFFFBF",1,361
"3","entry79",145,"eco:b3830","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b3830",NA,"rn:R03893",NA,1218,569,"rectangle",46,17,"#000000","#BFFFBF",1,361
"4","entry89",163,"eco:b3830","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b3830",NA,"rn:R05511",NA,1218,496,"rectangle",46,17,"#000000","#BFFFBF",1,361
"5","entry113",192,"eco:b3830","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b3830",NA,"rn:R05510",NA,1218,635,"rectangle",46,17,"#000000","#BFFFBF",1,361
"6","entry134",225,"eco:b3830","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b3830",NA,"rn:R09136",NA,1219,1022,"rectangle",46,17,"#000000","#BFFFBF",1,361
"7","entry9",58,"elx:CDCO157_3627 / elx:CDCO157_4498","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_3627+elx:CDCO157_4498",NA,"rn:R06838",NA,1215,260,"rectangle",46,17,"#000000","#BFFFBF",1,361
"8","entry52",109,"elx:CDCO157_3627 / elx:CDCO157_4498","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_3627+elx:CDCO157_4498",NA,"rn:R06835",NA,1219,733,"rectangle",46,17,"#000000","#BFFFBF",1,361
"9","entry79",145,"elx:CDCO157_3627 / elx:CDCO157_4498","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_3627+elx:CDCO157_4498",NA,"rn:R03893",NA,1218,569,"rectangle",46,17,"#000000","#BFFFBF",1,361
"10","entry89",163,"elx:CDCO157_3627 / elx:CDCO157_4498","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_3627+elx:CDCO157_4498",NA,"rn:R05511",NA,1218,496,"rectangle",46,17,"#000000","#BFFFBF",1,361
"11","entry113",192,"elx:CDCO157_3627 / elx:CDCO157_4498","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_3627+elx:CDCO157_4498",NA,"rn:R05510",NA,1218,635,"rectangle",46,17,"#000000","#BFFFBF",1,361
"12","entry134",225,"elx:CDCO157_3627 / elx:CDCO157_4498","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_3627+elx:CDCO157_4498",NA,"rn:R09136",NA,1219,1022,"rectangle",46,17,"#000000","#BFFFBF",1,361
"13","entry9",62,"sens:Q786_19450","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_19450",NA,"rn:R06838",NA,1215,260,"rectangle",46,17,"#000000","#BFFFBF",1,361
"14","entry49",112,"sens:Q786_01635","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_01635",NA,"rn:R05287",NA,1537,744,"rectangle",46,17,"#000000","#BFFFBF",1,361
"15","entry52",115,"sens:Q786_19450","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_19450",NA,"rn:R06835",NA,1219,733,"rectangle",46,17,"#000000","#BFFFBF",1,361
"16","entry79",151,"sens:Q786_19450","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_19450",NA,"rn:R03893",NA,1218,569,"rectangle",46,17,"#000000","#BFFFBF",1,361
"17","entry89",169,"sens:Q786_19450","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_19450",NA,"rn:R05511",NA,1218,496,"rectangle",46,17,"#000000","#BFFFBF",1,361
"18","entry113",198,"sens:Q786_19450","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_19450",NA,"rn:R05510",NA,1218,635,"rectangle",46,17,"#000000","#BFFFBF",1,361
"19","entry134",231,"sens:Q786_19450","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_19450",NA,"rn:R09136",NA,1219,1022,"rectangle",46,17,"#000000","#BFFFBF",1,361
"20","entry9",62,"bpe:BP1256 / bpe:BP2713","gene","http://www.kegg.jp/dbget-bin/www_bget?bpe:BP1256+bpe:BP2713",NA,"rn:R06838",NA,1215,260,"rectangle",46,17,"#000000","#BFFFBF",1,361
"21","entry50",113,"bpe:BP2017","gene","http://www.kegg.jp/dbget-bin/www_bget?bpe:BP2017",NA,"rn:R05287",NA,1537,723,"rectangle",46,17,"#000000","#BFFFBF",1,361
"22","entry52",115,"bpe:BP1256 / bpe:BP2713","gene","http://www.kegg.jp/dbget-bin/www_bget?bpe:BP1256+bpe:BP2713",NA,"rn:R06835",NA,1219,733,"rectangle",46,17,"#000000","#BFFFBF",1,361
"23","entry79",151,"bpe:BP1256 / bpe:BP2713","gene","http://www.kegg.jp/dbget-bin/www_bget?bpe:BP1256+bpe:BP2713",NA,"rn:R03893",NA,1218,569,"rectangle",46,17,"#000000","#BFFFBF",1,361
"24","entry81",156,"bpe:BP1665","gene","http://www.kegg.jp/dbget-bin/www_bget?bpe:BP1665",NA,"rn:R05419",NA,628,496,"rectangle",46,17,"#000000","#BFFFBF",1,361
