"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry24",54,"dme:Dmel_CG15101 / dme:Dmel_CG15102 / dme:Dmel_CG15106","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15101+dme:Dmel_CG15102+dme:Dmel_CG15106",NA,"rn:R08152",NA,752,266,"rectangle",46,17,"#000000","#BFFFBF",1,981
"2","entry27",57,"dme:Dmel_CG17330","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG17330",NA,"rn:R08151",NA,685,228,"rectangle",46,17,"#000000","#BFFFBF",1,981
"3","entry28",58,"dme:Dmel_CG8425","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG8425",NA,"rn:R08149",NA,685,185,"rectangle",46,17,"#000000","#BFFFBF",1,981
"4","entry30",60,"dme:Dmel_CG15101 / dme:Dmel_CG15102 / dme:Dmel_CG15106","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15101+dme:Dmel_CG15102+dme:Dmel_CG15106",NA,"rn:R08153",NA,811,145,"rectangle",46,17,"#000000","#BFFFBF",1,981
"5","entry32",62,"dme:Dmel_CG8425","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG8425",NA,"rn:R08150",NA,881,200,"rectangle",46,17,"#000000","#BFFFBF",1,981
"6","entry33",63,"dme:Dmel_CG6578","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6578",NA,"rn:R08136",NA,547,354,"rectangle",46,17,"#000000","#BFFFBF",1,981
"7","entry34",64,"dme:Dmel_CG6578","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6578",NA,"rn:R08133",NA,547,461,"rectangle",46,17,"#000000","#BFFFBF",1,981
"8","entry35",65,"dme:Dmel_CG12028","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG12028",NA,"rn:R08138",NA,674,354,"rectangle",46,17,"#000000","#BFFFBF",1,981
"9","entry36",66,"dme:Dmel_CG12028","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG12028",NA,"rn:R08134",NA,674,461,"rectangle",46,17,"#000000","#BFFFBF",1,981
"10","entry37",67,"dme:Dmel_CG14728","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG14728",NA,"rn:R08135",NA,804,461,"rectangle",46,17,"#000000","#BFFFBF",1,981
"11","entry38",68,"dme:Dmel_CG14728","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG14728",NA,"rn:R08139",NA,804,354,"rectangle",46,17,"#000000","#BFFFBF",1,981
"12","entry39",69,"dme:Dmel_CG9504","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG9504",NA,"rn:R02373",NA,848,396,"rectangle",46,17,"#000000","#BFFFBF",1,981
"13","entry40",71,"dme:Dmel_CG13478","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG13478",NA,"rn:R02374",NA,931,461,"rectangle",46,17,"#000000","#BFFFBF",1,981
"14","entry41",73,"dme:Dmel_CG6816","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6816",NA,"rn:R08143",NA,997,514,"rectangle",46,17,"#000000","#BFFFBF",1,981
"15","entry42",74,"dme:Dmel_CG40050","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG40050",NA,"rn:R11007 rn:R11008",NA,269,461,"rectangle",46,17,"#000000","#BFFFBF",1,981
"16","entry43",75,"dme:Dmel_CG10594 / dme:Dmel_CG41624","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10594+dme:Dmel_CG41624",NA,"rn:R08132",NA,356,461,"rectangle",46,17,"#000000","#BFFFBF",1,981
"17","entry44",76,"dme:Dmel_CG17330","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG17330",NA,"rn:R08147",NA,557,156,"rectangle",46,17,"#000000","#BFFFBF",1,981
"18","entry47",79,"dme:Dmel_CG10352 / dme:Dmel_CG15739 / dme:Dmel_CG2680","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10352+dme:Dmel_CG15739+dme:Dmel_CG2680",NA,"rn:R08144",NA,267,146,"rectangle",46,17,"#000000","#BFFFBF",1,981
"19","entry48",80,"dme:Dmel_CG10962 / dme:Dmel_CG1386 / dme:Dmel_CG3301 / dme:Dmel_CG40485 / dme:Dmel_CG40486 / dme:Dmel_CG8757 / dme:Dmel_CG9150 / dme:Dmel_CG9360","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10962+dme:Dmel_CG1386+dme:Dmel_CG3301+dme:Dmel_CG40485+dme:Dmel_CG40486+dme:Dmel_CG8757+dme:Dmel_CG9150+dme:Dmel_CG9360",NA,"rn:R03264",NA,358,135,"rectangle",46,17,"#000000","#BFFFBF",1,981
"20","entry51",83,"dme:Dmel_CG31075 / dme:Dmel_CG3752","gene","http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG31075+dme:Dmel_CG3752",NA,"rn:R08146",NA,448,146,"rectangle",46,17,"#000000","#BFFFBF",1,981
