"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry33",61,"eco:b4054","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b4054",NA,"rn:R00734",NA,270,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"2","entry35",63,"eco:b2021","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b2021",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"3","entry37",65,"eco:b2600","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b2600",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"4","entry38",66,"eco:b0928","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b0928",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"5","entry33",61,"elx:CDCO157_4719","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_4719",NA,"rn:R00734",NA,270,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"6","entry35",63,"elx:CDCO157_2604","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_2604",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"7","entry37",65,"elx:CDCO157_3229","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_3229",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"8","entry38",66,"elx:CDCO157_0987","gene","http://www.kegg.jp/dbget-bin/www_bget?elx:CDCO157_0987",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"9","entry33",61,"sens:Q786_20845","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_20845",NA,"rn:R00734",NA,270,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"10","entry35",63,"sens:Q786_10235","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_10235",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"11","entry37",65,"sens:Q786_12940","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_12940",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"12","entry38",66,"sens:Q786_04665","gene","http://www.kegg.jp/dbget-bin/www_bget?sens:Q786_04665",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"13","entry37",65,"fth:FTH_0048","gene","http://www.kegg.jp/dbget-bin/www_bget?fth:FTH_0048",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"14","entry38",66,"fth:FTH_0378 / fth:FTH_0783","gene","http://www.kegg.jp/dbget-bin/www_bget?fth:FTH_0378+fth:FTH_0783",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"15","entry37",65,"fts:F92_00280","gene","http://www.kegg.jp/dbget-bin/www_bget?fts:F92_00280",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"16","entry38",66,"fts:F92_02090 / fts:F92_04345","gene","http://www.kegg.jp/dbget-bin/www_bget?fts:F92_02090+fts:F92_04345",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"17","entry37",65,"ftc:DA46_689","gene","http://www.kegg.jp/dbget-bin/www_bget?ftc:DA46_689",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"18","entry38",66,"ftc:DA46_2025 / ftc:DA46_319","gene","http://www.kegg.jp/dbget-bin/www_bget?ftc:DA46_2025+ftc:DA46_319",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"19","entry37",65,"ftv:CH67_304","gene","http://www.kegg.jp/dbget-bin/www_bget?ftv:CH67_304",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"20","entry38",66,"ftv:CH67_1119 / ftv:CH67_676","gene","http://www.kegg.jp/dbget-bin/www_bget?ftv:CH67_1119+ftv:CH67_676",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"21","entry37",65,"ftz:CH68_41","gene","http://www.kegg.jp/dbget-bin/www_bget?ftz:CH68_41",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"22","entry38",66,"ftz:CH68_411 / ftz:CH68_851","gene","http://www.kegg.jp/dbget-bin/www_bget?ftz:CH68_411+ftz:CH68_851",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"23","entry37",65,"ftn:FTN_0055","gene","http://www.kegg.jp/dbget-bin/www_bget?ftn:FTN_0055",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"24","entry38",66,"ftn:FTN_0410 / ftn:FTN_1146 / ftn:FTN_1725","gene","http://www.kegg.jp/dbget-bin/www_bget?ftn:FTN_0410+ftn:FTN_1146+ftn:FTN_1725",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"25","entry37",65,"ftx:AW25_145","gene","http://www.kegg.jp/dbget-bin/www_bget?ftx:AW25_145",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"26","entry38",66,"ftx:AW25_1624 / ftx:AW25_262 / ftx:AW25_861","gene","http://www.kegg.jp/dbget-bin/www_bget?ftx:AW25_1624+ftx:AW25_262+ftx:AW25_861",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"27","entry37",65,"ftd:AS84_660","gene","http://www.kegg.jp/dbget-bin/www_bget?ftd:AS84_660",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"28","entry38",66,"ftd:AS84_1367 / ftd:AS84_290 / ftd:AS84_762","gene","http://www.kegg.jp/dbget-bin/www_bget?ftd:AS84_1367+ftd:AS84_290+ftd:AS84_762",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"29","entry37",65,"fty:CH70_75","gene","http://www.kegg.jp/dbget-bin/www_bget?fty:CH70_75",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"30","entry38",66,"fty:CH70_1667 / fty:CH70_179 / fty:CH70_783","gene","http://www.kegg.jp/dbget-bin/www_bget?fty:CH70_1667+fty:CH70_179+fty:CH70_783",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"31","entry37",65,"fcf:FNFX1_0045","gene","http://www.kegg.jp/dbget-bin/www_bget?fcf:FNFX1_0045",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"32","entry38",66,"fcf:FNFX1_0403 / fcf:FNFX1_1192 / fcf:FNFX1_1761","gene","http://www.kegg.jp/dbget-bin/www_bget?fcf:FNFX1_0403+fcf:FNFX1_1192+fcf:FNFX1_1761",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"33","entry33",61,"sed:SeD_A4643","gene","http://www.kegg.jp/dbget-bin/www_bget?sed:SeD_A4643",NA,"rn:R00734",NA,270,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"34","entry35",63,"sed:SeD_A2411","gene","http://www.kegg.jp/dbget-bin/www_bget?sed:SeD_A2411",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"35","entry37",65,"sed:SeD_A2996","gene","http://www.kegg.jp/dbget-bin/www_bget?sed:SeD_A2996",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"36","entry38",66,"sed:SeD_A1063","gene","http://www.kegg.jp/dbget-bin/www_bget?sed:SeD_A1063",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"37","entry37",65,"fcn:FN3523_0034","gene","http://www.kegg.jp/dbget-bin/www_bget?fcn:FN3523_0034",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"38","entry38",66,"fcn:FN3523_0375 / fcn:FN3523_1181 / fcn:FN3523_1792","gene","http://www.kegg.jp/dbget-bin/www_bget?fcn:FN3523_0375+fcn:FN3523_1181+fcn:FN3523_1792",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"39","entry37",65,"fhi:FSC454_00155","gene","http://www.kegg.jp/dbget-bin/www_bget?fhi:FSC454_00155",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"40","entry38",66,"fhi:FSC454_04445 / fhi:FSC454_08955","gene","http://www.kegg.jp/dbget-bin/www_bget?fhi:FSC454_04445+fhi:FSC454_08955",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"41","entry35",63,"fph:Fphi_0067","gene","http://www.kegg.jp/dbget-bin/www_bget?fph:Fphi_0067",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"42","entry37",65,"fph:Fphi_0779","gene","http://www.kegg.jp/dbget-bin/www_bget?fph:Fphi_0779",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"43","entry38",66,"fph:Fphi_0015 / fph:Fphi_0426 / fph:Fphi_0882","gene","http://www.kegg.jp/dbget-bin/www_bget?fph:Fphi_0015+fph:Fphi_0426+fph:Fphi_0882",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"44","entry35",63,"fpt:BZ13_39","gene","http://www.kegg.jp/dbget-bin/www_bget?fpt:BZ13_39",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"45","entry37",65,"fpt:BZ13_1252","gene","http://www.kegg.jp/dbget-bin/www_bget?fpt:BZ13_1252",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"46","entry38",66,"fpt:BZ13_1155 / fpt:BZ13_1628 / fpt:BZ13_91","gene","http://www.kegg.jp/dbget-bin/www_bget?fpt:BZ13_1155+fpt:BZ13_1628+fpt:BZ13_91",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"47","entry35",63,"fpi:BF30_238","gene","http://www.kegg.jp/dbget-bin/www_bget?fpi:BF30_238",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"48","entry37",65,"fpi:BF30_989","gene","http://www.kegg.jp/dbget-bin/www_bget?fpi:BF30_989",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"49","entry38",66,"fpi:BF30_1103 / fpi:BF30_185 / fpi:BF30_618","gene","http://www.kegg.jp/dbget-bin/www_bget?fpi:BF30_1103+fpi:BF30_185+fpi:BF30_618",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"50","entry35",63,"fpm:LA56_235","gene","http://www.kegg.jp/dbget-bin/www_bget?fpm:LA56_235",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"51","entry37",65,"fpm:LA56_1394","gene","http://www.kegg.jp/dbget-bin/www_bget?fpm:LA56_1394",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"52","entry38",66,"fpm:LA56_1302 / fpm:LA56_1751 / fpm:LA56_282","gene","http://www.kegg.jp/dbget-bin/www_bget?fpm:LA56_1302+fpm:LA56_1751+fpm:LA56_282",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"53","entry35",63,"fpx:KU46_1315","gene","http://www.kegg.jp/dbget-bin/www_bget?fpx:KU46_1315",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"54","entry37",65,"fpx:KU46_566","gene","http://www.kegg.jp/dbget-bin/www_bget?fpx:KU46_566",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"55","entry38",66,"fpx:KU46_1367 / fpx:KU46_453 / fpx:KU46_936","gene","http://www.kegg.jp/dbget-bin/www_bget?fpx:KU46_1367+fpx:KU46_453+fpx:KU46_936",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"56","entry35",63,"fpz:LA55_1302","gene","http://www.kegg.jp/dbget-bin/www_bget?fpz:LA55_1302",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
"57","entry37",65,"fpz:LA55_25","gene","http://www.kegg.jp/dbget-bin/www_bget?fpz:LA55_25",NA,"rn:R01728",NA,178,217,"rectangle",46,17,"#000000","#BFFFBF",1,401
"58","entry38",66,"fpz:LA55_1205 / fpz:LA55_2025 / fpz:LA55_406","gene","http://www.kegg.jp/dbget-bin/www_bget?fpz:LA55_1205+fpz:LA55_2025+fpz:LA55_406",NA,"rn:R00734",NA,220,174,"rectangle",46,17,"#000000","#BFFFBF",1,401
"59","entry35",63,"fpj:LA02_1560","gene","http://www.kegg.jp/dbget-bin/www_bget?fpj:LA02_1560",NA,"rn:R00734",NA,220,193,"rectangle",46,17,"#000000","#BFFFBF",1,401
