"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"44","ec:2.3.1.85","gene","rn:R08159",845,740,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",420,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"59","ec:2.3.1.179","gene","rn:R07762",1264,339,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",435,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"64","ec:2.3.1.179","gene","rn:R04968",1037,339,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",440,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"65","ec:2.3.1.179","gene","rn:R04726",895,339,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",441,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"66","ec:2.3.1.179","gene","rn:R04963",754,339,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",442,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"67","ec:2.3.1.179","gene","rn:R04960",612,339,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",443,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"68","ec:2.3.1.179","gene","rn:R04957",470,339,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",444,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"69","ec:2.3.1.179","gene","rn:R04952",328,339,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",445,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"75","ec:2.3.1.85","gene","rn:R01706",987,740,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",447,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"78","ec:2.3.1.85","gene","rn:R04970",987,600,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",450,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"80","ec:2.3.1.85","gene","rn:R04544",987,498,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",452,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"83","ec:2.3.1.85","gene","rn:R04543",987,405,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",455,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"86","ec:2.3.1.85","gene","rn:R04968",987,310,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",458,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"89","ec:2.3.1.85","gene","rn:R04967",845,600,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",461,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"91","ec:2.3.1.85","gene","rn:R04568",845,498,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",463,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"94","ec:2.3.1.85","gene","rn:R04566",845,405,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",466,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"97","ec:2.3.1.85","gene","rn:R04726",845,310,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",469,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"100","ec:2.3.1.85","gene","rn:R04725",704,600,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",472,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"102","ec:2.3.1.85","gene","rn:R04965",704,498,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",474,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"105","ec:2.3.1.85","gene","rn:R04964",704,405,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",477,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"108","ec:2.3.1.85","gene","rn:R04963",704,310,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",480,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"111","ec:2.3.1.85","gene","rn:R04962",562,600,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",483,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"113","ec:2.3.1.85","gene","rn:R04535",562,498,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",485,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"116","ec:2.3.1.85","gene","rn:R04534",562,405,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",488,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"119","ec:2.3.1.85","gene","rn:R04960",562,310,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",491,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"122","ec:2.3.1.85","gene","rn:R04959",420,600,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",494,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"124","ec:2.3.1.85","gene","rn:R04537",420,498,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",496,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"127","ec:2.3.1.85","gene","rn:R04536",420,405,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",499,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"130","ec:2.3.1.85","gene","rn:R04957",420,310,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",502,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"133","ec:2.3.1.85","gene","rn:R04956",278,600,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",505,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"135","ec:2.3.1.85","gene","rn:R04954",278,498,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",507,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"138","ec:2.3.1.85","gene","rn:R04953",278,405,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",510,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"140","ec:2.3.1.85","gene","rn:R04952",278,310,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",512,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"144","ec:2.3.1.85","gene","rn:R04430",137,600,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",516,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"147","ec:2.3.1.85","gene","rn:R04428",137,498,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",519,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"150","ec:2.3.1.85","gene","rn:R04533",137,405,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",522,"reversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"152","ec:2.3.1.85","gene","rn:R04355",137,310,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",524,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"153","ec:2.3.1.39","gene","rn:R01626",300,227,"rectangle",46,17,"#BFFFBF","cel:CELE_C50D2.9",525,"irreversible","cel","00061",0,1,0.00416666666666667,2,2,0.666666666666667,0.00606060606060606,2,0.643558319869509,2,1,2,5,0.279495574472989,0.266907011394958,"NHNB"
"155","ec:2.3.1.85","gene","rn:R01626",250,208,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",527,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"158","ec:2.3.1.85","gene","rn:R01624",137,178,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",529,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"159","ec:6.4.1.2","gene","rn:R00742",275,147,"rectangle",46,17,"#BFFFBF","cel:CELE_W09B6.1",530,"reversible","cel","00061",0,1,0.00208333333333333,2,1,1,0.00606060606060606,2,0.431132404962643,2,1,2,4,0.123627771096835,0.604779313840463,"NHNB"
"265","ec:2.3.1.179","gene","rn:R04355",187,339,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",535,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"301","ec:6.2.1.3","gene","rn:R01280",1012,829,"rectangle",46,17,"#BFFFBF","cel:CELE_C46F4.2 / cel:CELE_F28F8.2 / cel:CELE_F37C12.7 / cel:CELE_F47G6.2 / cel:CELE_R07C3.4 / cel:CELE_R09E10.3 / cel:CELE_T08B1.6 / cel:CELE_Y65B4BL.5 / cel:CELE_Y76A2B.3",559,"irreversible","cel","00061",0,1,0,1,0,0,0.00662251655629139,1,0,2,1,2,1,0,0.472670109929505,"NHNB"
"307",NA,"gene","rn:R04430",187,666,"rectangle",46,17,"#BFFFBF","cel:CELE_W09H1.5 / cel:CELE_Y48A6B.9",NA,"reversible","cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"313",NA,"gene","rn:R04956",328,666,"rectangle",46,17,"#BFFFBF","cel:CELE_W09H1.5 / cel:CELE_Y48A6B.9",NA,"reversible","cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"314",NA,"gene","rn:R04959",470,666,"rectangle",46,17,"#BFFFBF","cel:CELE_W09H1.5 / cel:CELE_Y48A6B.9",NA,"reversible","cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"315",NA,"gene","rn:R04962",612,666,"rectangle",46,17,"#BFFFBF","cel:CELE_W09H1.5 / cel:CELE_Y48A6B.9",NA,"reversible","cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"316",NA,"gene","rn:R04725",754,666,"rectangle",46,17,"#BFFFBF","cel:CELE_W09H1.5 / cel:CELE_Y48A6B.9",NA,"reversible","cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"317",NA,"gene","rn:R04967",895,666,"rectangle",46,17,"#BFFFBF","cel:CELE_W09H1.5 / cel:CELE_Y48A6B.9",NA,"reversible","cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"318",NA,"gene","rn:R04970",1037,666,"rectangle",46,17,"#BFFFBF","cel:CELE_W09H1.5 / cel:CELE_Y48A6B.9",NA,"reversible","cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"320",NA,"gene",NA,187,442,"rectangle",46,17,"#BFFFBF","cel:CELE_F09E10.3 / cel:CELE_Y39A1A.11",NA,NA,"cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"322",NA,"gene",NA,328,442,"rectangle",46,17,"#BFFFBF","cel:CELE_F09E10.3 / cel:CELE_Y39A1A.11",NA,NA,"cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"324",NA,"gene",NA,470,442,"rectangle",46,17,"#BFFFBF","cel:CELE_F09E10.3 / cel:CELE_Y39A1A.11",NA,NA,"cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"326",NA,"gene",NA,612,442,"rectangle",46,17,"#BFFFBF","cel:CELE_F09E10.3 / cel:CELE_Y39A1A.11",NA,NA,"cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"328",NA,"gene",NA,754,442,"rectangle",46,17,"#BFFFBF","cel:CELE_F09E10.3 / cel:CELE_Y39A1A.11",NA,NA,"cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"330",NA,"gene",NA,895,442,"rectangle",46,17,"#BFFFBF","cel:CELE_F09E10.3 / cel:CELE_Y39A1A.11",NA,NA,"cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"332",NA,"gene",NA,1037,442,"rectangle",46,17,"#BFFFBF","cel:CELE_F09E10.3 / cel:CELE_Y39A1A.11",NA,NA,"cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"346",NA,"gene",NA,981,1277,"rectangle",46,17,"#BFFFBF","cel:CELE_F09E10.3 / cel:CELE_Y39A1A.11",NA,NA,"cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"362",NA,"gene","rn:R01404",957,1415,"rectangle",46,17,"#BFFFBF","cel:CELE_W09H1.5 / cel:CELE_Y48A6B.9",NA,"reversible","cel","00061",0,1,0,2,1,1,0.00606060606060606,1,0.527272503330286,2,1,2,4,0.209036216727604,0.681141969169782,"NHNB"
"384","ec:2.3.1.179","gene","rn:R02768",701,1193,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",565,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"388","ec:6.2.1.3","gene","rn:R00390",308,1540,"rectangle",46,17,"#BFFFBF","cel:CELE_C46F4.2 / cel:CELE_F28F8.2 / cel:CELE_F37C12.7 / cel:CELE_F47G6.2 / cel:CELE_R07C3.4 / cel:CELE_R09E10.3 / cel:CELE_T08B1.6 / cel:CELE_Y65B4BL.5 / cel:CELE_Y76A2B.3",566,"irreversible","cel","00061",0,1,0,1,0,0,0.00662251655629139,1,0,2,1,2,1,0,0.472670109929505,"NHNB"
"390","ec:2.3.1.85","gene","rn:R05188",307,1244,"rectangle",46,17,"#BFFFBF","cel:CELE_F32H2.5",567,"irreversible","cel","00061",1,1,0.333333333333333,7,6,0.05,0.00625,1,0.95487523067598,1,1,2,22,1,0.794236901465453,"HB"
"395","ec:6.2.1.3","gene","rn:R00390",677,1540,"rectangle",46,17,"#BFFFBF","cel:CELE_C46F4.2 / cel:CELE_F28F8.2 / cel:CELE_F37C12.7 / cel:CELE_F47G6.2 / cel:CELE_R07C3.4 / cel:CELE_R09E10.3 / cel:CELE_T08B1.6 / cel:CELE_Y65B4BL.5 / cel:CELE_Y76A2B.3",568,"irreversible","cel","00061",0,1,0,1,0,0,0.00662251655629139,1,0,2,1,2,1,0,0.472670109929505,"NHNB"
"402","ec:2.3.1.39","gene","rn:R01626",677,1124,"rectangle",46,17,"#BFFFBF","cel:CELE_C50D2.9",572,"irreversible","cel","00061",0,1,0.00416666666666667,2,2,0.666666666666667,0.00606060606060606,2,0.643558319869509,2,1,2,5,0.279495574472989,0.266907011394958,"NHNB"
"405","ec:2.3.1.39","gene","rn:R01626",957,1124,"rectangle",46,17,"#BFFFBF","cel:CELE_C50D2.9",575,"irreversible","cel","00061",0,1,0.00416666666666667,2,2,0.666666666666667,0.00606060606060606,2,0.643558319869509,2,1,2,5,0.279495574472989,0.266907011394958,"NHNB"
"406","ec:2.3.1.179","gene","rn:R02768",957,1193,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",576,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"409","ec:2.3.1.179","gene","rn:R04355",855,1193,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.9",577,"irreversible","cel","00061",0,1,0.0520833333333333,6,5,0.333333333333333,0.0062111801242236,1,1,2,1,2,12,0.441051496299118,1,"NHNB"
"410","ec:6.4.1.2","gene","rn:R00742",370,1054,"rectangle",46,17,"#BFFFBF","cel:CELE_W09B6.1",578,"reversible","cel","00061",0,1,0.00208333333333333,2,1,1,0.00606060606060606,2,0.431132404962643,2,1,2,4,0.123627771096835,0.604779313840463,"NHNB"
"411","ec:6.4.1.2","gene","rn:R00742",677,1054,"rectangle",46,17,"#BFFFBF","cel:CELE_W09B6.1",579,"reversible","cel","00061",0,1,0.00208333333333333,2,1,1,0.00606060606060606,2,0.431132404962643,2,1,2,4,0.123627771096835,0.604779313840463,"NHNB"
"412","ec:6.4.1.2","gene","rn:R00742",957,1054,"rectangle",46,17,"#BFFFBF","cel:CELE_W09B6.1",580,"reversible","cel","00061",0,1,0.00208333333333333,2,1,1,0.00606060606060606,2,0.431132404962643,2,1,2,4,0.123627771096835,0.604779313840463,"NHNB"
