"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"76",NA,"gene",NA,339,1359,"rectangle",46,17,"#BFFFBF","mpn:MPN134",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"76","76","76","76","76","76","NHNB"
"97",NA,"gene",NA,339,1054,"rectangle",46,17,"#BFFFBF","mpn:MPN134",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"97","97","97","97","97","97","HNB"
"101",NA,"gene",NA,339,1011,"rectangle",46,17,"#BFFFBF","mpn:MPN134",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"101","101","101","101","101","101","NHNB"
"111",NA,"gene",NA,339,925,"rectangle",46,17,"#BFFFBF","mpn:MPN134",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"111","111","111","111","111","111","NHNB"
"226",NA,"gene",NA,339,569,"rectangle",46,17,"#BFFFBF","mpn:MPN055",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"226","226","226","226","226","226","NHNB"
"227",NA,"gene",NA,293,577,"rectangle",46,17,"#BFFFBF","mpn:MPN056",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"227","227","227","227","227","227","NHNB"
"228",NA,"gene",NA,293,560,"rectangle",46,17,"#BFFFBF","mpn:MPN057",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"228","228","228","228","228","228","NHNB"
"229",NA,"gene",NA,247,569,"rectangle",46,17,"#BFFFBF","mpn:MPN058",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"229","229","229","229","229","229","NHNB"
"235",NA,"gene",NA,339,839,"rectangle",46,17,"#BFFFBF","mpn:MPN134",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"235","235","235","235","235","235","NHNB"
"312",NA,"gene",NA,721,1100,"rectangle",46,17,"#BFFFBF","mpn:MPN218",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"312","312","312","312","312","312","NHNB"
"313",NA,"gene",NA,721,1083,"rectangle",46,17,"#BFFFBF","mpn:MPN217",NA,NA,"mpn","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"313","313","313","313","313","313","NHNB"
