"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","4784","4785","ec:4.2.1.9","85","rn:R04441","478","159","ec:1.1.1.86","86","rn:R04439","381","130","ec","00770"
"2","4782","4784","ec:2.1.2.11","83","rn:R01226","392","196","ec:4.2.1.9","85","rn:R04441","478","159","ec","00770"
"3","4784","4794","ec:4.2.1.9","85","rn:R04441","478","159","ec:1.1.1.84","95","rn:R01211","479","235","ec","00770"
"4","4784","4789","ec:4.2.1.9","85","rn:R04441","478","159","ec:2.6.1.42","90","rn:R01214","591","206","ec","00770"
"5","4783","4784","ec:2.6.1.6","84","rn:R01214","591","185","ec:4.2.1.9","85","rn:R04441","478","159","ec","00770"
"6","4782","4794","ec:2.1.2.11","83","rn:R01226","392","196","ec:1.1.1.84","95","rn:R01211","479","235","ec","00770"
"7","4782","4789","ec:2.1.2.11","83","rn:R01226","392","196","ec:2.6.1.42","90","rn:R01214","591","206","ec","00770"
"8","4782","4783","ec:2.1.2.11","83","rn:R01226","392","196","ec:2.6.1.6","84","rn:R01214","591","185","ec","00770"
"9","4789","4794","ec:2.6.1.42","90","rn:R01214","591","206","ec:1.1.1.84","95","rn:R01211","479","235","ec","00770"
"10","4783","4794","ec:2.6.1.6","84","rn:R01214","591","185","ec:1.1.1.84","95","rn:R01211","479","235","ec","00770"
"11","4793","4794","ec:1.2.1.33","94","rn:R03198","433","270","ec:1.1.1.84","95","rn:R01211","479","235","ec","00770"
"12","4792","4793","ec:1.1.1.106","93","rn:R02471","340","269","ec:1.2.1.33","94","rn:R03198","433","270","ec","00770"
"13","4781","4792","ec:1.1.1.169","82","rn:R02472","298","241","ec:1.1.1.106","93","rn:R02471","340","269","ec","00770"
"14","4780","4781","ec:6.3.2.1","81","rn:R02473","382","328","ec:1.1.1.169","82","rn:R02472","298","241","ec","00770"
"15","4781","4787","ec:1.1.1.169","82","rn:R02472","298","241","ec:3.5.1.22","88","rn:R02474","382","349","ec","00770"
"16","4780","4792","ec:6.3.2.1","81","rn:R02473","382","328","ec:1.1.1.106","93","rn:R02471","340","269","ec","00770"
"17","4787","4792","ec:3.5.1.22","88","rn:R02474","382","349","ec:1.1.1.106","93","rn:R02471","340","269","ec","00770"
"18","4780","4788","ec:6.3.2.1","81","rn:R02473","382","328","ec:3.5.1.92","89","rn:R02973","445","432","ec","00770"
"19","4775","4780","ec:2.7.1.33","76","rn:R03018","519","339","ec:6.3.2.1","81","rn:R02473","382","328","ec","00770"
"20","4787","4788","ec:3.5.1.22","88","rn:R02474","382","349","ec:3.5.1.92","89","rn:R02973","445","432","ec","00770"
"21","4775","4787","ec:2.7.1.33","76","rn:R03018","519","339","ec:3.5.1.22","88","rn:R02474","382","349","ec","00770"
"22","4775","4788","ec:2.7.1.33","76","rn:R03018","519","339","ec:3.5.1.92","89","rn:R02973","445","432","ec","00770"
"23","4774","4775","ec:6.3.2.5","75","rn:R04231","596","385","ec:2.7.1.33","76","rn:R03018","519","339","ec","00770"
"24","4773","4774","ec:2.7.1.33","74","rn:R04391","560","417","ec:6.3.2.5","75","rn:R04231","596","385","ec","00770"
"25","4771","4774","ec:4.1.1.36","72","rn:R03269","622","445","ec:6.3.2.5","75","rn:R04231","596","385","ec","00770"
"26","4771","4773","ec:4.1.1.36","72","rn:R03269","622","445","ec:2.7.1.33","74","rn:R04391","560","417","ec","00770"
"27","4772","4773","ec:4.1.1.30","73","rn:R02972","503","444","ec:2.7.1.33","74","rn:R04391","560","417","ec","00770"
"28","4772","4788","ec:4.1.1.30","73","rn:R02972","503","444","ec:3.5.1.92","89","rn:R02973","445","432","ec","00770"
"29","4770","4788","ec:2.7.1.33","71","rn:R02971","561","471","ec:3.5.1.92","89","rn:R02973","445","432","ec","00770"
"30","4788","4790","ec:3.5.1.92","89","rn:R02973","445","432","ec:2.7.1.34","91","rn:R02971","561","492","ec","00770"
"31","4770","4772","ec:2.7.1.33","71","rn:R02971","561","471","ec:4.1.1.30","73","rn:R02972","503","444","ec","00770"
"32","4772","4790","ec:4.1.1.30","73","rn:R02972","503","444","ec:2.7.1.34","91","rn:R02971","561","492","ec","00770"
"33","4770","4771","ec:2.7.1.33","71","rn:R02971","561","471","ec:4.1.1.36","72","rn:R03269","622","445","ec","00770"
"34","4771","4790","ec:4.1.1.36","72","rn:R03269","622","445","ec:2.7.1.34","91","rn:R02971","561","492","ec","00770"
"35","4771","4791","ec:4.1.1.36","72","rn:R03269","622","445","ec:2.7.7.3","92","rn:R03035","596","540","ec","00770"
"36","4768","4771","ec:3.6.1.9","69","rn:R03036","646","540","ec:4.1.1.36","72","rn:R03269","622","445","ec","00770"
"37","4769","4771","ec:3.1.4.14","70","rn:R01623","725","482","ec:4.1.1.36","72","rn:R03269","622","445","ec","00770"
"38","4770","4791","ec:2.7.1.33","71","rn:R02971","561","471","ec:2.7.7.3","92","rn:R03035","596","540","ec","00770"
"39","4768","4770","ec:3.6.1.9","69","rn:R03036","646","540","ec:2.7.1.33","71","rn:R02971","561","471","ec","00770"
"40","4769","4770","ec:3.1.4.14","70","rn:R01623","725","482","ec:2.7.1.33","71","rn:R02971","561","471","ec","00770"
"41","4790","4791","ec:2.7.1.34","91","rn:R02971","561","492","ec:2.7.7.3","92","rn:R03035","596","540","ec","00770"
"42","4768","4790","ec:3.6.1.9","69","rn:R03036","646","540","ec:2.7.1.34","91","rn:R02971","561","492","ec","00770"
"43","4769","4790","ec:3.1.4.14","70","rn:R01623","725","482","ec:2.7.1.34","91","rn:R02971","561","492","ec","00770"
"44","4769","4791","ec:3.1.4.14","70","rn:R01623","725","482","ec:2.7.7.3","92","rn:R03035","596","540","ec","00770"
"45","4768","4769","ec:3.6.1.9","69","rn:R03036","646","540","ec:3.1.4.14","70","rn:R01623","725","482","ec","00770"
"46","4767","4769","ec:2.7.8.7","68","rn:R01625","771","540","ec:3.1.4.14","70","rn:R01623","725","482","ec","00770"
"47","4767","4769","ec:2.7.8.7","68","rn:R01625","771","540","ec:3.1.4.14","70","rn:R01623","725","482","ec","00770"
"48","4766","4767","ec:2.7.1.24","67","rn:R00130","707","590","ec:2.7.8.7","68","rn:R01625","771","540","ec","00770"
"49","4766","4791","ec:2.7.1.24","67","rn:R00130","707","590","ec:2.7.7.3","92","rn:R03035","596","540","ec","00770"
"50","4766","4768","ec:2.7.1.24","67","rn:R00130","707","590","ec:3.6.1.9","69","rn:R03036","646","540","ec","00770"
"51","4776","4777","ec:3.5.1.6","77","rn:R00905","273","503","ec:3.5.2.2","78","rn:R02269","186","502","ec","00770"
"52","4776","4787","ec:3.5.1.6","77","rn:R00905","273","503","ec:3.5.1.22","88","rn:R02474","382","349","ec","00770"
"53","4776","4780","ec:3.5.1.6","77","rn:R00905","273","503","ec:6.3.2.1","81","rn:R02473","382","328","ec","00770"
"54","4777","4779","ec:3.5.2.2","78","rn:R02269","186","502","ec:1.3.1.1","80","rn:R00977","100","492","ec","00770"
"55","4777","4778","ec:3.5.2.2","78","rn:R02269","186","502","ec:1.3.1.2","79","rn:R00978","100","513","ec","00770"
"56","4781","4782","ec:1.1.1.169","82","rn:R02472","298","241","ec:2.1.2.11","83","rn:R01226","392","196","ec","00770"
"57","4776","4795","ec:3.5.1.6","77","rn:R00905","273","503","ec:4.1.1.11","98","rn:R00489","320","551","ec","00770"
"58","4780","4795","ec:6.3.2.1","81","rn:R02473","382","328","ec:4.1.1.11","98","rn:R00489","320","551","ec","00770"
"59","4787","4795","ec:3.5.1.22","88","rn:R02474","382","349","ec:4.1.1.11","98","rn:R00489","320","551","ec","00770"
"60","4797","4796","ec:2.7.1.169","101","rn:R09378","382","306","ec:6.3.2.36","99","rn:R09379","519","306","ec","00770"
"61","4787","4797","ec:3.5.1.22","88","rn:R02474","382","349","ec:2.7.1.169","101","rn:R09378","382","306","ec","00770"
