"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","1747","1748","ec:1.1.1.85","23","rn:R00994","179","208","ec:4.3.1.19","24","rn:R00996","129","240","ec","00290"
"2","1747","1765","ec:1.1.1.85","23","rn:R00994","179","208","ec:2.2.1.6","48","rn:R08648","179","293","ec","00290"
"3","1748","1765","ec:4.3.1.19","24","rn:R00996","129","240","ec:2.2.1.6","48","rn:R08648","179","293","ec","00290"
"4","1746","1747","ec:4.2.1.35","22","rn:R03898","270","183","ec:1.1.1.85","23","rn:R00994","179","208","ec","00290"
"5","1770","1745","ec:4.2.1.35","85","rn:R03896","411","182","ec:2.3.1.182","21","rn:R07399","475","218","ec","00290"
"6","1760","1765","ec:1.1.1.86","43","rn:R05069","154","361","ec:2.2.1.6","48","rn:R08648","179","293","ec","00290"
"7","1761","1765","ec:5.4.99.3","44","rn:R05069","204","361","ec:2.2.1.6","48","rn:R08648","179","293","ec","00290"
"8","1752","1761","ec:1.1.1.86","35","rn:R05068","179","429","ec:5.4.99.3","44","rn:R05069","204","361","ec","00290"
"9","1752","1763","ec:1.1.1.86","35","rn:R05068","179","429","ec:4.2.1.9","46","rn:R05070","179","495","ec","00290"
"10","1749","1763","ec:2.6.1.42","32","rn:R02199","154","565","ec:4.2.1.9","46","rn:R05070","179","495","ec","00290"
"11","1763","1769","ec:4.2.1.9","46","rn:R05070","179","495","ec:1.4.1.9","54","rn:R02196","204","565","ec","00290"
"12","1762","1771","ec:1.1.1.86","45","rn:R05071","296","361","ec:2.2.1.6","86","rn:R00226","321","293","ec","00290"
"13","1771","1766","ec:2.2.1.6","86","rn:R00226","321","293","ec:5.4.99.3","51","rn:R05071","346","361","ec","00290"
"14","1764","1766","ec:1.1.1.86","47","rn:R04440","321","429","ec:5.4.99.3","51","rn:R05071","346","361","ec","00290"
"15","1759","1764","ec:4.2.1.9","42","rn:R04441","321","495","ec:1.1.1.86","47","rn:R04440","321","429","ec","00290"
"16","1757","1759","ec:2.6.1.66","40","rn:R01215","396","565","ec:4.2.1.9","42","rn:R04441","321","495","ec","00290"
"17","1758","1759","ec:2.6.1.42","41","rn:R01214","296","565","ec:4.2.1.9","42","rn:R04441","321","495","ec","00290"
"18","1759","1768","ec:4.2.1.9","42","rn:R04441","321","495","ec:1.4.1.9","53","rn:R01434","346","565","ec","00290"
"19","1756","1759","ec:2.3.3.13","39","rn:R01213","411","524","ec:4.2.1.9","42","rn:R04441","321","495","ec","00290"
"20","1756","1757","ec:2.3.3.13","39","rn:R01213","411","524","ec:2.6.1.66","40","rn:R01215","396","565","ec","00290"
"21","1756","1758","ec:2.3.3.13","39","rn:R01213","411","524","ec:2.6.1.42","41","rn:R01214","296","565","ec","00290"
"22","1756","1768","ec:2.3.3.13","39","rn:R01213","411","524","ec:1.4.1.9","53","rn:R01434","346","565","ec","00290"
"23","1753","1756","ec:4.2.1.33","36","rn:R03968","533","530","ec:2.3.3.13","39","rn:R01213","411","524","ec","00290"
"24","1754","1755","ec:1.1.1.85","37","rn:R04426","702","565","ec:4.2.1.33","38","rn:R04001","645","530","ec","00290"
"25","1745","1771","ec:2.3.1.182","21","rn:R07399","475","218","ec:2.2.1.6","86","rn:R00226","321","293","ec","00290"
