"","node1","node2","org","pathway"
"731","ec:1.14.14.82","ec:1.14.14.82","ec","01110"
"732","ec:1.14.11.9","ec:1.14.11.9","ec","01110"
"733","ec:1.17.1.3","ec:1.17.1.3","ec","01110"
"734","ec:2.3.1.218","ec:2.3.1.218","ec","01110"
"735","ec:4.1.1.80","ec:4.1.1.80","ec","01110"
"736","ec:4.2.1.78","ec:4.2.1.78","ec","01110"
"737","ec:1.10.3.1","ec:1.10.3.1","ec","01110"
"738","ec:1.14.16.2","ec:1.14.16.2","ec","01110"
"739","ec:1.14.18.1","ec:1.14.18.1","ec","01110"
"740","ec:4.1.1.25","ec:4.1.1.25","ec","01110"
"741","ec:4.1.1.28","ec:4.1.1.28","ec","01110"
"742","ec:2.1.1.336","ec:2.1.1.336","ec","01110"
"743","ec:1.14.19.50","ec:1.14.19.50","ec","01110"
"744","ec:2.1.1.128","ec:2.1.1.128","ec","01110"
"745","ec:2.1.1.140","ec:2.1.1.140","ec","01110"
"746","ec:1.14.14.102","ec:1.14.14.102","ec","01110"
"747","ec:2.1.1.116","ec:2.1.1.116","ec","01110"
"748","ec:1.4.3.4","ec:1.4.3.4","ec","01110"
"749","ec:1.4.3.21","ec:1.4.3.21","ec","01110"
"750","ec:1.4.9.2","ec:1.4.9.2","ec","01110"
"751","ec:1.14.19.51","ec:1.14.19.51","ec","01110"
"752","ec:2.1.1.337","ec:2.1.1.337","ec","01110"
"753","ec:1.14.19.54","ec:1.14.19.54","ec","01110"
"754","ec:1.5.1.27","ec:1.5.1.27","ec","01110"
"755","ec:1.1.1.248","ec:1.1.1.248","ec","01110"
"756","ec:2.3.1.150","ec:2.3.1.150","ec","01110"
"757","ec:4.2.99.24","ec:4.2.99.24","ec","01110"
"758","ec:1.14.11.32","ec:1.14.11.32","ec","01110"
"759","ec:1.14.11.31","ec:1.14.11.31","ec","01110"
"760","ec:1.1.1.218","ec:1.1.1.218","ec","01110"
"761","ec:1.1.1.247","ec:1.1.1.247","ec","01110"
"762","ec:1.21.3.3","ec:1.21.3.3","ec","01110"
"763","ec:1.14.19.65","ec:1.14.19.65","ec","01110"
"764","ec:1.14.19.64","ec:1.14.19.64","ec","01110"
"765","ec:1.14.14.98","ec:1.14.14.98","ec","01110"
"766","ec:2.1.1.117","ec:2.1.1.117","ec","01110"
"767","ec:2.4.1.91","ec:2.4.1.91","ec","01110"
"768","ec:1.14.14.87","ec:1.14.14.87","ec","01110"
"769","ec:4.2.1.105","ec:4.2.1.105","ec","01110"
"770","ec:2.1.1.212","ec:2.1.1.212","ec","01110"
"771","ec:1.14.14.89","ec:1.14.14.89","ec","01110"
"772","ec:1.3.1.45","ec:1.3.1.45","ec","01110"
"773","ec:1.1.1.348","ec:1.1.1.348","ec","01110"
"774","ec:4.2.1.139","ec:4.2.1.139","ec","01110"
"775","ec:1.14.14.88","ec:1.14.14.88","ec","01110"
"776","ec:1.14.19.63","ec:1.14.19.63","ec","01110"
"777","ec:2.1.1.270","ec:2.1.1.270","ec","01110"
"778","ec:6.3.4.5","ec:6.3.4.5","ec","01110"
"779","ec:3.5.3.1","ec:3.5.3.1","ec","01110"
"780","ec:2.1.3.3","ec:2.1.3.3","ec","01110"
"781","ec:1.14.13.39","ec:1.14.13.39","ec","01110"
"782","ec:3.5.3.6","ec:3.5.3.6","ec","01110"
"783","ec:4.1.1.17","ec:4.1.1.17","ec","01110"
"784","ec:2.1.1.53","ec:2.1.1.53","ec","01110"
"785","ec:1.1.1.206","ec:1.1.1.206","ec","01110"
"786","ec:3.1.1.10","ec:3.1.1.10","ec","01110"
"787","ec:1.14.11.11","ec:1.14.11.11","ec","01110"
"788","ec:1.14.20.13","ec:1.14.20.13","ec","01110"
"789","ec:2.5.1.44","ec:2.5.1.44","ec","01110"
"790","ec:2.7.2.4","ec:2.7.2.4","ec","01110"
"791","ec:1.2.1.11","ec:1.2.1.11","ec","01110"
"792","ec:1.17.1.8","ec:1.17.1.8","ec","01110"
"793","ec:2.6.1.83","ec:2.6.1.83","ec","01110"
"794","ec:5.1.1.7","ec:5.1.1.7","ec","01110"
"795","ec:4.1.1.18","ec:4.1.1.18","ec","01110"
"796","ec:4.1.1.20","ec:4.1.1.20","ec","01110"
"797","ec:5.5.1.6","ec:5.5.1.6","ec","01110"
"798","ec:1.14.14.153","ec:1.14.14.153","ec","01110"
"799","ec:1.14.14.157","ec:1.14.14.157","ec","01110"
"800","ec:1.14.14.109","ec:1.14.14.109","ec","01110"
"801","ec:1.14.14.110","ec:1.14.14.110","ec","01110"
"802","ec:2.3.3.10","ec:2.3.3.10","ec","01110"
"803","ec:1.1.1.34","ec:1.1.1.34","ec","01110"
"804","ec:1.1.1.88","ec:1.1.1.88","ec","01110"
"805","ec:2.7.1.36","ec:2.7.1.36","ec","01110"
"806","ec:2.7.4.2","ec:2.7.4.2","ec","01110"
"807","ec:1.1.1.267","ec:1.1.1.267","ec","01110"
"808","ec:2.7.7.60","ec:2.7.7.60","ec","01110"
"809","ec:2.7.1.148","ec:2.7.1.148","ec","01110"
"810","ec:4.6.1.12","ec:4.6.1.12","ec","01110"
"811","ec:2.5.1.24","ec:2.5.1.24","ec","01110"
"812","ec:2.5.1.21","ec:2.5.1.21","ec","01110"
"813","ec:4.2.1.129","ec:4.2.1.129","ec","01110"
"814","ec:5.4.99.8","ec:5.4.99.8","ec","01110"
"815","ec:2.1.1.41","ec:2.1.1.41","ec","01110"
"816","ec:5.5.1.9","ec:5.5.1.9","ec","01110"
"817","ec:1.14.14.154","ec:1.14.14.154","ec","01110"
"818","ec:1.3.1.70","ec:1.3.1.70","ec","01110"
"819","ec:5.3.3.5","ec:5.3.3.5","ec","01110"
"820","ec:1.14.18.11","ec:1.14.18.11","ec","01110"
"821","ec:2.1.1.143","ec:2.1.1.143","ec","01110"
"822","ec:2.4.2.14","ec:2.4.2.14","ec","01110"
"823","ec:6.3.4.13","ec:6.3.4.13","ec","01110"
"824","ec:2.1.2.2","ec:2.1.2.2","ec","01110"
"825","ec:6.3.5.3","ec:6.3.5.3","ec","01110"
"826","ec:6.3.3.1","ec:6.3.3.1","ec","01110"
"827","ec:4.1.1.21","ec:4.1.1.21","ec","01110"
"828","ec:6.3.4.18","ec:6.3.4.18","ec","01110"
"829","ec:5.4.99.18","ec:5.4.99.18","ec","01110"
"830","ec:6.3.2.6","ec:6.3.2.6","ec","01110"
"831","ec:4.3.2.2","ec:4.3.2.2","ec","01110"
"832","ec:2.1.2.3","ec:2.1.2.3","ec","01110"
"833","ec:6.3.4.23","ec:6.3.4.23","ec","01110"
"834","ec:3.5.4.10","ec:3.5.4.10","ec","01110"
"835","ec:1.1.1.205","ec:1.1.1.205","ec","01110"
"836","ec:3.1.3.5","ec:3.1.3.5","ec","01110"
"837","ec:2.4.2.1","ec:2.4.2.1","ec","01110"
"838","ec:2.4.2.8","ec:2.4.2.8","ec","01110"
"839","ec:2.4.2.22","ec:2.4.2.22","ec","01110"
"840","ec:2.1.1.158","ec:2.1.1.158","ec","01110"
"841","ec:3.2.2.25","ec:3.2.2.25","ec","01110"
"842","ec:2.1.1.159","ec:2.1.1.159","ec","01110"
"843","ec:2.1.1.160","ec:2.1.1.160","ec","01110"
"844","ec:1.14.13.178","ec:1.14.13.178","ec","01110"
"845","ec:1.14.13.179","ec:1.14.13.179","ec","01110"
"846","ec:1.14.14.1","ec:1.14.14.1","ec","01110"
"847","ec:2.3.1.5","ec:2.3.1.5","ec","01110"
"848","ec:1.17.3.2","ec:1.17.3.2","ec","01110"
"849","ec:1.1.1.3","ec:1.1.1.3","ec","01110"
"850","ec:2.3.3.17","ec:2.3.3.17","ec","01110"
"851","ec:4.2.1.170","ec:4.2.1.170","ec","01110"
"852","ec:1.14.14.42","ec:1.14.14.42","ec","01110"
"853","ec:2.4.1.195","ec:2.4.1.195","ec","01110"
"854","ec:2.5.1.96","ec:2.5.1.96","ec","01110"
"855","ec:1.5.1.7","ec:1.5.1.7","ec","01110"
"856","ec:1.5.1.8","ec:1.5.1.8","ec","01110"
"857","ec:1.5.1.9","ec:1.5.1.9","ec","01110"
"858","ec:1.5.1.10","ec:1.5.1.10","ec","01110"
"859","ec:1.2.1.31","ec:1.2.1.31","ec","01110"
"860","ec:3.1.1.17","ec:3.1.1.17","ec","01110"
"861","ec:1.1.1.359","ec:1.1.1.359","ec","01110"
"862","ec:1.1.1.360","ec:1.1.1.360","ec","01110"
"863","ec:1.1.5.2","ec:1.1.5.2","ec","01110"
"864","ec:1.1.5.9","ec:1.1.5.9","ec","01110"
"865","ec:3.5.1.1","ec:3.5.1.1","ec","01110"
"866","ec:3.5.1.38","ec:3.5.1.38","ec","01110"
"867","ec:6.3.1.1","ec:6.3.1.1","ec","01110"
"868","ec:6.3.5.4","ec:6.3.5.4","ec","01110"
"869","ec:3.5.4.6","ec:3.5.4.6","ec","01110"
"870","ec:2.7.4.3","ec:2.7.4.3","ec","01110"
"871","ec:2.7.4.10","ec:2.7.4.10","ec","01110"
"872","ec:2.7.4.6","ec:2.7.4.6","ec","01110"
"873","ec:4.1.1.105","ec:4.1.1.105","ec","01110"
"874","ec:4.3.3.2","ec:4.3.3.2","ec","01110"
"875","ec:3.2.1.105","ec:3.2.1.105","ec","01110"
"876","ec:1.3.1.36","ec:1.3.1.36","ec","01110"
"877","ec:3.1.1.78","ec:3.1.1.78","ec","01110"
"878","ec:2.3.1.160","ec:2.3.1.160","ec","01110"
"879","ec:1.14.14.104","ec:1.14.14.104","ec","01110"
"880","ec:2.4.1.219","ec:2.4.1.219","ec","01110"
"881","ec:1.1.1.273","ec:1.1.1.273","ec","01110"
"882","ec:1.14.14.136","ec:1.14.14.136","ec","01110"
"883","ec:1.3.1.73","ec:1.3.1.73","ec","01110"
"884","ec:3.1.1.80","ec:3.1.1.80","ec","01110"
"885","ec:1.5.1.32","ec:1.5.1.32","ec","01110"
"886","ec:1.14.20.5","ec:1.14.20.5","ec","01110"
"887","ec:1.14.19.76","ec:1.14.19.76","ec","01110"
"888","ec:4.1.1.33","ec:4.1.1.33","ec","01110"
"889","ec:6.1.1.17","ec:6.1.1.17","ec","01110"
"890","ec:1.2.1.70","ec:1.2.1.70","ec","01110"
"891","ec:5.4.3.8","ec:5.4.3.8","ec","01110"
"892","ec:4.2.1.24","ec:4.2.1.24","ec","01110"
"893","ec:3.1.2.23","ec:3.1.2.23","ec","01110"
"894","ec:1.14.13.240","ec:1.14.13.240","ec","01110"
"895","ec:2.1.1.222","ec:2.1.1.222","ec","01110"
"896","ec:2.1.1.201","ec:2.1.1.201","ec","01110"
"897","ec:1.14.99.60","ec:1.14.99.60","ec","01110"
"898","ec:2.1.1.64","ec:2.1.1.64","ec","01110"
"899","ec:2.1.1.114","ec:2.1.1.114","ec","01110"
"900","ec:2.2.1.9","ec:2.2.1.9","ec","01110"
"901","ec:4.2.99.20","ec:4.2.99.20","ec","01110"
"902","ec:6.2.1.26","ec:6.2.1.26","ec","01110"
"903","ec:4.1.3.36","ec:4.1.3.36","ec","01110"
"904","ec:3.1.2.28","ec:3.1.2.28","ec","01110"
"905","ec:2.5.1.74","ec:2.5.1.74","ec","01110"
"906","ec:2.1.1.163","ec:2.1.1.163","ec","01110"
"907","ec:1.6.5.12","ec:1.6.5.12","ec","01110"
"908","ec:1.1.1.85","ec:1.1.1.85","ec","01110"
"909","ec:2.6.1.6","ec:2.6.1.6","ec","01110"
"910","ec:2.3.1.146","ec:2.3.1.146","ec","01110"
"911","ec:3.1.1.84","ec:3.1.1.84","ec","01110"
"1196","ec:1.14.13.116","ec:1.14.13.116","ec","01110"
"1245","ec:1.14.13.122","ec:1.14.13.122","ec","01110"
"1246","ec:2.5.1.61","ec:2.5.1.61","ec","01110"
"1247","ec:1.3.3.3","ec:1.3.3.3","ec","01110"
"1248","ec:1.3.98.3","ec:1.3.98.3","ec","01110"
"1249","ec:1.3.3.4","ec:1.3.3.4","ec","01110"
"1250","ec:1.3.5.3","ec:1.3.5.3","ec","01110"
"1251","ec:6.6.1.1","ec:6.6.1.1","ec","01110"
"1252","ec:2.1.1.11","ec:2.1.1.11","ec","01110"
"1253","ec:1.14.13.81","ec:1.14.13.81","ec","01110"
"1254","ec:1.3.1.33","ec:1.3.1.33","ec","01110"
"1255","ec:1.3.1.75","ec:1.3.1.75","ec","01110"
"1256","ec:1.3.7.7","ec:1.3.7.7","ec","01110"
"1257","ec:4.99.1.1","ec:4.99.1.1","ec","01110"
"1258","ec:2.1.1.107","ec:2.1.1.107","ec","01110"
"1259","ec:1.3.1.76","ec:1.3.1.76","ec","01110"
"1260","ec:4.2.1.75","ec:4.2.1.75","ec","01110"
"1261","ec:2.5.1.62","ec:2.5.1.62","ec","01110"
"1262","ec:3.1.1.14","ec:3.1.1.14","ec","01110"
"1263","ec:1.17.7.2","ec:1.17.7.2","ec","01110"
"1264","ec:1.1.1.294","ec:1.1.1.294","ec","01110"
"1290","ec:1.3.1.21","ec:1.3.1.21","ec","01110"
"1291","ec:1.3.1.72","ec:1.3.1.72","ec","01110"
"1301","ec:2.5.1.6","ec:2.5.1.6","ec","01110"
"1302","ec:4.4.1.14","ec:4.4.1.14","ec","01110"
"1305","ec:1.14.17.4","ec:1.14.17.4","ec","01110"
"1334","ec:3.5.1.22","ec:3.5.1.22","ec","01110"
"1335","ec:6.3.2.1","ec:6.3.2.1","ec","01110"
"1336","ec:1.1.1.169","ec:1.1.1.169","ec","01110"
"1337","ec:1.4.1.23","ec:1.4.1.23","ec","01110"
"1338","ec:2.6.1.66","ec:2.6.1.66","ec","01110"
"1345","ec:2.1.1.119","ec:2.1.1.119","ec","01110"
"1346","ec:1.14.14.101","ec:1.14.14.101","ec","01110"
"1347","ec:2.1.1.120","ec:2.1.1.120","ec","01110"
"1348","ec:1.5.3.12","ec:1.5.3.12","ec","01110"
"1354","ec:5.4.99.7","ec:5.4.99.7","ec","01110"
"1358","ec:1.1.1.37","ec:1.1.1.37","ec","01110"
"1359","ec:1.1.5.4","ec:1.1.5.4","ec","01110"
"1370","ec:5.3.1.1","ec:5.3.1.1","ec","01110"
"1371","ec:6.4.1.2","ec:6.4.1.2","ec","01110"
"1373","ec:2.5.1.115","ec:2.5.1.115","ec","01110"
"1374","ec:2.1.1.295","ec:2.1.1.295","ec","01110"
"1375","ec:5.5.1.24","ec:5.5.1.24","ec","01110"
"1376","ec:2.1.1.95","ec:2.1.1.95","ec","01110"
"1384","ec:4.2.1.123","ec:4.2.1.123","ec","01110"
"1387","ec:1.4.1.16","ec:1.4.1.16","ec","01110"
"1395","ec:2.7.1.1","ec:2.7.1.1","ec","01110"
"1396","ec:2.7.1.2","ec:2.7.1.2","ec","01110"
"1397","ec:2.7.1.63","ec:2.7.1.63","ec","01110"
"1398","ec:2.7.1.147","ec:2.7.1.147","ec","01110"
"1399","ec:5.1.3.3","ec:5.1.3.3","ec","01110"
"1403","ec:5.4.2.2","ec:5.4.2.2","ec","01110"
"1404","ec:5.4.2.5","ec:5.4.2.5","ec","01110"
"1407","ec:1.1.1.330","ec:1.1.1.330","ec","01110"
"1408","ec:4.2.1.134","ec:4.2.1.134","ec","01110"
"1409","ec:1.3.1.93","ec:1.3.1.93","ec","01110"
"1410","ec:3.1.2.2","ec:3.1.2.2","ec","01110"
"1411","ec:1.2.1.50","ec:1.2.1.50","ec","01110"
"1412","ec:4.1.99.5","ec:4.1.99.5","ec","01110"
"1419","ec:2.3.1.199","ec:2.3.1.199","ec","01110"
"1431","ec:1.14.14.111","ec:1.14.14.111","ec","01110"
"1433","ec:1.3.5.5","ec:1.3.5.5","ec","01110"
"1434","ec:5.2.1.12","ec:5.2.1.12","ec","01110"
"1435","ec:1.3.5.6","ec:1.3.5.6","ec","01110"
"1436","ec:5.2.1.13","ec:5.2.1.13","ec","01110"
"1437","ec:2.5.1.32","ec:2.5.1.32","ec","01110"
"1438","ec:1.3.99.28","ec:1.3.99.28","ec","01110"
"1439","ec:1.3.99.29","ec:1.3.99.29","ec","01110"
"1440","ec:1.3.99.30","ec:1.3.99.30","ec","01110"
"1441","ec:1.3.99.31","ec:1.3.99.31","ec","01110"
"1442","ec:1.3.99.26","ec:1.3.99.26","ec","01110"
"1443","ec:5.5.1.19","ec:5.5.1.19","ec","01110"
"1444","ec:1.14.15.24","ec:1.14.15.24","ec","01110"
"1445","ec:1.14.14.158","ec:1.14.14.158","ec","01110"
"1446","ec:5.5.1.18","ec:5.5.1.18","ec","01110"
"1458","ec:4.2.3.35","ec:4.2.3.35","ec","01110"
"1459","ec:1.1.1.295","ec:1.1.1.295","ec","01110"
"1460","ec:4.2.3.42","ec:4.2.3.42","ec","01110"
"1461","ec:4.2.3.33","ec:4.2.3.33","ec","01110"
"1462","ec:4.2.3.34","ec:4.2.3.34","ec","01110"
"1463","ec:1.3.1.83","ec:1.3.1.83","ec","01110"
"1464","ec:5.5.1.14","ec:5.5.1.14","ec","01110"
"1479","ec:5.4.99.53","ec:5.4.99.53","ec","01110"
"1480","ec:4.2.1.124","ec:4.2.1.124","ec","01110"
"1483","ec:5.4.99.31","ec:5.4.99.31","ec","01110"
"1484","ec:5.4.99.35","ec:5.4.99.35","ec","01110"
"1485","ec:4.2.1.125","ec:4.2.1.125","ec","01110"
"1486","ec:5.4.99.41","ec:5.4.99.41","ec","01110"
"1507","ec:3.2.1.118","ec:3.2.1.118","ec","01110"
"1508","ec:2.4.1.354","ec:2.4.1.354","ec","01110"
"1513","ec:2.5.1.54","ec:2.5.1.54","ec","01110"
"1516","ec:4.3.3.7","ec:4.3.3.7","ec","01110"
"1519","ec:2.3.1.211","ec:2.3.1.211","ec","01110"
"1521","ec:2.3.1.217","ec:2.3.1.217","ec","01110"
"1522","ec:2.3.1.219","ec:2.3.1.219","ec","01110"
"1530","ec:4.2.3.141","ec:4.2.3.141","ec","01110"
"1531","ec:1.14.14.112","ec:1.14.14.112","ec","01110"
"1532","ec:1.14.14.86","ec:1.14.14.86","ec","01110"
"1533","ec:1.14.14.107","ec:1.14.14.107","ec","01110"
"1534","ec:4.2.3.18","ec:4.2.3.18","ec","01110"
"1535","ec:1.2.1.74","ec:1.2.1.74","ec","01110"
"1536","ec:1.14.14.145","ec:1.14.14.145","ec","01110"
"1537","ec:1.14.14.144","ec:1.14.14.144","ec","01110"
"1538","ec:1.14.99.37","ec:1.14.99.37","ec","01110"
"1539","ec:1.14.14.106","ec:1.14.14.106","ec","01110"
"1540","ec:2.3.1.166","ec:2.3.1.166","ec","01110"
"1541","ec:2.3.1.167","ec:2.3.1.167","ec","01110"
"1542","ec:4.2.3.19","ec:4.2.3.19","ec","01110"
"1543","ec:1.14.11.12","ec:1.14.11.12","ec","01110"
"1544","ec:1.14.11.15","ec:1.14.11.15","ec","01110"
"1565","ec:1.14.14.146","ec:1.14.14.146","ec","01110"
"1567","ec:4.2.3.30","ec:4.2.3.30","ec","01110"
"1568","ec:4.2.3.29","ec:4.2.3.29","ec","01110"
"1573","ec:3.1.7.10","ec:3.1.7.10","ec","01110"
"1574","ec:4.2.3.8","ec:4.2.3.8","ec","01110"
"1575","ec:4.2.3.17","ec:4.2.3.17","ec","01110"
"1576","ec:4.2.3.43","ec:4.2.3.43","ec","01110"
"1577","ec:4.2.1.133","ec:4.2.1.133","ec","01110"
"1578","ec:3.1.7.5","ec:3.1.7.5","ec","01110"
"1585","ec:4.2.3.103","ec:4.2.3.103","ec","01110"
"1591","ec:4.2.3.131","ec:4.2.3.131","ec","01110"
"1593","ec:2.3.1.9","ec:2.3.1.9","ec","01110"
"1599","ec:4.2.1.101","ec:4.2.1.101","ec","01110"
"1602","ec:4.1.1.90","ec:4.1.1.90","ec","01110"
"1603","ec:1.17.4.4","ec:1.17.4.4","ec","01110"
"1615","ec:5.4.4.2","ec:5.4.4.2","ec","01110"
"1616","ec:4.2.1.151","ec:4.2.1.151","ec","01110"
"1618","ec:4.2.1.51","ec:4.2.1.51","ec","01110"
"1619","ec:4.2.1.91","ec:4.2.1.91","ec","01110"
"1622","ec:4.2.3.4","ec:4.2.3.4","ec","01110"
"1623","ec:4.2.1.10","ec:4.2.1.10","ec","01110"
"1624","ec:1.1.1.25","ec:1.1.1.25","ec","01110"
"1625","ec:1.1.1.282","ec:1.1.1.282","ec","01110"
"1626","ec:1.1.5.8","ec:1.1.5.8","ec","01110"
"1627","ec:2.7.1.71","ec:2.7.1.71","ec","01110"
"1628","ec:2.5.1.19","ec:2.5.1.19","ec","01110"
"1629","ec:4.2.3.5","ec:4.2.3.5","ec","01110"
"1648","ec:1.17.7.1","ec:1.17.7.1","ec","01110"
"1649","ec:4.2.3.15","ec:4.2.3.15","ec","01110"
"1650","ec:5.4.4.4","ec:5.4.4.4","ec","01110"
"1651","ec:1.14.14.83","ec:1.14.14.83","ec","01110"
"1652","ec:4.2.3.16","ec:4.2.3.16","ec","01110"
"1653","ec:1.1.1.324","ec:1.1.1.324","ec","01110"
"1654","ec:1.14.14.85","ec:1.14.14.85","ec","01110"
"1655","ec:1.14.19.62","ec:1.14.19.62","ec","01110"
"1669","ec:5.5.1.8","ec:5.5.1.8","ec","01110"
"1671","ec:4.2.3.116","ec:4.2.3.116","ec","01110"
"1673","ec:4.2.3.11","ec:4.2.3.11","ec","01110"
"1675","ec:4.2.3.10","ec:4.2.3.10","ec","01110"
"1677","ec:4.2.3.25","ec:4.2.3.25","ec","01110"
"1678","ec:4.2.3.26","ec:4.2.3.26","ec","01110"
"1679","ec:4.2.1.127","ec:4.2.1.127","ec","01110"
"1680","ec:1.14.14.84","ec:1.14.14.84","ec","01110"
"1686","ec:1.3.1.99","ec:1.3.1.99","ec","01110"
"1689","ec:2.5.1.29","ec:2.5.1.29","ec","01110"
"1690","ec:2.5.1.10","ec:2.5.1.10","ec","01110"
"1691","ec:2.5.1.1","ec:2.5.1.1","ec","01110"
"1693","ec:4.1.99.16","ec:4.1.99.16","ec","01110"
"1695","ec:1.14.14.95","ec:1.14.14.95","ec","01110"
"1707","ec:1.1.1.354","ec:1.1.1.354","ec","01110"
"1716","ec:2.2.1.7","ec:2.2.1.7","ec","01110"
"1724","ec:2.5.1.27","ec:2.5.1.27","ec","01110"
"1725","ec:1.3.1.69","ec:1.3.1.69","ec","01110"
"1726","ec:2.5.1.50","ec:2.5.1.50","ec","01110"
"1727","ec:2.4.1.203","ec:2.4.1.203","ec","01110"
"1728","ec:2.4.2.40","ec:2.4.2.40","ec","01110"
"1733","ec:1.14.14.133","ec:1.14.14.133","ec","01110"
"1734","ec:1.1.1.241","ec:1.1.1.241","ec","01110"
"1735","ec:1.14.13.51","ec:1.14.13.51","ec","01110"
"1738","ec:1.14.14.53","ec:1.14.14.53","ec","01110"
"1739","ec:1.1.1.275","ec:1.1.1.275","ec","01110"
"1752","ec:1.14.14.99","ec:1.14.14.99","ec","01110"
"1753","ec:1.1.1.223","ec:1.1.1.223","ec","01110"
"1754","ec:1.3.1.82","ec:1.3.1.82","ec","01110"
"1755","ec:1.3.1.81","ec:1.3.1.81","ec","01110"
"1756","ec:1.14.14.51","ec:1.14.14.51","ec","01110"
"1757","ec:1.1.1.243","ec:1.1.1.243","ec","01110"
"1758","ec:1.14.14.52","ec:1.14.14.52","ec","01110"
"1759","ec:1.14.14.143","ec:1.14.14.143","ec","01110"
"1760","ec:1.1.1.208","ec:1.1.1.208","ec","01110"
"1761","ec:1.14.13.105","ec:1.14.13.105","ec","01110"
"1762","ec:1.1.1.207","ec:1.1.1.207","ec","01110"
"1767","ec:2.3.1.198","ec:2.3.1.198","ec","01110"
"1768","ec:2.3.1.52","ec:2.3.1.52","ec","01110"
"1769","ec:2.7.7.41","ec:2.7.7.41","ec","01110"
"1770","ec:3.6.1.26","ec:3.6.1.26","ec","01110"
"1771","ec:2.7.8.8","ec:2.7.8.8","ec","01110"
"1772","ec:2.7.8.29","ec:2.7.8.29","ec","01110"
"1773","ec:4.1.1.65","ec:4.1.1.65","ec","01110"
"1774","ec:3.1.4.3","ec:3.1.4.3","ec","01110"
"1775","ec:2.7.8.1","ec:2.7.8.1","ec","01110"
"1776","ec:2.7.1.107","ec:2.7.1.107","ec","01110"
"1777","ec:2.7.1.174","ec:2.7.1.174","ec","01110"
"1778","ec:3.1.3.4","ec:3.1.3.4","ec","01110"
"1779","ec:3.1.3.81","ec:3.1.3.81","ec","01110"
"1780","ec:2.1.1.71","ec:2.1.1.71","ec","01110"
"1781","ec:2.1.1.17","ec:2.1.1.17","ec","01110"
"1820","ec:5.3.3.2","ec:5.3.3.2","ec","01110"
"1851","ec:5.5.1.13","ec:5.5.1.13","ec","01110"
"1854","ec:4.2.3.147","ec:4.2.3.147","ec","01110"
"1855","ec:4.2.3.32","ec:4.2.3.32","ec","01110"
"1856","ec:4.2.3.45","ec:4.2.3.45","ec","01110"
"1857","ec:4.2.3.132","ec:4.2.3.132","ec","01110"
"1902","ec:2.5.1.92","ec:2.5.1.92","ec","01110"
"1903","ec:2.7.4.26","ec:2.7.4.26","ec","01110"
"1909","ec:1.14.11.61","ec:1.14.11.61","ec","01110"
"1913","ec:2.3.1.15","ec:2.3.1.15","ec","01110"
"1914","ec:2.3.1.51","ec:2.3.1.51","ec","01110"
"1918","ec:1.14.99.48","ec:1.14.99.48","ec","01110"
"1921","ec:1.17.98.2","ec:1.17.98.2","ec","01110"
"1994","ec:1.14.14.103","ec:1.14.14.103","ec","01110"
"1995","ec:2.1.1.94","ec:2.1.1.94","ec","01110"
"1996","ec:1.14.14.50","ec:1.14.14.50","ec","01110"
"1997","ec:1.1.99.41","ec:1.1.99.41","ec","01110"
"1998","ec:2.1.1.99","ec:2.1.1.99","ec","01110"
"1999","ec:1.14.11.20","ec:1.14.11.20","ec","01110"
"2000","ec:2.3.1.107","ec:2.3.1.107","ec","01110"
"2001","ec:1.14.14.100","ec:1.14.14.100","ec","01110"
"2003","ec:1.13.11.84","ec:1.13.11.84","ec","01110"
"2004","ec:2.4.1.271","ec:2.4.1.271","ec","01110"
"2005","ec:2.4.1.330","ec:2.4.1.330","ec","01110"
"2006","ec:1.14.15.21","ec:1.14.15.21","ec","01110"
"2007","ec:1.23.5.1","ec:1.23.5.1","ec","01110"
"2008","ec:1.13.11.51","ec:1.13.11.51","ec","01110"
"2009","ec:1.1.1.288","ec:1.1.1.288","ec","01110"
"2010","ec:1.2.3.14","ec:1.2.3.14","ec","01110"
"2011","ec:2.4.1.263","ec:2.4.1.263","ec","01110"
"2012","ec:3.2.1.175","ec:3.2.1.175","ec","01110"
"2056","ec:1.14.99.63","ec:1.14.99.63","ec","01110"
"2057","ec:1.14.99.64","ec:1.14.99.64","ec","01110"
