"","node1","node2","org","pathway"
"2","ec:2.4.1.50","ec:2.4.1.50","ec","00514"
"3","ec:2.4.1.66","ec:2.4.1.66","ec","00514"
"4","ec:2.4.99.6","ec:2.4.99.6","ec","00514"
"5","ec:2.4.99.1","ec:2.4.99.1","ec","00514"
"6","ec:2.4.1.222","ec:2.4.1.222","ec","00514"
"7","ec:2.4.1.221","ec:2.4.1.221","ec","00514"
"8","ec:2.4.1.255","ec:2.4.1.255","ec","00514"
"9","ec:2.4.1.109","ec:2.4.1.109","ec","00514"
"10","ec:2.4.2.58","ec:2.4.2.58","ec","00514"
