"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","5373","5374","ec:1.3.8.2","112","rn:R07653","376","164","ec:2.5.1.96","113","rn:R09793","278","164","ec","00906"
"2","5369","5373","ec:1.14.99.44","100","rn:R07654","430","198","ec:1.3.8.2","112","rn:R07653","376","164","ec","00906"
"3","5392","5401","ec:1.3.99.27","205","rn:R07534","241","652","ec:4.2.1.131","214","rn:R07532","241","558","ec","00906"
"4","5386","5392","ec:2.1.1.210","199","rn:R07535","241","739","ec:1.3.99.27","205","rn:R07534","241","652","ec","00906"
"5","5386","5399","ec:2.1.1.210","199","rn:R07535","241","739","ec:4.2.1.131","212","rn:R07536","200","798","ec","00906"
"6","5383","5386","ec:1.14.15.9","196","rn:R07537","241","857","ec:2.1.1.210","199","rn:R07535","241","739","ec","00906"
"7","5383","5399","ec:1.14.15.9","196","rn:R07537","241","857","ec:4.2.1.131","212","rn:R07536","200","798","ec","00906"
"8","5383","5398","ec:1.14.15.9","196","rn:R07537","241","857","ec:4.2.1.131","211","rn:R07539","200","929","ec","00906"
"9","5382","5398","ec:1.14.15.9","195","rn:R07538","151","857","ec:4.2.1.131","211","rn:R07539","200","929","ec","00906"
"10","5382","5399","ec:1.14.15.9","195","rn:R07538","151","857","ec:4.2.1.131","212","rn:R07536","200","798","ec","00906"
"11","5389","5396","ec:2.1.1.210","202","rn:R07527","715","230","ec:4.2.1.131","209","rn:R07519","667","265","ec","00906"
"12","5393","5396","ec:1.3.99.27","206","rn:R07520","715","158","ec:4.2.1.131","209","rn:R07519","667","265","ec","00906"
"13","5389","5393","ec:2.1.1.210","202","rn:R07527","715","230","ec:1.3.99.27","206","rn:R07520","715","158","ec","00906"
"14","5390","5393","ec:2.1.1.210","203","rn:R07521","807","158","ec:1.3.99.27","206","rn:R07520","715","158","ec","00906"
"15","5390","5395","ec:2.1.1.210","203","rn:R07521","807","158","ec:4.2.1.131","208","rn:R07522","901","158","ec","00906"
"16","5391","5395","ec:1.3.99.27","204","rn:R07523","994","158","ec:4.2.1.131","208","rn:R07522","901","158","ec","00906"
"17","5387","5391","ec:2.1.1.210","200","rn:R07524","1089","158","ec:1.3.99.27","204","rn:R07523","994","158","ec","00906"
"18","5385","5387","ec:1.14.15.9","198","rn:R07525","1182","158","ec:2.1.1.210","200","rn:R07524","1089","158","ec","00906"
"19","5389","5394","ec:2.1.1.210","202","rn:R07527","715","230","ec:4.2.1.131","207","rn:R07528","808","229","ec","00906"
"20","5388","5394","ec:2.1.1.210","201","rn:R07529","901","229","ec:4.2.1.131","207","rn:R07528","808","229","ec","00906"
"21","5432","5433","ec:5.5.1.19","249","rn:R06962","890","325","ec:5.5.1.18","250","rn:R06963","737","283","ec","00906"
"22","5370","5432","ec:5.5.1.18","102","rn:R07840","890","283","ec:5.5.1.19","249","rn:R06962","890","325","ec","00906"
"23","5372","5429","ec:1.14.14.158","104","rn:R07850","1043","366","ec:1.14.15.24","246","rn:R07530","1042","335","ec","00906"
"24","5371","5372","ec:1.14.15.24","103","rn:R07851","1182","365","ec:1.14.14.158","104","rn:R07850","1043","366","ec","00906"
"25","5426","5429","ec:1.14.14.158","243","rn:R07531","1183","325","ec:1.14.15.24","246","rn:R07530","1042","335","ec","00906"
"26","5371","5426","ec:1.14.15.24","103","rn:R07851","1182","365","ec:1.14.14.158","243","rn:R07531","1183","325","ec","00906"
"27","5376","5400","ec:1.3.99.39","189","rn:R07541","539","507","ec:4.2.1.131","213","rn:R07543","459","558","ec","00906"
"28","5397","5431","ec:4.2.1.131","210","rn:R07516","587","558","ec:5.5.1.19","248","rn:R05341","667","458","ec","00906"
"29","5376","5431","ec:1.3.99.39","189","rn:R07541","539","507","ec:5.5.1.19","248","rn:R05341","667","458","ec","00906"
"30","5397","5430","ec:4.2.1.131","210","rn:R07516","587","558","ec:5.5.1.19","247","rn:R03824","746","569","ec","00906"
"31","5376","5430","ec:1.3.99.39","189","rn:R07541","539","507","ec:5.5.1.19","247","rn:R03824","746","569","ec","00906"
"32","5376","5397","ec:1.3.99.39","189","rn:R07541","539","507","ec:4.2.1.131","210","rn:R07516","587","558","ec","00906"
"33","5377","5430","ec:1.3.99.39","190","rn:R07857","885","597","ec:5.5.1.19","247","rn:R03824","746","569","ec","00906"
"34","5428","5430","ec:1.14.15.24","245","rn:R07558","882","668","ec:5.5.1.19","247","rn:R03824","746","569","ec","00906"
"35","5424","5430","ec:1.14.99.63","239","rn:R05345","870","711","ec:5.5.1.19","247","rn:R03824","746","569","ec","00906"
"36","5377","5428","ec:1.3.99.39","190","rn:R07857","885","597","ec:1.14.15.24","245","rn:R07558","882","668","ec","00906"
"37","5377","5424","ec:1.3.99.39","190","rn:R07857","885","597","ec:1.14.99.63","239","rn:R05345","870","711","ec","00906"
"38","5424","5428","ec:1.14.99.63","239","rn:R05345","870","711","ec:1.14.15.24","245","rn:R07558","882","668","ec","00906"
"39","5416","5424","ec:1.14.15.24","229","rn:R07562","882","770","ec:1.14.99.63","239","rn:R05345","870","711","ec","00906"
"40","5411","5424","ec:1.14.15.24","224","rn:R07561","882","838","ec:1.14.99.63","239","rn:R05345","870","711","ec","00906"
"41","5416","5423","ec:1.14.15.24","229","rn:R07562","882","770","ec:1.14.99.63","238","rn:R07563","870","868","ec","00906"
"42","5411","5423","ec:1.14.15.24","224","rn:R07561","882","838","ec:1.14.99.63","238","rn:R07563","870","868","ec","00906"
"43","5412","5423","ec:1.14.15.24","225","rn:R07568","882","901","ec:1.14.99.63","238","rn:R07563","870","868","ec","00906"
"44","5411","5419","ec:1.14.15.24","224","rn:R07561","882","838","ec:1.14.99.63","234","rn:R07564","931","711","ec","00906"
"45","5414","5419","ec:1.14.15.24","227","rn:R07569","1058","828","ec:1.14.99.63","234","rn:R07564","931","711","ec","00906"
"46","5411","5422","ec:1.14.15.24","224","rn:R07561","882","838","ec:1.14.99.64","237","rn:R07566","931","868","ec","00906"
"47","5414","5422","ec:1.14.15.24","227","rn:R07569","1058","828","ec:1.14.99.64","237","rn:R07566","931","868","ec","00906"
"48","5416","5420","ec:1.14.15.24","229","rn:R07562","882","770","ec:1.14.99.64","235","rn:R07565","979","711","ec","00906"
"49","5415","5420","ec:1.14.15.24","228","rn:R07570","1058","770","ec:1.14.99.64","235","rn:R07565","979","711","ec","00906"
"50","5416","5421","ec:1.14.15.24","229","rn:R07562","882","770","ec:1.14.99.63","236","rn:R07567","979","868","ec","00906"
"51","5415","5421","ec:1.14.15.24","228","rn:R07570","1058","770","ec:1.14.99.63","236","rn:R07567","979","868","ec","00906"
"52","5412","5421","ec:1.14.15.24","225","rn:R07568","882","901","ec:1.14.99.63","236","rn:R07567","979","868","ec","00906"
"53","5413","5421","ec:1.14.15.24","226","rn:R07572","1058","902","ec:1.14.99.63","236","rn:R07567","979","868","ec","00906"
"54","5412","5422","ec:1.14.15.24","225","rn:R07568","882","901","ec:1.14.99.64","237","rn:R07566","931","868","ec","00906"
"55","5413","5422","ec:1.14.15.24","226","rn:R07572","1058","902","ec:1.14.99.64","237","rn:R07566","931","868","ec","00906"
"56","5419","5428","ec:1.14.99.63","234","rn:R07564","931","711","ec:1.14.15.24","245","rn:R07558","882","668","ec","00906"
"57","5420","5428","ec:1.14.99.64","235","rn:R07565","979","711","ec:1.14.15.24","245","rn:R07558","882","668","ec","00906"
"58","5419","5427","ec:1.14.99.63","234","rn:R07564","931","711","ec:1.14.15.24","244","rn:R07559","1058","668","ec","00906"
"59","5420","5427","ec:1.14.99.64","235","rn:R07565","979","711","ec:1.14.15.24","244","rn:R07559","1058","668","ec","00906"
"60","5378","5427","ec:2.4.1.276","191","rn:R07574","1106","575","ec:1.14.15.24","244","rn:R07559","1058","668","ec","00906"
"61","5378","5410","ec:2.4.1.276","191","rn:R07574","1106","575","ec:1.14.15.21","223","rn:R06946","1167","632","ec","00906"
"62","5378","5408","ec:2.4.1.276","191","rn:R07574","1106","575","ec:1.23.5.1","221","rn:R07179","1167","685","ec","00906"
"63","5378","5417","ec:2.4.1.276","191","rn:R07574","1106","575","ec:1.14.99.64","232","rn:R07571","1108","711","ec","00906"
"64","5410","5427","ec:1.14.15.21","223","rn:R06946","1167","632","ec:1.14.15.24","244","rn:R07559","1058","668","ec","00906"
"65","5408","5427","ec:1.23.5.1","221","rn:R07179","1167","685","ec:1.14.15.24","244","rn:R07559","1058","668","ec","00906"
"66","5417","5427","ec:1.14.99.64","232","rn:R07571","1108","711","ec:1.14.15.24","244","rn:R07559","1058","668","ec","00906"
"67","5410","5417","ec:1.14.15.21","223","rn:R06946","1167","632","ec:1.14.99.64","232","rn:R07571","1108","711","ec","00906"
"68","5408","5417","ec:1.23.5.1","221","rn:R07179","1167","685","ec:1.14.99.64","232","rn:R07571","1108","711","ec","00906"
"69","5415","5417","ec:1.14.15.24","228","rn:R07570","1058","770","ec:1.14.99.64","232","rn:R07571","1108","711","ec","00906"
"70","5414","5417","ec:1.14.15.24","227","rn:R07569","1058","828","ec:1.14.99.64","232","rn:R07571","1108","711","ec","00906"
"71","5415","5418","ec:1.14.15.24","228","rn:R07570","1058","770","ec:1.14.99.64","233","rn:R07573","1110","868","ec","00906"
"72","5414","5418","ec:1.14.15.24","227","rn:R07569","1058","828","ec:1.14.99.64","233","rn:R07573","1110","868","ec","00906"
"73","5413","5418","ec:1.14.15.24","226","rn:R07572","1058","902","ec:1.14.99.64","233","rn:R07573","1110","868","ec","00906"
"74","5381","5410","ec:5.3.99.8","194","rn:R07321","1223","575","ec:1.14.15.21","223","rn:R06946","1167","632","ec","00906"
"75","5407","5410","ec:1.23.5.1","220","rn:R07178","1280","685","ec:1.14.15.21","223","rn:R06946","1167","632","ec","00906"
"76","5381","5408","ec:5.3.99.8","194","rn:R07321","1223","575","ec:1.23.5.1","221","rn:R07179","1167","685","ec","00906"
