"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","6232","6234","ec:2.5.1.18","232","rn:R07002","269","381","ec:1.14.14.1","238","rn:R07000 rn:R07001","139","510","ec","00980"
"2","6230","6234","ec:3.3.2.9","230","rn:R07013 rn:R07014","313","529","ec:1.14.14.1","238","rn:R07000 rn:R07001","139","510","ec","00980"
"3","6230","6234","ec:3.3.2.9","230","rn:R07013 rn:R07014","313","529","ec:1.14.14.1","238","rn:R07000 rn:R07001","139","510","ec","00980"
"4","6230","6232","ec:3.3.2.9","230","rn:R07013 rn:R07014","313","529","ec:2.5.1.18","232","rn:R07002","269","381","ec","00980"
"5","6231","6234","ec:2.5.1.18","231","rn:R07004 rn:R07003","270","629","ec:1.14.14.1","238","rn:R07000 rn:R07001","139","510","ec","00980"
"6","6230","6231","ec:3.3.2.9","230","rn:R07013 rn:R07014","313","529","ec:2.5.1.18","231","rn:R07004 rn:R07003","270","629","ec","00980"
"7","6230","6233","ec:3.3.2.9","230","rn:R07013 rn:R07014","313","529","ec:1.3.1.20","237","rn:R07015","439","529","ec","00980"
"8","6207","6210","ec:1.14.14.1","104","rn:R07022 rn:R07021","820","865","ec:2.5.1.18","116","rn:R07025 rn:R07026","942","817","ec","00980"
"9","6207","6209","ec:1.14.14.1","104","rn:R07022 rn:R07021","820","865","ec:3.3.2.9","115","rn:R07027","986","868","ec","00980"
"10","6209","6210","ec:3.3.2.9","115","rn:R07027","986","868","ec:2.5.1.18","116","rn:R07025 rn:R07026","942","817","ec","00980"
"11","6207","6208","ec:1.14.14.1","104","rn:R07022 rn:R07021","820","865","ec:2.5.1.18","106","rn:R07024 rn:R07023","942","943","ec","00980"
"12","6202","6206","ec:3.3.2.9","81","rn:R07071 rn:R07072","290","1345","ec:2.5.1.18","93","rn:R07069","245","1248","ec","00980"
"13","6200","6202","ec:2.5.1.18","79","rn:R07070","245","1409","ec:3.3.2.9","81","rn:R07071 rn:R07072","290","1345","ec","00980"
"14","6220","6223","ec:1.14.14.1","164","rn:R07079 rn:R07080 rn:R07081","115","165","ec:3.3.2.9","177","rn:R07082","316","176","ec","00980"
"15","6220","6222","ec:1.14.14.1","164","rn:R07079 rn:R07080 rn:R07081","115","165","ec:2.5.1.18","176","rn:R07083","267","241","ec","00980"
"16","6218","6223","ec:1.14.14.1","162","rn:R07085","433","165","ec:3.3.2.9","177","rn:R07082","316","176","ec","00980"
"17","6221","6223","ec:2.5.1.18","175","rn:R07084","373","203","ec:3.3.2.9","177","rn:R07082","316","176","ec","00980"
"18","6218","6221","ec:1.14.14.1","162","rn:R07085","433","165","ec:2.5.1.18","175","rn:R07084","373","203","ec","00980"
"19","6201","6205","ec:2.5.1.18","80","rn:R07092","948","1104","ec:2.5.1.18","92","rn:R07094","1093","1144","ec","00980"
"20","6197","6198","ec:1.2.1.5","76","rn:R07104","335","1074","ec:1.1.1.1","77","rn:R07105","335","1153","ec","00980"
"21","6196","6198","ec:2.4.1.17","75","rn:R07106","445","1153","ec:1.1.1.1","77","rn:R07105","335","1153","ec","00980"
"22","6236","6239","ec:1.3.1.20","280","rn:R09420","737","464","ec:1.14.14.1","296","rn:R09423","800","422","ec","00980"
"23","6235","6239","ec:1.1.1.146","264","rn:R09420","787","464","ec:1.14.14.1","296","rn:R09423","800","422","ec","00980"
"24","6237","6239","ec:1.1.1.184","281","rn:R09420","762","483","ec:1.14.14.1","296","rn:R09423","800","422","ec","00980"
