"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","708","637","ec:2.3.1.9","202","rn:R00238","923","659","ec:1.1.1.35","46","rn:R01975","898","578","ec","00071"
"2","637","638","ec:1.1.1.35","46","rn:R01975","898","578","ec:4.2.1.17","47","rn:R03026","898","495","ec","00071"
"3","636","638","ec:1.3.8.1","45","rn:R01175","873","417","ec:4.2.1.17","47","rn:R03026","898","495","ec","00071"
"4","638","639","ec:4.2.1.17","47","rn:R03026","898","495","ec:1.3.8.7","49","rn:R01175","923","417","ec","00071"
"5","638","674","ec:4.2.1.17","47","rn:R03026","898","495","ec:1.3.8.6","86","rn:R02487","977","421","ec","00071"
"6","636","674","ec:1.3.8.1","45","rn:R01175","873","417","ec:1.3.8.6","86","rn:R02487","977","421","ec","00071"
"7","639","674","ec:1.3.8.7","49","rn:R01175","923","417","ec:1.3.8.6","86","rn:R02487","977","421","ec","00071"
"8","674","675","ec:1.3.8.6","86","rn:R02487","977","421","ec:6.2.1.6","87","rn:R02402","978","351","ec","00071"
"9","643","645","ec:2.3.1.9","53","rn:R01177","808","648","ec:1.1.1.35","55","rn:R04748","747","580","ec","00071"
"10","643","649","ec:2.3.1.9","53","rn:R01177","808","648","ec:1.1.1.211","59","rn:R04748","797","580","ec","00071"
"11","644","649","ec:2.3.1.16","54","rn:R01177","808","669","ec:1.1.1.211","59","rn:R04748","797","580","ec","00071"
"12","645","646","ec:1.1.1.35","55","rn:R04748","747","580","ec:4.2.1.17","56","rn:R04749","747","496","ec","00071"
"13","645","650","ec:1.1.1.35","55","rn:R04748","747","580","ec:4.2.1.74","60","rn:R04749","797","496","ec","00071"
"14","646","649","ec:4.2.1.17","56","rn:R04749","747","496","ec:1.1.1.211","59","rn:R04748","797","580","ec","00071"
"15","649","650","ec:1.1.1.211","59","rn:R04748","797","580","ec:4.2.1.74","60","rn:R04749","797","496","ec","00071"
"16","646","647","ec:4.2.1.17","56","rn:R04749","747","496","ec:1.3.8.1","57","rn:R04751","747","385","ec","00071"
"17","646","651","ec:4.2.1.17","56","rn:R04749","747","496","ec:1.3.8.8","61","rn:R04751","797","404","ec","00071"
"18","646","648","ec:4.2.1.17","56","rn:R04749","747","496","ec:1.3.8.7","58","rn:R04751","747","404","ec","00071"
"19","647","650","ec:1.3.8.1","57","rn:R04751","747","385","ec:4.2.1.74","60","rn:R04749","797","496","ec","00071"
"20","650","651","ec:4.2.1.74","60","rn:R04749","797","496","ec:1.3.8.8","61","rn:R04751","797","404","ec","00071"
"21","648","650","ec:1.3.8.7","58","rn:R04751","747","404","ec:4.2.1.74","60","rn:R04749","797","496","ec","00071"
"22","696","712","ec:1.3.8.8","112","rn:R01279","168","404","ec:2.3.1.21","211","rn:R01923","143","330","ec","00071"
"23","692","712","ec:1.3.8.7","108","rn:R01279","118","404","ec:2.3.1.21","211","rn:R01923","143","330","ec","00071"
"24","693","697","ec:6.2.1.3","109","rn:R01280","143","210","ec:1.2.1.48","113","rn:R01704","201","178","ec","00071"
"25","697","698","ec:1.2.1.48","113","rn:R01704","201","178","ec:1.1.1.192","114","rn:R02462","305","178","ec","00071"
"26","687","688","ec:1.14.14.80","103","rn:R01348","656","925","ec:1.14.14.1","104","rn:R04121","656","947","ec","00071"
"27","713","687","ec:1.2.1.3","213","rn:R00631","557","905","ec:1.14.14.80","103","rn:R01348","656","925","ec","00071"
"28","683","687","ec:1.2.5.2","98","rn:R10912","557","924","ec:1.14.14.80","103","rn:R01348","656","925","ec","00071"
"29","713","688","ec:1.2.1.3","213","rn:R00631","557","905","ec:1.14.14.1","104","rn:R04121","656","947","ec","00071"
"30","683","688","ec:1.2.5.2","98","rn:R10912","557","924","ec:1.14.14.1","104","rn:R04121","656","947","ec","00071"
"31","672","713","ec:1.1.1.1","84","rn:R00623","455","905","ec:1.2.1.3","213","rn:R00631","557","905","ec","00071"
