"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","2598","2600","ec:4.4.1.10","52","rn:R00901","187","302","ec:1.13.11.20","54","rn:R00893","187","195","ec","00430"
"2","2601","2603","ec:1.13.11.19","55","rn:R02467","300","145","ec:4.1.1.15","57","rn:R02466","300","183","ec","00430"
"3","2601","2602","ec:1.13.11.19","55","rn:R02467","300","145","ec:4.1.1.29","56","rn:R02466","300","204","ec","00430"
"4","2599","2601","ec:1.8.1.3","53","rn:R01681","363","244","ec:1.13.11.19","55","rn:R02467","300","145","ec","00430"
"5","2599","2603","ec:1.8.1.3","53","rn:R01681","363","244","ec:4.1.1.15","57","rn:R02466","300","183","ec","00430"
"6","2599","2602","ec:1.8.1.3","53","rn:R01681","363","244","ec:4.1.1.29","56","rn:R02466","300","204","ec","00430"
"7","2597","2599","ec:4.1.1.15","51","rn:R01682","300","292","ec:1.8.1.3","53","rn:R01681","363","244","ec","00430"
"8","2596","2599","ec:4.1.1.29","50","rn:R01682","300","313","ec:1.8.1.3","53","rn:R01681","363","244","ec","00430"
"9","2599","2605","ec:1.8.1.3","53","rn:R01681","363","244","ec:2.3.1.65","59","rn:R03720","274","340","ec","00430"
"10","2589","2599","ec:1.14.11.17","28","rn:R05320","274","365","ec:1.8.1.3","53","rn:R01681","363","244","ec","00430"
"11","2594","2599","ec:2.6.1.77","43","rn:R05652","362","368","ec:1.8.1.3","53","rn:R01681","363","244","ec","00430"
"12","2599","2604","ec:1.8.1.3","53","rn:R01681","363","244","ec:2.3.2.2","58","rn:R01687","446","231","ec","00430"
"13","2597","2605","ec:4.1.1.15","51","rn:R01682","300","292","ec:2.3.1.65","59","rn:R03720","274","340","ec","00430"
"14","2589","2597","ec:1.14.11.17","28","rn:R05320","274","365","ec:4.1.1.15","51","rn:R01682","300","292","ec","00430"
"15","2594","2597","ec:2.6.1.77","43","rn:R05652","362","368","ec:4.1.1.15","51","rn:R01682","300","292","ec","00430"
"16","2597","2604","ec:4.1.1.15","51","rn:R01682","300","292","ec:2.3.2.2","58","rn:R01687","446","231","ec","00430"
"17","2596","2605","ec:4.1.1.29","50","rn:R01682","300","313","ec:2.3.1.65","59","rn:R03720","274","340","ec","00430"
"18","2589","2596","ec:1.14.11.17","28","rn:R05320","274","365","ec:4.1.1.29","50","rn:R01682","300","313","ec","00430"
"19","2594","2596","ec:2.6.1.77","43","rn:R05652","362","368","ec:4.1.1.29","50","rn:R01682","300","313","ec","00430"
"20","2596","2604","ec:4.1.1.29","50","rn:R01682","300","313","ec:2.3.2.2","58","rn:R01687","446","231","ec","00430"
"21","2589","2605","ec:1.14.11.17","28","rn:R05320","274","365","ec:2.3.1.65","59","rn:R03720","274","340","ec","00430"
"22","2594","2605","ec:2.6.1.77","43","rn:R05652","362","368","ec:2.3.1.65","59","rn:R03720","274","340","ec","00430"
"23","2604","2605","ec:2.3.2.2","58","rn:R01687","446","231","ec:2.3.1.65","59","rn:R03720","274","340","ec","00430"
"24","2589","2594","ec:1.14.11.17","28","rn:R05320","274","365","ec:2.6.1.77","43","rn:R05652","362","368","ec","00430"
"25","2589","2604","ec:1.14.11.17","28","rn:R05320","274","365","ec:2.3.2.2","58","rn:R01687","446","231","ec","00430"
"26","2594","2604","ec:2.6.1.77","43","rn:R05652","362","368","ec:2.3.2.2","58","rn:R01687","446","231","ec","00430"
"27","2593","2594","ec:2.3.3.15","40","rn:R05651","320","433","ec:2.6.1.77","43","rn:R05652","362","368","ec","00430"
