"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","883","884","ec:4.1.3.40","74","rn:R01302","540","518","ec:5.4.4.2","75","rn:R01717","732","519","ec","00130"
"2","884","876","ec:5.4.4.2","75","rn:R01717","732","519","ec:2.2.1.9","67","rn:R08165","799","549","ec","00130"
"3","876","872","ec:2.2.1.9","67","rn:R08165","799","549","ec:4.2.99.20","60","rn:R08166","799","625","ec","00130"
"4","872","875","ec:4.2.99.20","60","rn:R08166","799","625","ec:4.2.1.113","66","rn:R04031","799","700","ec","00130"
"5","875","874","ec:4.2.1.113","66","rn:R04031","799","700","ec:6.2.1.26","65","rn:R04030","800","776","ec","00130"
"6","874","873","ec:6.2.1.26","65","rn:R04030","800","776","ec:4.1.3.36","64","rn:R07263","799","857","ec","00130"
"7","919","917","ec:3.5.4.40","203","rn:R10695","681","813","ec:3.2.2.26","200","rn:R08587","681","912","ec","00130"
"8","917","918","ec:3.2.2.26","200","rn:R08587","681","912","ec:1.21.98.1","201","rn:R08588","681","1010","ec","00130"
"9","883","880","ec:4.1.3.40","74","rn:R01302","540","518","ec:2.5.1.39","71","rn:R05000 rn:R05616 rn:R07273","432","697","ec","00130"
"10","880","879","ec:2.5.1.39","71","rn:R05000 rn:R05616 rn:R07273","432","697","ec:4.1.1.98","70","rn:R04985 rn:R04986","520","766","ec","00130"
"11","879","878","ec:4.1.1.98","70","rn:R04985 rn:R04986","520","766","ec:1.14.13.240","69","rn:R08768 rn:R04987","520","846","ec","00130"
"12","878","877","ec:1.14.13.240","69","rn:R08768 rn:R04987","520","846","ec:2.1.1.222","68","rn:R08769 rn:R04988","520","927","ec","00130"
"13","873","885","ec:4.1.3.36","64","rn:R07263","799","857","ec:3.1.2.28","91","rn:R07262","799","925","ec","00130"
"14","901","895","ec:2.5.1.115","139","rn:R07500","555","268","ec:5.5.1.24","116","rn:R07503","653","228","ec","00130"
"15","901","889","ec:2.5.1.115","139","rn:R07500","555","268","ec:2.1.1.295","110","rn:R07501","653","268","ec","00130"
"16","895","889","ec:5.5.1.24","116","rn:R07503","653","228","ec:2.1.1.295","110","rn:R07501","653","268","ec","00130"
"17","895","898","ec:5.5.1.24","116","rn:R07503","653","228","ec:2.1.1.95","126","rn:R07504","768","228","ec","00130"
"18","889","899","ec:2.1.1.295","110","rn:R07501","653","268","ec:5.5.1.24","127","rn:R07502","768","268","ec","00130"
"19","899","900","ec:5.5.1.24","127","rn:R07502","768","268","ec:2.1.1.95","128","rn:R07236","879","268","ec","00130"
"20","887","901","ec:1.13.11.27","96","rn:R02521","382","189","ec:2.5.1.115","139","rn:R07500","555","268","ec","00130"
"21","892","887","ec:1.1.1.237","113","rn:R03337 rn:R03339","253","189","ec:1.13.11.27","96","rn:R02521","382","189","ec","00130"
"22","892","891","ec:1.1.1.237","113","rn:R03337 rn:R03339","253","189","ec:2.6.1.5","112","rn:R00734","317","256","ec","00130"
