"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","321","338","ec:3.2.1.22","74","rn:R01194","116","498","ec:3.2.1.23","96","rn:R01105","210","352","ec","00052"
"2","321","324","ec:3.2.1.22","74","rn:R01194","116","498","ec:3.2.1.108","77","rn:R01678","193","414","ec","00052"
"3","321","341","ec:3.2.1.22","74","rn:R01194","116","498","ec:1.1.1.120","99","rn:R01097","249","137","ec","00052"
"4","321","335","ec:3.2.1.22","74","rn:R01194","116","498","ec:1.1.1.48","88","rn:R01094 rn:R01097","249","116","ec","00052"
"5","321","342","ec:3.2.1.22","74","rn:R01194","116","498","ec:1.1.3.9","100","rn:R01098","368","91","ec","00052"
"6","324","338","ec:3.2.1.108","77","rn:R01678","193","414","ec:3.2.1.23","96","rn:R01105","210","352","ec","00052"
"7","338","341","ec:3.2.1.23","96","rn:R01105","210","352","ec:1.1.1.120","99","rn:R01097","249","137","ec","00052"
"8","335","338","ec:1.1.1.48","88","rn:R01094 rn:R01097","249","116","ec:3.2.1.23","96","rn:R01105","210","352","ec","00052"
"9","338","342","ec:3.2.1.23","96","rn:R01105","210","352","ec:1.1.3.9","100","rn:R01098","368","91","ec","00052"
"10","324","341","ec:3.2.1.108","77","rn:R01678","193","414","ec:1.1.1.120","99","rn:R01097","249","137","ec","00052"
"11","324","335","ec:3.2.1.108","77","rn:R01678","193","414","ec:1.1.1.48","88","rn:R01094 rn:R01097","249","116","ec","00052"
"12","324","342","ec:3.2.1.108","77","rn:R01678","193","414","ec:1.1.3.9","100","rn:R01098","368","91","ec","00052"
"13","341","342","ec:1.1.1.120","99","rn:R01097","249","137","ec:1.1.3.9","100","rn:R01098","368","91","ec","00052"
"14","335","342","ec:1.1.1.48","88","rn:R01094 rn:R01097","249","116","ec:1.1.3.9","100","rn:R01098","368","91","ec","00052"
"15","334","335","ec:3.1.1.25","87","rn:R03034","473","127","ec:1.1.1.48","88","rn:R01094 rn:R01097","249","116","ec","00052"
"16","334","341","ec:3.1.1.25","87","rn:R03034","473","127","ec:1.1.1.120","99","rn:R01097","249","137","ec","00052"
"17","317","339","ec:1.1.1.21","70","rn:R01093 rn:R01095","196","742","ec:1.1.1.16","97","rn:R02928","569","745","ec","00052"
"18","303","317","ec:2.7.1.200","56","rn:R05570","569","769","ec:1.1.1.21","70","rn:R01093 rn:R01095","196","742","ec","00052"
"19","303","339","ec:2.7.1.200","56","rn:R05570","569","769","ec:1.1.1.16","97","rn:R02928","569","745","ec","00052"
"20","322","324","ec:2.7.1.2","75","rn:R01786","428","475","ec:3.2.1.108","77","rn:R01678","193","414","ec","00052"
"21","323","324","ec:2.7.1.1","76","rn:R01786","428","454","ec:3.2.1.108","77","rn:R01678","193","414","ec","00052"
"22","324","343","ec:3.2.1.108","77","rn:R01678","193","414","ec:3.1.3.9","101","rn:R01788","427","432","ec","00052"
"23","322","325","ec:2.7.1.2","75","rn:R01786","428","475","ec:3.2.1.23","78","rn:R01678","193","393","ec","00052"
"24","323","325","ec:2.7.1.1","76","rn:R01786","428","454","ec:3.2.1.23","78","rn:R01678","193","393","ec","00052"
"25","325","343","ec:3.2.1.23","78","rn:R01678","193","393","ec:3.1.3.9","101","rn:R01788","427","432","ec","00052"
"26","333","334","ec:4.2.1.6","86","rn:R03033","684","116","ec:3.1.1.25","87","rn:R03034","473","127","ec","00052"
"27","332","333","ec:2.7.1.58","85","rn:R03387","760","172","ec:4.2.1.6","86","rn:R03033","684","116","ec","00052"
"28","308","332","ec:4.1.2.21","61","rn:R01064","886","207","ec:2.7.1.58","85","rn:R03387","760","172","ec","00052"
"29","307","308","ec:4.1.2.40","60","rn:R01069","990","325","ec:4.1.2.21","61","rn:R01064","886","207","ec","00052"
"30","306","307","ec:2.7.1.11","59","rn:R03236 rn:R03237 rn:R03238 rn:R03239","964","576","ec:4.1.2.40","60","rn:R01069","990","325","ec","00052"
"31","305","307","ec:2.7.1.144","58","rn:R03236","1014","576","ec:4.1.2.40","60","rn:R01069","990","325","ec","00052"
"32","306","340","ec:2.7.1.11","59","rn:R03236 rn:R03237 rn:R03238 rn:R03239","964","576","ec:2.7.1.101","98","rn:R02927","835","742","ec","00052"
"33","302","306","ec:1.1.1.251","55","rn:R05571","835","770","ec:2.7.1.11","59","rn:R03236 rn:R03237 rn:R03238 rn:R03239","964","576","ec","00052"
"34","306","344","ec:2.7.1.11","59","rn:R03236 rn:R03237 rn:R03238 rn:R03239","964","576","ec:5.3.1.26","102","rn:R03240","539","693","ec","00052"
"35","305","340","ec:2.7.1.144","58","rn:R03236","1014","576","ec:2.7.1.101","98","rn:R02927","835","742","ec","00052"
"36","302","305","ec:1.1.1.251","55","rn:R05571","835","770","ec:2.7.1.144","58","rn:R03236","1014","576","ec","00052"
"37","305","344","ec:2.7.1.144","58","rn:R03236","1014","576","ec:5.3.1.26","102","rn:R03240","539","693","ec","00052"
"38","302","340","ec:1.1.1.251","55","rn:R05571","835","770","ec:2.7.1.101","98","rn:R02927","835","742","ec","00052"
"39","340","344","ec:2.7.1.101","98","rn:R02927","835","742","ec:5.3.1.26","102","rn:R03240","539","693","ec","00052"
"40","302","344","ec:1.1.1.251","55","rn:R05571","835","770","ec:5.3.1.26","102","rn:R03240","539","693","ec","00052"
"41","309","344","ec:3.2.1.85","62","rn:R03256","272","601","ec:5.3.1.26","102","rn:R03240","539","693","ec","00052"
"42","336","337","ec:2.4.1.82","89","rn:R02411","628","386","ec:2.4.1.123","95","rn:R01192","469","353","ec","00052"
"43","315","336","ec:3.2.1.26","68","rn:R02410","709","485","ec:2.4.1.82","89","rn:R02411","628","386","ec","00052"
"44","314","336","ec:3.2.1.22","67","rn:R01103","739","422","ec:2.4.1.82","89","rn:R02411","628","386","ec","00052"
"45","312","336","ec:2.4.1.67","65","rn:R03418","628","444","ec:2.4.1.82","89","rn:R02411","628","386","ec","00052"
"46","311","312","ec:3.2.1.26","64","rn:R03635","628","502","ec:2.4.1.67","65","rn:R03418","628","444","ec","00052"
"47","304","312","ec:3.2.1.22","57","rn:R03634","590","473","ec:2.4.1.67","65","rn:R03418","628","444","ec","00052"
"48","304","312","ec:3.2.1.22","57","rn:R03634","590","473","ec:2.4.1.67","65","rn:R03418","628","444","ec","00052"
"49","304","311","ec:3.2.1.22","57","rn:R03634","590","473","ec:3.2.1.26","64","rn:R03635","628","502","ec","00052"
"50","309","316","ec:3.2.1.85","62","rn:R03256","272","601","ec:2.7.1.207","69","rn:R04393","272","441","ec","00052"
"51","326","329","ec:5.4.2.2","79","rn:R00959","505","403","ec:2.7.7.9","82","rn:R00289","505","252","ec","00052"
"52","328","329","ec:5.1.3.2","81","rn:R00291","566","281","ec:2.7.7.9","82","rn:R00289","505","252","ec","00052"
"53","329","331","ec:2.7.7.9","82","rn:R00289","505","252","ec:2.7.7.12","84","rn:R00955","354","281","ec","00052"
"54","329","331","ec:2.7.7.9","82","rn:R00289","505","252","ec:2.7.7.12","84","rn:R00955","354","281","ec","00052"
"55","328","331","ec:5.1.3.2","81","rn:R00291","566","281","ec:2.7.7.12","84","rn:R00955","354","281","ec","00052"
"56","328","331","ec:5.1.3.2","81","rn:R00291","566","281","ec:2.7.7.12","84","rn:R00955","354","281","ec","00052"
"57","333","342","ec:4.2.1.6","86","rn:R03033","684","116","ec:1.1.3.9","100","rn:R01098","368","91","ec","00052"
"58","302","303","ec:1.1.1.251","55","rn:R05571","835","770","ec:2.7.1.200","56","rn:R05570","569","769","ec","00052"
"59","330","331","ec:2.7.7.10","83","rn:R00502","265","312","ec:2.7.7.12","84","rn:R00955","354","281","ec","00052"
"60","330","331","ec:2.7.7.10","83","rn:R00502","265","312","ec:2.7.7.12","84","rn:R00955","354","281","ec","00052"
"61","331","337","ec:2.7.7.12","84","rn:R00955","354","281","ec:2.4.1.123","95","rn:R01192","469","353","ec","00052"
"62","330","337","ec:2.7.7.10","83","rn:R00502","265","312","ec:2.4.1.123","95","rn:R01192","469","353","ec","00052"
"63","327","337","ec:2.4.1.22","80","rn:R00503","332","404","ec:2.4.1.123","95","rn:R01192","469","353","ec","00052"
"64","310","311","ec:3.2.1.22","63","rn:R05549","628","563","ec:3.2.1.26","64","rn:R03635","628","502","ec","00052"
"65","304","336","ec:3.2.1.22","57","rn:R03634","590","473","ec:2.4.1.82","89","rn:R02411","628","386","ec","00052"
"66","314","315","ec:3.2.1.22","67","rn:R01103","739","422","ec:3.2.1.26","68","rn:R02410","709","485","ec","00052"
"67","312","315","ec:2.4.1.67","65","rn:R03418","628","444","ec:3.2.1.26","68","rn:R02410","709","485","ec","00052"
"68","304","315","ec:3.2.1.22","57","rn:R03634","590","473","ec:3.2.1.26","68","rn:R02410","709","485","ec","00052"
"69","312","314","ec:2.4.1.67","65","rn:R03418","628","444","ec:3.2.1.22","67","rn:R01103","739","422","ec","00052"
"70","304","314","ec:3.2.1.22","57","rn:R03634","590","473","ec:3.2.1.22","67","rn:R01103","739","422","ec","00052"
"71","327","331","ec:2.4.1.22","80","rn:R00503","332","404","ec:2.7.7.12","84","rn:R00955","354","281","ec","00052"
"72","327","328","ec:2.4.1.22","80","rn:R00503","332","404","ec:5.1.3.2","81","rn:R00291","566","281","ec","00052"
"73","327","330","ec:2.4.1.22","80","rn:R00503","332","404","ec:2.7.7.10","83","rn:R00502","265","312","ec","00052"
"74","328","337","ec:5.1.3.2","81","rn:R00291","566","281","ec:2.4.1.123","95","rn:R01192","469","353","ec","00052"
"75","328","330","ec:5.1.3.2","81","rn:R00291","566","281","ec:2.7.7.10","83","rn:R00502","265","312","ec","00052"
"76","320","338","ec:3.2.1.22","73","rn:R02926","116","558","ec:3.2.1.23","96","rn:R01105","210","352","ec","00052"
"77","319","338","ec:3.2.1.22","72","rn:R01329","116","620","ec:3.2.1.23","96","rn:R01105","210","352","ec","00052"
"78","318","338","ec:3.2.1.22","71","rn:R01104","116","681","ec:3.2.1.23","96","rn:R01105","210","352","ec","00052"
"79","317","338","ec:1.1.1.21","70","rn:R01093 rn:R01095","196","742","ec:3.2.1.23","96","rn:R01105","210","352","ec","00052"
"80","321","325","ec:3.2.1.22","74","rn:R01194","116","498","ec:3.2.1.23","78","rn:R01678","193","393","ec","00052"
"81","320","325","ec:3.2.1.22","73","rn:R02926","116","558","ec:3.2.1.23","78","rn:R01678","193","393","ec","00052"
"82","319","325","ec:3.2.1.22","72","rn:R01329","116","620","ec:3.2.1.23","78","rn:R01678","193","393","ec","00052"
"83","318","325","ec:3.2.1.22","71","rn:R01104","116","681","ec:3.2.1.23","78","rn:R01678","193","393","ec","00052"
"84","317","325","ec:1.1.1.21","70","rn:R01093 rn:R01095","196","742","ec:3.2.1.23","78","rn:R01678","193","393","ec","00052"
"85","325","341","ec:3.2.1.23","78","rn:R01678","193","393","ec:1.1.1.120","99","rn:R01097","249","137","ec","00052"
"86","325","335","ec:3.2.1.23","78","rn:R01678","193","393","ec:1.1.1.48","88","rn:R01094 rn:R01097","249","116","ec","00052"
