"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","4286","4287","ec:4.2.1.84","35","rn:R07854","237","116","ec:4.99.1.7","36","rn:R07638","134","116","ec","00643"
"2","4284","4287","ec:3.5.5.1","33","rn:R07855","189","145","ec:4.99.1.7","36","rn:R07638","134","116","ec","00643"
"3","4284","4286","ec:3.5.5.1","33","rn:R07855","189","145","ec:4.2.1.84","35","rn:R07854","237","116","ec","00643"
"4","4285","4286","ec:3.5.1.4","34","rn:R02540","294","145","ec:4.2.1.84","35","rn:R07854","237","116","ec","00643"
"5","4284","4285","ec:3.5.5.1","33","rn:R07855","189","145","ec:3.5.1.4","34","rn:R02540","294","145","ec","00643"
"6","4284","4295","ec:3.5.5.1","33","rn:R07855","189","145","ec:1.14.14.54","49","rn:R05487","335","198","ec","00643"
"7","4284","4294","ec:3.5.5.1","33","rn:R07855","189","145","ec:1.2.1.39","48","rn:R02536","236","198","ec","00643"
"8","4285","4295","ec:3.5.1.4","34","rn:R02540","294","145","ec:1.14.14.54","49","rn:R05487","335","198","ec","00643"
"9","4285","4294","ec:3.5.1.4","34","rn:R02540","294","145","ec:1.2.1.39","48","rn:R02536","236","198","ec","00643"
"10","4294","4295","ec:1.2.1.39","48","rn:R02536","236","198","ec:1.14.14.54","49","rn:R05487","335","198","ec","00643"
"11","4294","4301","ec:1.2.1.39","48","rn:R02536","236","198","ec:5.3.99.7","71","rn:R10697","136","198","ec","00643"
"12","4298","4301","ec:1.14.14.11","67","rn:R05488","91","248","ec:5.3.99.7","71","rn:R10697","136","198","ec","00643"
"13","4300","4302","ec:1.13.11.2","70","rn:R05404","319","290","ec:1.3.1.19","72","rn:R05354","229","290","ec","00643"
"14","4300","4303","ec:1.13.11.2","70","rn:R05404","319","290","ec:3.7.1.9","73","rn:R05362","421","290","ec","00643"
"15","4288","4290","ec:2.8.3.1","41","rn:R05508","744","380","ec:4.2.1.54","43","rn:R02963","634","380","ec","00643"
"16","4290","4292","ec:4.2.1.54","43","rn:R02963","634","380","ec:2.8.3.12","45","rn:R05509","514","381","ec","00643"
"17","4293","4297","ec:3.5.1.4","46","rn:R05551","384","385","ec:3.5.5.7","51","rn:R05358","384","324","ec","00643"
"18","4293","4303","ec:3.5.1.4","46","rn:R05551","384","385","ec:3.7.1.9","73","rn:R05362","421","290","ec","00643"
"19","4292","4293","ec:2.8.3.12","45","rn:R05509","514","381","ec:3.5.1.4","46","rn:R05551","384","385","ec","00643"
"20","4297","4303","ec:3.5.5.7","51","rn:R05358","384","324","ec:3.7.1.9","73","rn:R05362","421","290","ec","00643"
"21","4292","4297","ec:2.8.3.12","45","rn:R05509","514","381","ec:3.5.5.7","51","rn:R05358","384","324","ec","00643"
"22","4292","4303","ec:2.8.3.12","45","rn:R05509","514","381","ec:3.7.1.9","73","rn:R05362","421","290","ec","00643"
"23","4293","4296","ec:3.5.1.4","46","rn:R05551","384","385","ec:4.2.1.84","50","rn:R05379","329","351","ec","00643"
"24","4296","4297","ec:4.2.1.84","50","rn:R05379","329","351","ec:3.5.5.7","51","rn:R05358","384","324","ec","00643"
"25","4291","4299","ec:5.2.1.2","44","rn:R03181","636","198","ec:1.13.11.5","68","rn:R02519","534","198","ec","00643"
"26","4289","4291","ec:3.7.1.2","42","rn:R01364","729","198","ec:5.2.1.2","44","rn:R03181","636","198","ec","00643"
"27","4299","4283","ec:1.13.11.5","68","rn:R02519","534","198","ec:1.14.13.63","31","rn:R02517","491","157","ec","00643"
