"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","3336","3335","ec:2.3.1.129","77","rn:R04567","515","136","ec:3.5.1.108","76","rn:R04587","655","136","ec","00540"
"2","3335","3334","ec:3.5.1.108","76","rn:R04587","655","136","ec:2.3.1.191","75","rn:R04550","797","136","ec","00540"
"3","3334","3332","ec:2.3.1.191","75","rn:R04550","797","136","ec:3.6.1.54","73","rn:R04549","913","136","ec","00540"
"4","3332","3322","ec:3.6.1.54","73","rn:R04549","913","136","ec:2.4.1.182","54","rn:R04606","875","197","ec","00540"
"5","3322","3321","ec:2.4.1.182","54","rn:R04606","875","197","ec:2.7.1.130","47","rn:R04657","797","247","ec","00540"
"6","3334","3322","ec:2.3.1.191","75","rn:R04550","797","136","ec:2.4.1.182","54","rn:R04606","875","197","ec","00540"
"7","3321","3330","ec:2.7.1.130","47","rn:R04657","797","247","ec:2.4.99.12","71","rn:R04658","662","247","ec","00540"
"8","3330","3329","ec:2.4.99.12","71","rn:R04658","662","247","ec:2.4.99.13","70","rn:R05074","532","247","ec","00540"
"9","3330","3338","ec:2.4.99.12","71","rn:R04658","662","247","ec:2.7.1.166","86","rn:R09767","553","194","ec","00540"
"10","3351","3352","ec:2.4.2.43","153","rn:R09773","797","279","ec:2.3.1.251","156","rn:R12206","916","276","ec","00540"
"11","3344","3353","ec:2.3.1.251","106","rn:R12187","797","353","ec:2.4.2.43","159","rn:R12207","916","335","ec","00540"
"12","3329","3327","ec:2.4.99.13","70","rn:R05074","532","247","ec:2.3.1.241","68","rn:R05146","450","289","ec","00540"
"13","3327","3328","ec:2.3.1.241","68","rn:R05146","450","289","ec:2.3.1.243","69","rn:R05075","450","384","ec","00540"
"14","3328","3354","ec:2.3.1.243","69","rn:R05075","450","384","ec:2.7.4.29","275","rn:R11186","397","546","ec","00540"
"15","3328","3355","ec:2.3.1.243","69","rn:R05075","450","384","ec:2.7.8.43","276","rn:R11555","397","601","ec","00540"
"16","3328","3357","ec:2.3.1.243","69","rn:R05075","450","384","ec:2.7.8.42","292","rn:R11204","507","601","ec","00540"
"17","3328","3356","ec:2.3.1.243","69","rn:R05075","450","384","ec:2.3.1.251","277","rn:R12211","507","438","ec","00540"
"18","3328","3350","ec:2.3.1.243","69","rn:R05075","450","384","ec:2.4.2.43","149","rn:R09781","507","518","ec","00540"
"19","3329","3347","ec:2.4.99.13","70","rn:R05074","532","247","ec:2.3.1.242","132","rn:R10906","506","289","ec","00540"
"20","3347","3348","ec:2.3.1.242","132","rn:R10906","506","289","ec:2.3.1.243","135","rn:R12197","560","339","ec","00540"
"21","3345","3346","ec:2.7.8.43","115","rn:R12202","153","537","ec:3.2.1.144","126","rn:R12219","153","603","ec","00540"
"22","3342","3333","ec:5.3.1.13","97","rn:R01530","1029","476","ec:2.5.1.55","74","rn:R03254","942","476","ec","00540"
"23","3333","3320","ec:2.5.1.55","74","rn:R03254","942","476","ec:3.1.3.45","46","rn:R03350","851","476","ec","00540"
"24","3320","3319","ec:3.1.3.45","46","rn:R03350","851","476","ec:2.7.7.38","45","rn:R03351","759","476","ec","00540"
"25","3319","3330","ec:2.7.7.38","45","rn:R03351","759","476","ec:2.4.99.12","71","rn:R04658","662","247","ec","00540"
"26","3341","3337","ec:5.3.1.28","95","rn:R09769","1030","554","ec:2.7.1.168","84","rn:R09770","948","554","ec","00540"
"27","3337","3339","ec:2.7.1.168","84","rn:R09770","948","554","ec:3.1.3.83","88","rn:R09771","851","554","ec","00540"
"28","3339","3340","ec:3.1.3.83","88","rn:R09771","851","554","ec:2.7.7.71","92","rn:R09772","759","554","ec","00540"
"29","3323","3325","ec:5.3.1.28","64","rn:R05645","1030","650","ec:2.7.1.167","66","rn:R05646","948","650","ec","00540"
"30","3325","3324","ec:2.7.1.167","66","rn:R05646","948","650","ec:3.1.3.82","65","rn:R05647","851","650","ec","00540"
"31","3324","3326","ec:3.1.3.82","65","rn:R05647","851","650","ec:2.7.7.70","67","rn:R05644","759","650","ec","00540"
"32","3326","3331","ec:2.7.7.70","67","rn:R05644","759","650","ec:5.1.3.20","72","rn:R05176","666","650","ec","00540"
"33","3327","3347","ec:2.3.1.241","68","rn:R05146","450","289","ec:2.3.1.242","132","rn:R10906","506","289","ec","00540"
"34","3356","3350","ec:2.3.1.251","277","rn:R12211","507","438","ec:2.4.2.43","149","rn:R09781","507","518","ec","00540"
"35","3356","3354","ec:2.3.1.251","277","rn:R12211","507","438","ec:2.7.4.29","275","rn:R11186","397","546","ec","00540"
"36","3356","3355","ec:2.3.1.251","277","rn:R12211","507","438","ec:2.7.8.43","276","rn:R11555","397","601","ec","00540"
"37","3356","3357","ec:2.3.1.251","277","rn:R12211","507","438","ec:2.7.8.42","292","rn:R11204","507","601","ec","00540"
"38","3350","3354","ec:2.4.2.43","149","rn:R09781","507","518","ec:2.7.4.29","275","rn:R11186","397","546","ec","00540"
"39","3350","3355","ec:2.4.2.43","149","rn:R09781","507","518","ec:2.7.8.43","276","rn:R11555","397","601","ec","00540"
"40","3350","3357","ec:2.4.2.43","149","rn:R09781","507","518","ec:2.7.8.42","292","rn:R11204","507","601","ec","00540"
"41","3354","3355","ec:2.7.4.29","275","rn:R11186","397","546","ec:2.7.8.43","276","rn:R11555","397","601","ec","00540"
"42","3354","3357","ec:2.7.4.29","275","rn:R11186","397","546","ec:2.7.8.42","292","rn:R11204","507","601","ec","00540"
"43","3355","3357","ec:2.7.8.43","276","rn:R11555","397","601","ec:2.7.8.42","292","rn:R11204","507","601","ec","00540"
"44","3330","3351","ec:2.4.99.12","71","rn:R04658","662","247","ec:2.4.2.43","153","rn:R09773","797","279","ec","00540"
"45","3330","3344","ec:2.4.99.12","71","rn:R04658","662","247","ec:2.3.1.251","106","rn:R12187","797","353","ec","00540"
"46","3321","3351","ec:2.7.1.130","47","rn:R04657","797","247","ec:2.4.2.43","153","rn:R09773","797","279","ec","00540"
"47","3321","3344","ec:2.7.1.130","47","rn:R04657","797","247","ec:2.3.1.251","106","rn:R12187","797","353","ec","00540"
"48","3351","3344","ec:2.4.2.43","153","rn:R09773","797","279","ec:2.3.1.251","106","rn:R12187","797","353","ec","00540"
