"","node1","node2","org","pathway"
"2","ec:3.2.1.18","ec:3.2.1.18","ec","00511"
"3","ec:3.2.1.23","ec:3.2.1.23","ec","00511"
"4","ec:3.2.1.24","ec:3.2.1.24","ec","00511"
"5","ec:3.2.1.51","ec:3.2.1.51","ec","00511"
"6","ec:3.5.1.26","ec:3.5.1.26","ec","00511"
"7","ec:3.2.1.52","ec:3.2.1.52","ec","00511"
"8","ec:3.2.1.25","ec:3.2.1.25","ec","00511"
"9","ec:3.2.1.96","ec:3.2.1.96","ec","00511"
"10","ec:3.2.1.45","ec:3.2.1.45","ec","00511"
