"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","5634","5626","ec:2.7.7.4","48","rn:R00529","55","353","ec:1.8.3.1","33","rn:R00533","183","297","ec","00920"
"2","5634","5625","ec:2.7.7.4","48","rn:R00529","55","353","ec:1.8.2.1","32","rn:R00528","183","278","ec","00920"
"3","5634","5635","ec:2.7.7.4","48","rn:R00529","55","353","ec:3.6.2.2","52","rn:R00507","80","545","ec","00920"
"4","5633","5626","ec:2.7.7.5","47","rn:R00530","105","353","ec:1.8.3.1","33","rn:R00533","183","297","ec","00920"
"5","5633","5625","ec:2.7.7.5","47","rn:R00530","105","353","ec:1.8.2.1","32","rn:R00528","183","278","ec","00920"
"6","5633","5635","ec:2.7.7.5","47","rn:R00530","105","353","ec:3.6.2.2","52","rn:R00507","80","545","ec","00920"
"7","5632","5626","ec:3.6.2.1","46","rn:R00531","156","353","ec:1.8.3.1","33","rn:R00533","183","297","ec","00920"
"8","5632","5625","ec:3.6.2.1","46","rn:R00531","156","353","ec:1.8.2.1","32","rn:R00528","183","278","ec","00920"
"9","5632","5635","ec:3.6.2.1","46","rn:R00531","156","353","ec:3.6.2.2","52","rn:R00507","80","545","ec","00920"
"10","5626","5635","ec:1.8.3.1","33","rn:R00533","183","297","ec:3.6.2.2","52","rn:R00507","80","545","ec","00920"
"11","5625","5635","ec:1.8.2.1","32","rn:R00528","183","278","ec:3.6.2.2","52","rn:R00507","80","545","ec","00920"
"12","5634","5638","ec:2.7.7.4","48","rn:R00529","55","353","ec:1.8.4.9","57","rn:R05717","212","364","ec","00920"
"13","5634","5637","ec:2.7.7.4","48","rn:R00529","55","353","ec:1.8.99.2","55","rn:R08553","264","364","ec","00920"
"14","5634","5631","ec:2.7.7.4","48","rn:R00529","55","353","ec:2.7.1.25","45","rn:R00509","80","464","ec","00920"
"15","5634","5630","ec:2.7.7.4","48","rn:R00529","55","353","ec:3.1.3.7","44","rn:R00508","156","464","ec","00920"
"16","5633","5638","ec:2.7.7.5","47","rn:R00530","105","353","ec:1.8.4.9","57","rn:R05717","212","364","ec","00920"
"17","5633","5637","ec:2.7.7.5","47","rn:R00530","105","353","ec:1.8.99.2","55","rn:R08553","264","364","ec","00920"
"18","5633","5631","ec:2.7.7.5","47","rn:R00530","105","353","ec:2.7.1.25","45","rn:R00509","80","464","ec","00920"
"19","5633","5630","ec:2.7.7.5","47","rn:R00530","105","353","ec:3.1.3.7","44","rn:R00508","156","464","ec","00920"
"20","5632","5638","ec:3.6.2.1","46","rn:R00531","156","353","ec:1.8.4.9","57","rn:R05717","212","364","ec","00920"
"21","5632","5637","ec:3.6.2.1","46","rn:R00531","156","353","ec:1.8.99.2","55","rn:R08553","264","364","ec","00920"
"22","5632","5631","ec:3.6.2.1","46","rn:R00531","156","353","ec:2.7.1.25","45","rn:R00509","80","464","ec","00920"
