"","node1","node2","org","pathway"
"592","ec:1.1.1.183","ec:1.1.1.183","ec","01130"
"593","ec:1.1.1.347","ec:1.1.1.347","ec","01130"
"594","ec:1.2.1.86","ec:1.2.1.86","ec","01130"
"595","ec:2.5.1.21","ec:2.5.1.21","ec","01130"
"596","ec:1.14.14.17","ec:1.14.14.17","ec","01130"
"597","ec:5.4.99.7","ec:5.4.99.7","ec","01130"
"598","ec:1.14.14.154","ec:1.14.14.154","ec","01130"
"599","ec:1.14.15.36","ec:1.14.15.36","ec","01130"
"600","ec:1.3.1.70","ec:1.3.1.70","ec","01130"
"601","ec:2.1.1.41","ec:2.1.1.41","ec","01130"
"602","ec:1.14.19.20","ec:1.14.19.20","ec","01130"
"603","ec:1.3.1.71","ec:1.3.1.71","ec","01130"
"604","ec:2.7.4.32","ec:2.7.4.32","ec","01130"
"605","ec:2.7.1.216","ec:2.7.1.216","ec","01130"
"606","ec:1.1.1.354","ec:1.1.1.354","ec","01130"
"607","ec:1.8.3.5","ec:1.8.3.5","ec","01130"
"608","ec:1.8.3.6","ec:1.8.3.6","ec","01130"
"609","ec:2.1.1.100","ec:2.1.1.100","ec","01130"
"610","ec:3.4.24.84","ec:3.4.24.84","ec","01130"
"611","ec:2.5.1.58","ec:2.5.1.58","ec","01130"
"612","ec:2.1.1.238","ec:2.1.1.238","ec","01130"
"613","ec:2.1.1.237","ec:2.1.1.237","ec","01130"
"614","ec:5.4.2.9","ec:5.4.2.9","ec","01130"
"615","ec:4.1.1.82","ec:4.1.1.82","ec","01130"
"616","ec:2.1.1.308","ec:2.1.1.308","ec","01130"
"617","ec:1.11.1.23","ec:1.11.1.23","ec","01130"
"618","ec:1.13.11.72","ec:1.13.11.72","ec","01130"
"619","ec:2.7.7.93","ec:2.7.7.93","ec","01130"
"620","ec:2.7.8.23","ec:2.7.8.23","ec","01130"
"621","ec:2.3.3.18","ec:2.3.3.18","ec","01130"
"622","ec:4.2.1.166","ec:4.2.1.166","ec","01130"
"623","ec:2.3.1.183","ec:2.3.1.183","ec","01130"
"624","ec:2.1.1.326","ec:2.1.1.326","ec","01130"
"625","ec:2.1.1.38","ec:2.1.1.38","ec","01130"
"626","ec:1.13.11.80","ec:1.13.11.80","ec","01130"
"627","ec:2.4.1.277","ec:2.4.1.277","ec","01130"
"628","ec:2.1.1.239","ec:2.1.1.239","ec","01130"
"629","ec:2.4.1.316","ec:2.4.1.316","ec","01130"
"630","ec:1.14.15.34","ec:1.14.15.34","ec","01130"
"631","ec:2.3.1.94","ec:2.3.1.94","ec","01130"
"632","ec:1.14.15.35","ec:1.14.15.35","ec","01130"
"633","ec:2.4.1.328","ec:2.4.1.328","ec","01130"
"634","ec:2.4.1.278","ec:2.4.1.278","ec","01130"
"635","ec:2.1.1.254","ec:2.1.1.254","ec","01130"
"636","ec:1.14.13.154","ec:1.14.13.154","ec","01130"
"637","ec:2.6.1.89","ec:2.6.1.89","ec","01130"
"638","ec:2.1.1.235","ec:2.1.1.235","ec","01130"
"639","ec:5.3.2.4","ec:5.3.2.4","ec","01130"
"640","ec:2.7.1.179","ec:2.7.1.179","ec","01130"
"641","ec:2.2.1.1","ec:2.2.1.1","ec","01130"
"642","ec:4.2.1.144","ec:4.2.1.144","ec","01130"
"643","ec:2.1.1.315","ec:2.1.1.315","ec","01130"
"644","ec:4.3.1.30","ec:4.3.1.30","ec","01130"
"645","ec:2.6.1.106","ec:2.6.1.106","ec","01130"
"646","ec:2.1.1.234","ec:2.1.1.234","ec","01130"
"647","ec:5.1.3.27","ec:5.1.3.27","ec","01130"
"648","ec:1.1.1.364","ec:1.1.1.364","ec","01130"
"649","ec:1.1.1.266","ec:1.1.1.266","ec","01130"
"650","ec:4.2.1.159","ec:4.2.1.159","ec","01130"
"651","ec:4.2.1.154","ec:4.2.1.154","ec","01130"
"652","ec:1.13.12.21","ec:1.13.12.21","ec","01130"
"653","ec:2.3.1.235","ec:2.3.1.235","ec","01130"
"654","ec:1.14.13.200","ec:1.14.13.200","ec","01130"
"655","ec:1.14.13.232","ec:1.14.13.232","ec","01130"
"656","ec:1.14.13.233","ec:1.14.13.233","ec","01130"
"657","ec:2.1.1.335","ec:2.1.1.335","ec","01130"
"658","ec:1.14.13.38","ec:1.14.13.38","ec","01130"
"659","ec:2.1.1.288","ec:2.1.1.288","ec","01130"
"660","ec:5.5.1.23","ec:5.5.1.23","ec","01130"
"661","ec:2.4.1.327","ec:2.4.1.327","ec","01130"
"662","ec:1.1.3.45","ec:1.1.3.45","ec","01130"
"663","ec:1.3.3.14","ec:1.3.3.14","ec","01130"
"664","ec:1.14.13.180","ec:1.14.13.180","ec","01130"
"665","ec:2.1.1.292","ec:2.1.1.292","ec","01130"
"666","ec:1.14.13.181","ec:1.14.13.181","ec","01130"
"667","ec:2.4.1.326","ec:2.4.1.326","ec","01130"
"668","ec:1.13.12.22","ec:1.13.12.22","ec","01130"
"669","ec:5.5.1.26","ec:5.5.1.26","ec","01130"
"670","ec:1.1.1.362","ec:1.1.1.362","ec","01130"
"671","ec:2.3.1.16","ec:2.3.1.16","ec","01130"
"672","ec:6.4.1.2","ec:6.4.1.2","ec","01130"
"673","ec:6.4.1.3","ec:6.4.1.3","ec","01130"
"674","ec:1.2.4.4","ec:1.2.4.4","ec","01130"
"675","ec:2.3.1.168","ec:2.3.1.168","ec","01130"
"676","ec:1.8.1.4","ec:1.8.1.4","ec","01130"
"677","ec:1.3.8.1","ec:1.3.8.1","ec","01130"
"678","ec:1.3.8.7","ec:1.3.8.7","ec","01130"
"679","ec:1.3.99.12","ec:1.3.99.12","ec","01130"
"680","ec:4.2.1.17","ec:4.2.1.17","ec","01130"
"681","ec:1.1.1.35","ec:1.1.1.35","ec","01130"
"682","ec:1.1.1.178","ec:1.1.1.178","ec","01130"
"683","ec:4.3.1.19","ec:4.3.1.19","ec","01130"
"684","ec:2.2.1.6","ec:2.2.1.6","ec","01130"
"685","ec:1.1.1.86","ec:1.1.1.86","ec","01130"
"686","ec:5.4.99.3","ec:5.4.99.3","ec","01130"
"687","ec:4.2.1.9","ec:4.2.1.9","ec","01130"
"688","ec:1.4.1.9","ec:1.4.1.9","ec","01130"
"689","ec:2.6.1.42","ec:2.6.1.42","ec","01130"
"690","ec:4.1.2.48","ec:4.1.2.48","ec","01130"
"691","ec:2.6.1.16","ec:2.6.1.16","ec","01130"
"692","ec:3.5.1.25","ec:3.5.1.25","ec","01130"
"693","ec:5.4.2.3","ec:5.4.2.3","ec","01130"
"694","ec:5.4.2.10","ec:5.4.2.10","ec","01130"
"695","ec:2.3.1.157","ec:2.3.1.157","ec","01130"
"696","ec:2.7.7.23","ec:2.7.7.23","ec","01130"
"697","ec:2.6.1.50","ec:2.6.1.50","ec","01130"
"698","ec:1.1.1.18","ec:1.1.1.18","ec","01130"
"699","ec:2.7.1.65","ec:2.7.1.65","ec","01130"
"700","ec:2.1.4.2","ec:2.1.4.2","ec","01130"
"701","ec:3.1.3.40","ec:3.1.3.40","ec","01130"
"702","ec:2.6.1.56","ec:2.6.1.56","ec","01130"
"703","ec:6.2.1.39","ec:6.2.1.39","ec","01130"
"704","ec:4.2.3.124","ec:4.2.3.124","ec","01130"
"705","ec:2.6.1.100","ec:2.6.1.100","ec","01130"
"706","ec:1.1.1.329","ec:1.1.1.329","ec","01130"
"707","ec:1.1.99.38","ec:1.1.99.38","ec","01130"
"708","ec:2.6.1.101","ec:2.6.1.101","ec","01130"
"709","ec:2.7.1.1","ec:2.7.1.1","ec","01130"
"710","ec:2.7.1.2","ec:2.7.1.2","ec","01130"
"711","ec:2.6.1.1","ec:2.6.1.1","ec","01130"
"712","ec:2.6.1.5","ec:2.6.1.5","ec","01130"
"713","ec:2.6.1.9","ec:2.6.1.9","ec","01130"
"714","ec:2.6.1.57","ec:2.6.1.57","ec","01130"
"715","ec:1.3.1.12","ec:1.3.1.12","ec","01130"
"716","ec:1.3.1.13","ec:1.3.1.13","ec","01130"
"717","ec:6.3.3.4","ec:6.3.3.4","ec","01130"
"718","ec:1.14.11.21","ec:1.14.11.21","ec","01130"
"719","ec:3.5.3.22","ec:3.5.3.22","ec","01130"
"720","ec:2.7.2.11","ec:2.7.2.11","ec","01130"
"721","ec:6.3.2.26","ec:6.3.2.26","ec","01130"
"722","ec:1.21.3.1","ec:1.21.3.1","ec","01130"
"723","ec:5.1.1.17","ec:5.1.1.17","ec","01130"
"724","ec:2.3.1.164","ec:2.3.1.164","ec","01130"
"725","ec:3.5.2.6","ec:3.5.2.6","ec","01130"
"726","ec:3.5.1.11","ec:3.5.1.11","ec","01130"
"727","ec:1.14.20.1","ec:1.14.20.1","ec","01130"
"728","ec:1.14.11.26","ec:1.14.11.26","ec","01130"
"729","ec:2.1.3.7","ec:2.1.3.7","ec","01130"
"730","ec:2.3.1.175","ec:2.3.1.175","ec","01130"
"731","ec:3.1.1.41","ec:3.1.1.41","ec","01130"
"732","ec:1.4.3.3","ec:1.4.3.3","ec","01130"
"733","ec:2.6.1.74","ec:2.6.1.74","ec","01130"
"734","ec:3.5.1.93","ec:3.5.1.93","ec","01130"
"735","ec:1.1.1.95","ec:1.1.1.95","ec","01130"
"736","ec:2.6.1.52","ec:2.6.1.52","ec","01130"
"737","ec:3.1.3.3","ec:3.1.3.3","ec","01130"
"738","ec:4.2.1.22","ec:4.2.1.22","ec","01130"
"739","ec:1.1.1.3","ec:1.1.1.3","ec","01130"
"740","ec:2.3.1.31","ec:2.3.1.31","ec","01130"
"741","ec:2.5.1.48","ec:2.5.1.48","ec","01130"
"742","ec:4.4.1.1","ec:4.4.1.1","ec","01130"
"743","ec:2.5.1.47","ec:2.5.1.47","ec","01130"
"744","ec:2.3.3.14","ec:2.3.3.14","ec","01130"
"745","ec:1.3.8.6","ec:1.3.8.6","ec","01130"
"746","ec:1.2.4.2","ec:1.2.4.2","ec","01130"
"747","ec:2.3.1.61","ec:2.3.1.61","ec","01130"
"748","ec:6.3.4.5","ec:6.3.4.5","ec","01130"
"749","ec:1.4.1.24","ec:1.4.1.24","ec","01130"
"750","ec:2.2.1.10","ec:2.2.1.10","ec","01130"
"751","ec:2.2.1.11","ec:2.2.1.11","ec","01130"
"752","ec:4.1.1.39","ec:4.1.1.39","ec","01130"
"753","ec:3.1.3.18","ec:3.1.3.18","ec","01130"
"754","ec:1.1.3.15","ec:1.1.3.15","ec","01130"
"755","ec:1.11.1.6","ec:1.11.1.6","ec","01130"
"756","ec:2.6.1.4","ec:2.6.1.4","ec","01130"
"757","ec:1.1.1.29","ec:1.1.1.29","ec","01130"
"758","ec:2.7.1.31","ec:2.7.1.31","ec","01130"
"759","ec:2.6.1.45","ec:2.6.1.45","ec","01130"
"760","ec:6.2.1.1","ec:6.2.1.1","ec","01130"
"761","ec:4.2.1.118","ec:4.2.1.118","ec","01130"
"762","ec:4.3.1.17","ec:4.3.1.17","ec","01130"
"763","ec:2.1.2.1","ec:2.1.2.1","ec","01130"
"764","ec:1.4.1.13","ec:1.4.1.13","ec","01130"
"765","ec:1.4.1.14","ec:1.4.1.14","ec","01130"
"766","ec:2.3.3.1","ec:2.3.3.1","ec","01130"
"767","ec:2.3.3.3","ec:2.3.3.3","ec","01130"
"768","ec:2.3.3.8","ec:2.3.3.8","ec","01130"
"769","ec:4.2.1.3","ec:4.2.1.3","ec","01130"
"770","ec:1.1.1.41","ec:1.1.1.41","ec","01130"
"771","ec:1.3.5.1","ec:1.3.5.1","ec","01130"
"772","ec:1.3.5.4","ec:1.3.5.4","ec","01130"
"773","ec:2.8.3.18","ec:2.8.3.18","ec","01130"
"774","ec:6.2.1.4","ec:6.2.1.4","ec","01130"
"775","ec:6.2.1.5","ec:6.2.1.5","ec","01130"
"776","ec:4.2.1.2","ec:4.2.1.2","ec","01130"
"777","ec:1.1.1.42","ec:1.1.1.42","ec","01130"
"778","ec:1.2.4.1","ec:1.2.4.1","ec","01130"
"779","ec:4.1.1.1","ec:4.1.1.1","ec","01130"
"780","ec:2.3.1.12","ec:2.3.1.12","ec","01130"
"781","ec:1.2.7.1","ec:1.2.7.1","ec","01130"
"782","ec:1.2.7.3","ec:1.2.7.3","ec","01130"
"783","ec:1.2.7.11","ec:1.2.7.11","ec","01130"
"784","ec:2.7.1.40","ec:2.7.1.40","ec","01130"
"785","ec:4.2.1.11","ec:4.2.1.11","ec","01130"
"786","ec:1.1.1.27","ec:1.1.1.27","ec","01130"
"787","ec:1.2.1.3","ec:1.2.1.3","ec","01130"
"788","ec:1.1.1.1","ec:1.1.1.1","ec","01130"
"789","ec:1.1.1.2","ec:1.1.1.2","ec","01130"
"790","ec:1.1.2.7","ec:1.1.2.7","ec","01130"
"791","ec:1.1.2.8","ec:1.1.2.8","ec","01130"
"792","ec:1.1.5.5","ec:1.1.5.5","ec","01130"
"793","ec:4.1.1.32","ec:4.1.1.32","ec","01130"
"794","ec:4.1.1.49","ec:4.1.1.49","ec","01130"
"795","ec:5.4.2.11","ec:5.4.2.11","ec","01130"
"796","ec:5.4.2.12","ec:5.4.2.12","ec","01130"
"797","ec:2.7.2.3","ec:2.7.2.3","ec","01130"
"798","ec:1.2.1.12","ec:1.2.1.12","ec","01130"
"799","ec:1.2.1.59","ec:1.2.1.59","ec","01130"
"800","ec:4.1.2.13","ec:4.1.2.13","ec","01130"
"801","ec:2.7.1.11","ec:2.7.1.11","ec","01130"
"802","ec:2.7.1.90","ec:2.7.1.90","ec","01130"
"803","ec:2.7.1.146","ec:2.7.1.146","ec","01130"
"804","ec:3.1.3.11","ec:3.1.3.11","ec","01130"
"805","ec:5.3.1.9","ec:5.3.1.9","ec","01130"
"806","ec:5.1.3.15","ec:5.1.3.15","ec","01130"
"807","ec:1.1.1.49","ec:1.1.1.49","ec","01130"
"808","ec:1.1.1.363","ec:1.1.1.363","ec","01130"
"809","ec:3.1.1.31","ec:3.1.1.31","ec","01130"
"810","ec:1.1.1.44","ec:1.1.1.44","ec","01130"
"811","ec:1.1.1.343","ec:1.1.1.343","ec","01130"
"812","ec:5.1.3.1","ec:5.1.3.1","ec","01130"
"813","ec:2.2.1.2","ec:2.2.1.2","ec","01130"
"814","ec:5.3.1.6","ec:5.3.1.6","ec","01130"
"815","ec:2.7.6.1","ec:2.7.6.1","ec","01130"
"816","ec:2.7.1.12","ec:2.7.1.12","ec","01130"
"817","ec:2.7.2.4","ec:2.7.2.4","ec","01130"
"818","ec:1.2.1.11","ec:1.2.1.11","ec","01130"
"819","ec:2.3.3.10","ec:2.3.3.10","ec","01130"
"820","ec:1.1.1.267","ec:1.1.1.267","ec","01130"
"821","ec:3.1.1.17","ec:3.1.1.17","ec","01130"
"822","ec:1.1.1.359","ec:1.1.1.359","ec","01130"
"823","ec:1.1.1.360","ec:1.1.1.360","ec","01130"
"824","ec:1.1.5.2","ec:1.1.5.2","ec","01130"
"825","ec:1.1.5.9","ec:1.1.5.9","ec","01130"
"826","ec:1.1.1.37","ec:1.1.1.37","ec","01130"
"827","ec:1.1.5.4","ec:1.1.5.4","ec","01130"
"828","ec:5.3.1.1","ec:5.3.1.1","ec","01130"
"829","ec:2.7.1.63","ec:2.7.1.63","ec","01130"
"830","ec:2.7.1.147","ec:2.7.1.147","ec","01130"
"831","ec:5.1.3.3","ec:5.1.3.3","ec","01130"
"832","ec:2.5.1.54","ec:2.5.1.54","ec","01130"
"833","ec:4.3.3.7","ec:4.3.3.7","ec","01130"
"834","ec:2.3.1.9","ec:2.3.1.9","ec","01130"
"835","ec:4.2.3.4","ec:4.2.3.4","ec","01130"
"836","ec:4.2.1.10","ec:4.2.1.10","ec","01130"
"837","ec:1.1.1.25","ec:1.1.1.25","ec","01130"
"838","ec:1.1.1.282","ec:1.1.1.282","ec","01130"
"839","ec:1.1.5.8","ec:1.1.5.8","ec","01130"
"840","ec:2.2.1.7","ec:2.2.1.7","ec","01130"
"841","ec:4.1.1.110","ec:4.1.1.110","ec","01130"
"842","ec:2.7.4.26","ec:2.7.4.26","ec","01130"
"843","ec:1.1.1.34","ec:1.1.1.34","ec","01130"
"844","ec:1.1.1.88","ec:1.1.1.88","ec","01130"
"845","ec:2.7.1.36","ec:2.7.1.36","ec","01130"
"846","ec:2.7.4.2","ec:2.7.4.2","ec","01130"
"847","ec:2.7.7.60","ec:2.7.7.60","ec","01130"
"848","ec:2.7.1.148","ec:2.7.1.148","ec","01130"
"849","ec:4.6.1.12","ec:4.6.1.12","ec","01130"
"850","ec:5.3.3.2","ec:5.3.3.2","ec","01130"
"851","ec:4.1.1.33","ec:4.1.1.33","ec","01130"
"852","ec:1.17.7.1","ec:1.17.7.1","ec","01130"
"853","ec:1.17.7.4","ec:1.17.7.4","ec","01130"
"854","ec:2.5.1.29","ec:2.5.1.29","ec","01130"
"855","ec:2.5.1.10","ec:2.5.1.10","ec","01130"
"856","ec:2.5.1.1","ec:2.5.1.1","ec","01130"
"857","ec:2.7.1.71","ec:2.7.1.71","ec","01130"
"858","ec:2.5.1.19","ec:2.5.1.19","ec","01130"
"859","ec:4.2.3.5","ec:4.2.3.5","ec","01130"
"860","ec:5.4.99.5","ec:5.4.99.5","ec","01130"
"861","ec:1.4.1.20","ec:1.4.1.20","ec","01130"
"862","ec:2.6.1.58","ec:2.6.1.58","ec","01130"
"863","ec:4.2.1.51","ec:4.2.1.51","ec","01130"
"864","ec:4.2.1.91","ec:4.2.1.91","ec","01130"
"865","ec:4.3.2.1","ec:4.3.2.1","ec","01130"
"866","ec:4.3.1.12","ec:4.3.1.12","ec","01130"
"867","ec:2.6.1.13","ec:2.6.1.13","ec","01130"
"868","ec:1.5.1.2","ec:1.5.1.2","ec","01130"
"869","ec:1.5.5.2","ec:1.5.5.2","ec","01130"
"870","ec:3.5.3.1","ec:3.5.3.1","ec","01130"
"871","ec:2.1.3.3","ec:2.1.3.3","ec","01130"
"872","ec:1.14.13.39","ec:1.14.13.39","ec","01130"
"873","ec:3.5.3.6","ec:3.5.3.6","ec","01130"
"874","ec:4.1.1.17","ec:4.1.1.17","ec","01130"
"875","ec:2.3.1.35","ec:2.3.1.35","ec","01130"
"876","ec:3.5.1.14","ec:3.5.1.14","ec","01130"
"877","ec:3.5.1.16","ec:3.5.1.16","ec","01130"
"878","ec:2.6.1.11","ec:2.6.1.11","ec","01130"
"879","ec:1.2.1.38","ec:1.2.1.38","ec","01130"
"880","ec:2.7.2.8","ec:2.7.2.8","ec","01130"
"881","ec:2.3.1.1","ec:2.3.1.1","ec","01130"
"882","ec:1.4.1.23","ec:1.4.1.23","ec","01130"
"883","ec:2.6.1.66","ec:2.6.1.66","ec","01130"
"884","ec:1.17.1.8","ec:1.17.1.8","ec","01130"
"885","ec:2.6.1.83","ec:2.6.1.83","ec","01130"
"886","ec:5.1.1.7","ec:5.1.1.7","ec","01130"
"887","ec:4.1.1.20","ec:4.1.1.20","ec","01130"
"888","ec:1.5.1.7","ec:1.5.1.7","ec","01130"
"889","ec:1.5.1.8","ec:1.5.1.8","ec","01130"
"890","ec:1.5.1.9","ec:1.5.1.9","ec","01130"
"891","ec:1.5.1.10","ec:1.5.1.10","ec","01130"
"892","ec:1.2.1.31","ec:1.2.1.31","ec","01130"
"893","ec:4.2.1.114","ec:4.2.1.114","ec","01130"
