"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","3415","3416","ec:1.2.1.3","60","rn:R01752","380","209","ec:2.7.1.31","61","rn:R01514","294","168","ec","00561"
"2","3415","3417","ec:1.2.1.3","60","rn:R01752","380","209","ec:1.1.1.2","64","rn:R01041","434","279","ec","00561"
"3","3413","3415","ec:1.1.1.21","58","rn:R01036 rn:R01041","484","279","ec:1.2.1.3","60","rn:R01752","380","209","ec","00561"
"4","3414","3415","ec:1.1.1.72","59","rn:R01036 rn:R01041","382","280","ec:1.2.1.3","60","rn:R01752","380","209","ec","00561"
"5","3411","3413","ec:1.1.1.6","56","rn:R01034","294","309","ec:1.1.1.21","58","rn:R01036 rn:R01041","484","279","ec","00561"
"6","3412","3413","ec:1.1.1.156","57","rn:R01039","294","330","ec:1.1.1.21","58","rn:R01036 rn:R01041","484","279","ec","00561"
"7","3409","3413","ec:3.1.3.21","54","rn:R00841","356","357","ec:1.1.1.21","58","rn:R01036 rn:R01041","484","279","ec","00561"
"8","3410","3413","ec:2.7.1.30","55","rn:R00847","405","357","ec:1.1.1.21","58","rn:R01036 rn:R01041","484","279","ec","00561"
"9","3411","3414","ec:1.1.1.6","56","rn:R01034","294","309","ec:1.1.1.72","59","rn:R01036 rn:R01041","382","280","ec","00561"
"10","3412","3414","ec:1.1.1.156","57","rn:R01039","294","330","ec:1.1.1.72","59","rn:R01036 rn:R01041","382","280","ec","00561"
"11","3409","3414","ec:3.1.3.21","54","rn:R00841","356","357","ec:1.1.1.72","59","rn:R01036 rn:R01041","382","280","ec","00561"
"12","3410","3414","ec:2.7.1.30","55","rn:R00847","405","357","ec:1.1.1.72","59","rn:R01036 rn:R01041","382","280","ec","00561"
"13","3411","3417","ec:1.1.1.6","56","rn:R01034","294","309","ec:1.1.1.2","64","rn:R01041","434","279","ec","00561"
"14","3412","3417","ec:1.1.1.156","57","rn:R01039","294","330","ec:1.1.1.2","64","rn:R01041","434","279","ec","00561"
"15","3409","3417","ec:3.1.3.21","54","rn:R00841","356","357","ec:1.1.1.2","64","rn:R01041","434","279","ec","00561"
"16","3410","3417","ec:2.7.1.30","55","rn:R00847","405","357","ec:1.1.1.2","64","rn:R01041","434","279","ec","00561"
"17","3409","3411","ec:3.1.3.21","54","rn:R00841","356","357","ec:1.1.1.6","56","rn:R01034","294","309","ec","00561"
"18","3410","3411","ec:2.7.1.30","55","rn:R00847","405","357","ec:1.1.1.6","56","rn:R01034","294","309","ec","00561"
"19","3409","3412","ec:3.1.3.21","54","rn:R00841","356","357","ec:1.1.1.156","57","rn:R01039","294","330","ec","00561"
"20","3410","3412","ec:2.7.1.30","55","rn:R00847","405","357","ec:1.1.1.156","57","rn:R01039","294","330","ec","00561"
"21","3408","3411","ec:2.7.1.29","53","rn:R01011","157","309","ec:1.1.1.6","56","rn:R01034","294","309","ec","00561"
"22","3408","3412","ec:2.7.1.29","53","rn:R01011","157","309","ec:1.1.1.156","57","rn:R01039","294","330","ec","00561"
"23","3407","3409","ec:2.3.1.15","52","rn:R00851","382","423","ec:3.1.3.21","54","rn:R00841","356","357","ec","00561"
