"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","5695","5696","ec:1.4.3.12","38","rn:R02233","257","250","ec:3.10.1.2","39","rn:R02564","135","250","ec","00930"
"2","5698","5702","ec:1.14.15.3","42","rn:R06945","293","136","ec:1.1.1.163","49","rn:R02229","293","210","ec","00930"
"3","5695","5702","ec:1.4.3.12","38","rn:R02233","257","250","ec:1.1.1.163","49","rn:R02229","293","210","ec","00930"
"4","5702","5708","ec:1.1.1.163","49","rn:R02229","293","210","ec:1.14.13.22","56","rn:R02231","318","284","ec","00930"
"5","5695","5708","ec:1.4.3.12","38","rn:R02233","257","250","ec:1.14.13.22","56","rn:R02231","318","284","ec","00930"
"6","5707","5708","ec:3.1.1.17","55","rn:R03751","293","358","ec:1.14.13.22","56","rn:R02231","318","284","ec","00930"
"7","5706","5707","ec:1.1.1.2","54","rn:R05231","293","432","ec:3.1.1.17","55","rn:R03751","293","358","ec","00930"
"8","5700","5707","ec:1.1.1.258","45","rn:R05283","343","432","ec:3.1.1.17","55","rn:R03751","293","358","ec","00930"
"9","5705","5706","ec:3.7.1.11","53","rn:R05100","494","432","ec:1.1.1.2","54","rn:R05231","293","432","ec","00930"
"10","5699","5706","ec:1.2.1.63","44","rn:R05099","343","506","ec:1.1.1.2","54","rn:R05231","293","432","ec","00930"
"11","5701","5706","ec:1.2.1.4","47","rn:R05099","293","506","ec:1.1.1.2","54","rn:R05231","293","432","ec","00930"
"12","5700","5705","ec:1.1.1.258","45","rn:R05283","343","432","ec:3.7.1.11","53","rn:R05100","494","432","ec","00930"
"13","5699","5700","ec:1.2.1.63","44","rn:R05099","343","506","ec:1.1.1.258","45","rn:R05283","343","432","ec","00930"
"14","5700","5701","ec:1.1.1.258","45","rn:R05283","343","432","ec:1.2.1.4","47","rn:R05099","293","506","ec","00930"
"15","5699","5705","ec:1.2.1.63","44","rn:R05099","343","506","ec:3.7.1.11","53","rn:R05100","494","432","ec","00930"
"16","5701","5705","ec:1.2.1.4","47","rn:R05099","293","506","ec:3.7.1.11","53","rn:R05100","494","432","ec","00930"
"17","5693","5694","ec:1.1.1.35","34","rn:R06941","318","802","ec:4.2.1.17","35","rn:R06942","318","728","ec","00930"
"18","5704","5705","ec:1.1.1.174","52","rn:R03278","494","358","ec:3.7.1.11","53","rn:R05100","494","432","ec","00930"
"19","5711","5710","ec:3.5.1.46","74","rn:R00059","640","432","ec:3.5.2.12","70","rn:R03448","700","398","ec","00930"
"20","5711","5714","ec:3.5.1.46","74","rn:R00059","640","432","ec:3.5.1.117","81","rn:R10979","665","358","ec","00930"
"21","5713","5712","ec:3.5.1.46","80","rn:R10979","615","358","ec:3.5.1.117","76","rn:R10978","700","324","ec","00930"
"22","5710","5714","ec:3.5.2.12","70","rn:R03448","700","398","ec:3.5.1.117","81","rn:R10979","665","358","ec","00930"
"23","5710","5713","ec:3.5.2.12","70","rn:R03448","700","398","ec:3.5.1.46","80","rn:R10979","615","358","ec","00930"
"24","5709","5715","ec:1.1.1.174","68","rn:R03279","560","284","ec:1.14.13.66","83","rn:R03281","431","358","ec","00930"
"25","5703","5715","ec:1.1.1.174","51","rn:R06621","494","284","ec:1.14.13.66","83","rn:R03281","431","358","ec","00930"
"26","5704","5715","ec:1.1.1.174","52","rn:R03278","494","358","ec:1.14.13.66","83","rn:R03281","431","358","ec","00930"
"27","5716","5706","ec:3.1.1.83","86","rn:R03751","343","358","ec:1.1.1.2","54","rn:R05231","293","432","ec","00930"
"28","5716","5700","ec:3.1.1.83","86","rn:R03751","343","358","ec:1.1.1.258","45","rn:R05283","343","432","ec","00930"
"29","5716","5708","ec:3.1.1.83","86","rn:R03751","343","358","ec:1.14.13.22","56","rn:R02231","318","284","ec","00930"
"30","5717","5698","ec:1.1.1.245","88","rn:R02229","343","210","ec:1.14.15.3","42","rn:R06945","293","136","ec","00930"
"31","5717","5708","ec:1.1.1.245","88","rn:R02229","343","210","ec:1.14.13.22","56","rn:R02231","318","284","ec","00930"
"32","5717","5695","ec:1.1.1.245","88","rn:R02229","343","210","ec:1.4.3.12","38","rn:R02233","257","250","ec","00930"
