"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","4374","4375","ec:2.2.1.6","52","rn:R00226","247","214","ec:4.1.1.5","53","rn:R02948","247","156","ec","00660"
"2","4370","4371","ec:4.1.1.6","47","rn:R02243","772","164","ec:6.2.1.5","48","rn:R02404","669","175","ec","00660"
"3","4371","4372","ec:6.2.1.5","48","rn:R02404","669","175","ec:4.2.1.56","50","rn:R02491","553","162","ec","00660"
"4","4372","4373","ec:4.2.1.56","50","rn:R02491","553","162","ec:4.1.3.25","51","rn:R00237","415","169","ec","00660"
"5","4369","4373","ec:2.8.3.22","46","rn:R03154","546","208","ec:4.1.3.25","51","rn:R00237","415","169","ec","00660"
"6","4368","4373","ec:2.8.3.11","45","rn:R03153","493","208","ec:4.1.3.25","51","rn:R00237","415","169","ec","00660"
"7","4369","4372","ec:2.8.3.22","46","rn:R03154","546","208","ec:4.2.1.56","50","rn:R02491","553","162","ec","00660"
"8","4368","4372","ec:2.8.3.11","45","rn:R03153","493","208","ec:4.2.1.56","50","rn:R02491","553","162","ec","00660"
"9","4366","4367","ec:4.2.1.34","43","rn:R03693","648","290","ec:4.1.3.22","44","rn:R00325","415","252","ec","00660"
"10","4367","4369","ec:4.1.3.22","44","rn:R00325","415","252","ec:2.8.3.22","46","rn:R03154","546","208","ec","00660"
"11","4367","4368","ec:4.1.3.22","44","rn:R00325","415","252","ec:2.8.3.11","45","rn:R03153","493","208","ec","00660"
"12","4366","4369","ec:4.2.1.34","43","rn:R03693","648","290","ec:2.8.3.22","46","rn:R03154","546","208","ec","00660"
"13","4366","4368","ec:4.2.1.34","43","rn:R03693","648","290","ec:2.8.3.11","45","rn:R03153","493","208","ec","00660"
"14","4365","4366","ec:4.3.1.2","42","rn:R03696","649","378","ec:4.2.1.34","43","rn:R03693","648","290","ec","00660"
"15","4364","4365","ec:5.4.99.1","41","rn:R00262","649","435","ec:4.3.1.2","42","rn:R03696","649","378","ec","00660"
"16","4373","4374","ec:4.1.3.25","51","rn:R00237","415","169","ec:2.2.1.6","52","rn:R00226","247","214","ec","00660"
"17","4367","4374","ec:4.1.3.22","44","rn:R00325","415","252","ec:2.2.1.6","52","rn:R00226","247","214","ec","00660"
"18","4363","4374","ec:4.1.3.17","40","rn:R00008","69","375","ec:2.2.1.6","52","rn:R00226","247","214","ec","00660"
"19","4367","4373","ec:4.1.3.22","44","rn:R00325","415","252","ec:4.1.3.25","51","rn:R00237","415","169","ec","00660"
"20","4363","4373","ec:4.1.3.17","40","rn:R00008","69","375","ec:4.1.3.25","51","rn:R00237","415","169","ec","00660"
"21","4363","4367","ec:4.1.3.17","40","rn:R00008","69","375","ec:4.1.3.22","44","rn:R00325","415","252","ec","00660"
"22","4376","4359","ec:4.1.3.24","102","rn:R00934","421","348","ec:2.3.3.11","32","rn:R00932","318","330","ec","00660"
"23","4377","4376","ec:4.2.1.148","105","rn:R05076","537","347","ec:4.1.3.24","102","rn:R00934","421","348","ec","00660"
"24","4378","4379","ec:4.2.1.35","106","rn:R03898","310","456","ec:1.1.1.85","107","rn:R00994","406","456","ec","00660"
"25","4380","4374","ec:2.3.1.182","109","rn:R07399","158","375","ec:2.2.1.6","52","rn:R00226","247","214","ec","00660"
"26","4380","4367","ec:2.3.1.182","109","rn:R07399","158","375","ec:4.1.3.22","44","rn:R00325","415","252","ec","00660"
"27","4380","4373","ec:2.3.1.182","109","rn:R07399","158","375","ec:4.1.3.25","51","rn:R00237","415","169","ec","00660"
"28","4380","4362","ec:2.3.1.182","109","rn:R07399","158","375","ec:4.2.1.35","39","rn:R03896","209","456","ec","00660"
"29","4370","4381","ec:4.1.1.6","47","rn:R02243","772","164","ec:5.3.3.7","111","rn:R02244","813","135","ec","00660"
"30","4382","4381","ec:4.1.1.113","114","rn:R11749","772","104","ec:5.3.3.7","111","rn:R02244","813","135","ec","00660"
"31","4371","4382","ec:6.2.1.5","48","rn:R02404","669","175","ec:4.1.1.113","114","rn:R11749","772","104","ec","00660"
"32","4370","4382","ec:4.1.1.6","47","rn:R02243","772","164","ec:4.1.1.113","114","rn:R11749","772","104","ec","00660"
