"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","1286","1287","ec:3.2.2.25","57","rn:R07918","320","211","ec:2.1.1.158","58","rn:R07917","163","211","ec","00232"
"2","1286","1290","ec:3.2.2.25","57","rn:R07918","320","211","ec:1.14.13.178","61","rn:R07957 rn:R07958","476","219","ec","00232"
"3","1281","1286","ec:2.1.1.159","52","rn:R07919","476","281","ec:3.2.2.25","57","rn:R07918","320","211","ec","00232"
"4","1285","1286","ec:2.1.1.160","56","rn:R07919","476","302","ec:3.2.2.25","57","rn:R07918","320","211","ec","00232"
"5","1278","1286","ec:1.14.13.179","49","rn:R07961 rn:R07962","476","338","ec:3.2.2.25","57","rn:R07918","320","211","ec","00232"
"6","1286","1288","ec:3.2.2.25","57","rn:R07918","320","211","ec:1.17.3.2","59","rn:R07979","393","359","ec","00232"
"7","1286","1289","ec:3.2.2.25","57","rn:R07918","320","211","ec:1.14.13.128","60","rn:R07965 rn:R07966","320","341","ec","00232"
"8","1281","1290","ec:2.1.1.159","52","rn:R07919","476","281","ec:1.14.13.178","61","rn:R07957 rn:R07958","476","219","ec","00232"
"9","1285","1290","ec:2.1.1.160","56","rn:R07919","476","302","ec:1.14.13.178","61","rn:R07957 rn:R07958","476","219","ec","00232"
"10","1278","1290","ec:1.14.13.179","49","rn:R07961 rn:R07962","476","338","ec:1.14.13.178","61","rn:R07957 rn:R07958","476","219","ec","00232"
"11","1288","1290","ec:1.17.3.2","59","rn:R07979","393","359","ec:1.14.13.178","61","rn:R07957 rn:R07958","476","219","ec","00232"
"12","1289","1290","ec:1.14.13.128","60","rn:R07965 rn:R07966","320","341","ec:1.14.13.178","61","rn:R07957 rn:R07958","476","219","ec","00232"
"13","1281","1288","ec:2.1.1.159","52","rn:R07919","476","281","ec:1.17.3.2","59","rn:R07979","393","359","ec","00232"
"14","1281","1289","ec:2.1.1.159","52","rn:R07919","476","281","ec:1.14.13.128","60","rn:R07965 rn:R07966","320","341","ec","00232"
"15","1285","1288","ec:2.1.1.160","56","rn:R07919","476","302","ec:1.17.3.2","59","rn:R07979","393","359","ec","00232"
"16","1285","1289","ec:2.1.1.160","56","rn:R07919","476","302","ec:1.14.13.128","60","rn:R07965 rn:R07966","320","341","ec","00232"
"17","1278","1288","ec:1.14.13.179","49","rn:R07961 rn:R07962","476","338","ec:1.17.3.2","59","rn:R07979","393","359","ec","00232"
"18","1278","1289","ec:1.14.13.179","49","rn:R07961 rn:R07962","476","338","ec:1.14.13.128","60","rn:R07965 rn:R07966","320","341","ec","00232"
"19","1288","1289","ec:1.17.3.2","59","rn:R07979","393","359","ec:1.14.13.128","60","rn:R07965 rn:R07966","320","341","ec","00232"
"20","1284","1290","ec:2.3.1.5","55","rn:R07940","551","148","ec:1.14.13.178","61","rn:R07957 rn:R07958","476","219","ec","00232"
"21","1290","1294","ec:1.14.13.178","61","rn:R07957 rn:R07958","476","219","ec:2.1.1.160","66","rn:R07921","634","211","ec","00232"
"22","1290","1292","ec:1.14.13.178","61","rn:R07957 rn:R07958","476","219","ec:1.14.13.179","64","rn:R07954 rn:R07939","634","247","ec","00232"
"23","1290","1291","ec:1.14.13.178","61","rn:R07957 rn:R07958","476","219","ec:1.14.14.1","63","rn:R07939","634","268","ec","00232"
