"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","5088","5089","ec:2.3.1.9","85","rn:R00238","499","202","ec:2.3.3.10","86","rn:R01978","434","270","ec","00900"
"2","5089","5091","ec:2.3.3.10","86","rn:R01978","434","270","ec:1.1.1.34","89","rn:R02082","409","339","ec","00900"
"3","5089","5090","ec:2.3.3.10","86","rn:R01978","434","270","ec:1.1.1.88","88","rn:R02081","459","339","ec","00900"
"4","5091","5087","ec:1.1.1.34","89","rn:R02082","409","339","ec:2.7.1.36","84","rn:R02245","434","408","ec","00900"
"5","5090","5087","ec:1.1.1.88","88","rn:R02081","459","339","ec:2.7.1.36","84","rn:R02245","434","408","ec","00900"
"6","5087","5097","ec:2.7.1.36","84","rn:R02245","434","408","ec:2.7.4.2","115","rn:R03245","434","477","ec","00900"
"7","5097","5096","ec:2.7.4.2","115","rn:R03245","434","477","ec:4.1.1.33","114","rn:R01121","435","548","ec","00900"
"8","5081","5082","ec:2.2.1.7","78","rn:R05636","672","202","ec:1.1.1.267","79","rn:R05688","672","270","ec","00900"
"9","5082","5083","ec:1.1.1.267","79","rn:R05688","672","270","ec:2.7.7.60","80","rn:R05633","672","339","ec","00900"
"10","5083","5084","ec:2.7.7.60","80","rn:R05633","672","339","ec:2.7.1.148","81","rn:R05634","672","408","ec","00900"
"11","5084","5085","ec:2.7.1.148","81","rn:R05634","672","408","ec:4.6.1.12","82","rn:R05637","673","477","ec","00900"
"12","5085","5086","ec:4.6.1.12","82","rn:R05637","673","477","ec:1.17.7.1","83","rn:R08689","647","548","ec","00900"
"13","5086","5095","ec:1.17.7.1","83","rn:R08689","647","548","ec:1.17.7.4","113","rn:R05884","608","587","ec","00900"
"14","5086","5093","ec:1.17.7.1","83","rn:R08689","647","548","ec:1.17.7.4","111","rn:R08210","672","628","ec","00900"
"15","5096","5095","ec:4.1.1.33","114","rn:R01121","435","548","ec:1.17.7.4","113","rn:R05884","608","587","ec","00900"
"16","5096","5094","ec:4.1.1.33","114","rn:R01121","435","548","ec:5.3.3.2","112","rn:R01123","613","668","ec","00900"
"17","5096","5098","ec:4.1.1.33","114","rn:R01121","435","548","ec:2.5.1.20","116","rn:R03917","469","667","ec","00900"
"18","5096","5099","ec:4.1.1.33","114","rn:R01121","435","548","ec:2.5.1.1","117","rn:R01658","673","727","ec","00900"
"19","5096","5100","ec:4.1.1.33","114","rn:R01121","435","548","ec:2.5.1.68","118","rn:R08528","493","834","ec","00900"
"20","5096","5101","ec:4.1.1.33","114","rn:R01121","435","548","ec:2.5.1.10","119","rn:R02003","493","915","ec","00900"
"21","5095","5094","ec:1.17.7.4","113","rn:R05884","608","587","ec:5.3.3.2","112","rn:R01123","613","668","ec","00900"
"22","5095","5098","ec:1.17.7.4","113","rn:R05884","608","587","ec:2.5.1.20","116","rn:R03917","469","667","ec","00900"
"23","5095","5099","ec:1.17.7.4","113","rn:R05884","608","587","ec:2.5.1.1","117","rn:R01658","673","727","ec","00900"
"24","5095","5100","ec:1.17.7.4","113","rn:R05884","608","587","ec:2.5.1.68","118","rn:R08528","493","834","ec","00900"
"25","5095","5101","ec:1.17.7.4","113","rn:R05884","608","587","ec:2.5.1.10","119","rn:R02003","493","915","ec","00900"
"26","5094","5098","ec:5.3.3.2","112","rn:R01123","613","668","ec:2.5.1.20","116","rn:R03917","469","667","ec","00900"
"27","5094","5099","ec:5.3.3.2","112","rn:R01123","613","668","ec:2.5.1.1","117","rn:R01658","673","727","ec","00900"
"28","5094","5100","ec:5.3.3.2","112","rn:R01123","613","668","ec:2.5.1.68","118","rn:R08528","493","834","ec","00900"
"29","5094","5101","ec:5.3.3.2","112","rn:R01123","613","668","ec:2.5.1.10","119","rn:R02003","493","915","ec","00900"
"30","5098","5099","ec:2.5.1.20","116","rn:R03917","469","667","ec:2.5.1.1","117","rn:R01658","673","727","ec","00900"
"31","5098","5100","ec:2.5.1.20","116","rn:R03917","469","667","ec:2.5.1.68","118","rn:R08528","493","834","ec","00900"
"32","5098","5101","ec:2.5.1.20","116","rn:R03917","469","667","ec:2.5.1.10","119","rn:R02003","493","915","ec","00900"
"33","5099","5100","ec:2.5.1.1","117","rn:R01658","673","727","ec:2.5.1.68","118","rn:R08528","493","834","ec","00900"
"34","5099","5101","ec:2.5.1.1","117","rn:R01658","673","727","ec:2.5.1.10","119","rn:R02003","493","915","ec","00900"
"35","5093","5094","ec:1.17.7.4","111","rn:R08210","672","628","ec:5.3.3.2","112","rn:R01123","613","668","ec","00900"
"36","5093","5092","ec:1.17.7.4","111","rn:R08210","672","628","ec:4.2.3.27","110","rn:R08199","743","667","ec","00900"
"37","5094","5092","ec:5.3.3.2","112","rn:R01123","613","668","ec:4.2.3.27","110","rn:R08199","743","667","ec","00900"
"38","5099","5100","ec:2.5.1.1","117","rn:R01658","673","727","ec:2.5.1.68","118","rn:R08528","493","834","ec","00900"
"39","5099","5101","ec:2.5.1.1","117","rn:R01658","673","727","ec:2.5.1.10","119","rn:R02003","493","915","ec","00900"
"40","5100","5101","ec:2.5.1.68","118","rn:R08528","493","834","ec:2.5.1.10","119","rn:R02003","493","915","ec","00900"
"41","5101","5103","ec:2.5.1.10","119","rn:R02003","493","915","ec:2.5.1.29","130","rn:R02061","552","982","ec","00900"
"42","5103","5104","ec:2.5.1.29","130","rn:R02061","552","982","ec:1.3.1.83","131","rn:R02063","853","1013","ec","00900"
"43","5113","5100","ec:2.5.1.86","145","rn:R09244","390","783","ec:2.5.1.68","118","rn:R08528","493","834","ec","00900"
"44","5102","5101","ec:2.5.1.31","120","rn:R06447","379","1235","ec:2.5.1.10","119","rn:R02003","493","915","ec","00900"
"45","5102","5106","ec:2.5.1.31","120","rn:R06447","379","1235","ec:2.5.1.87","133","rn:R05556","379","1173","ec","00900"
"46","5101","5106","ec:2.5.1.10","119","rn:R02003","493","915","ec:2.5.1.87","133","rn:R05556","379","1173","ec","00900"
"47","5103","5110","ec:2.5.1.29","130","rn:R02061","552","982","ec:2.5.1.82","142","rn:R09246","672","1013","ec","00900"
"48","5103","5112","ec:2.5.1.29","130","rn:R02061","552","982","ec:2.5.1.85","144","rn:R09251","913","1013","ec","00900"
"49","5104","5110","ec:1.3.1.83","131","rn:R02063","853","1013","ec:2.5.1.82","142","rn:R09246","672","1013","ec","00900"
"50","5104","5112","ec:1.3.1.83","131","rn:R02063","853","1013","ec:2.5.1.85","144","rn:R09251","913","1013","ec","00900"
"51","5110","5112","ec:2.5.1.82","142","rn:R09246","672","1013","ec:2.5.1.85","144","rn:R09251","913","1013","ec","00900"
"52","5099","5111","ec:2.5.1.1","117","rn:R01658","673","727","ec:2.5.1.84","143","rn:R09250","973","1013","ec","00900"
"53","5100","5111","ec:2.5.1.68","118","rn:R08528","493","834","ec:2.5.1.84","143","rn:R09250","973","1013","ec","00900"
"54","5101","5111","ec:2.5.1.10","119","rn:R02003","493","915","ec:2.5.1.84","143","rn:R09250","973","1013","ec","00900"
"55","5112","5111","ec:2.5.1.85","144","rn:R09251","913","1013","ec:2.5.1.84","143","rn:R09250","973","1013","ec","00900"
"56","5102","5103","ec:2.5.1.31","120","rn:R06447","379","1235","ec:2.5.1.29","130","rn:R02061","552","982","ec","00900"
"57","5102","5109","ec:2.5.1.31","120","rn:R06447","379","1235","ec:2.5.1.83","141","rn:R09245","553","1050","ec","00900"
"58","5102","5105","ec:2.5.1.31","120","rn:R06447","379","1235","ec:2.5.1.30","132","rn:R09247","553","1112","ec","00900"
"59","5102","5108","ec:2.5.1.31","120","rn:R06447","379","1235","ec:2.5.1.90","138","rn:R09248","553","1172","ec","00900"
"60","5102","5107","ec:2.5.1.31","120","rn:R06447","379","1235","ec:2.5.1.91","134","rn:R09249","553","1234","ec","00900"
"61","5106","5103","ec:2.5.1.87","133","rn:R05556","379","1173","ec:2.5.1.29","130","rn:R02061","552","982","ec","00900"
"62","5106","5109","ec:2.5.1.87","133","rn:R05556","379","1173","ec:2.5.1.83","141","rn:R09245","553","1050","ec","00900"
"63","5106","5105","ec:2.5.1.87","133","rn:R05556","379","1173","ec:2.5.1.30","132","rn:R09247","553","1112","ec","00900"
"64","5106","5108","ec:2.5.1.87","133","rn:R05556","379","1173","ec:2.5.1.90","138","rn:R09248","553","1172","ec","00900"
"65","5106","5107","ec:2.5.1.87","133","rn:R05556","379","1173","ec:2.5.1.91","134","rn:R09249","553","1234","ec","00900"
"66","5101","5109","ec:2.5.1.10","119","rn:R02003","493","915","ec:2.5.1.83","141","rn:R09245","553","1050","ec","00900"
"67","5101","5105","ec:2.5.1.10","119","rn:R02003","493","915","ec:2.5.1.30","132","rn:R09247","553","1112","ec","00900"
"68","5101","5108","ec:2.5.1.10","119","rn:R02003","493","915","ec:2.5.1.90","138","rn:R09248","553","1172","ec","00900"
"69","5101","5107","ec:2.5.1.10","119","rn:R02003","493","915","ec:2.5.1.91","134","rn:R09249","553","1234","ec","00900"
"70","5103","5109","ec:2.5.1.29","130","rn:R02061","552","982","ec:2.5.1.83","141","rn:R09245","553","1050","ec","00900"
"71","5103","5105","ec:2.5.1.29","130","rn:R02061","552","982","ec:2.5.1.30","132","rn:R09247","553","1112","ec","00900"
"72","5103","5108","ec:2.5.1.29","130","rn:R02061","552","982","ec:2.5.1.90","138","rn:R09248","553","1172","ec","00900"
"73","5103","5107","ec:2.5.1.29","130","rn:R02061","552","982","ec:2.5.1.91","134","rn:R09249","553","1234","ec","00900"
"74","5109","5105","ec:2.5.1.83","141","rn:R09245","553","1050","ec:2.5.1.30","132","rn:R09247","553","1112","ec","00900"
"75","5109","5108","ec:2.5.1.83","141","rn:R09245","553","1050","ec:2.5.1.90","138","rn:R09248","553","1172","ec","00900"
"76","5109","5107","ec:2.5.1.83","141","rn:R09245","553","1050","ec:2.5.1.91","134","rn:R09249","553","1234","ec","00900"
"77","5105","5108","ec:2.5.1.30","132","rn:R09247","553","1112","ec:2.5.1.90","138","rn:R09248","553","1172","ec","00900"
"78","5105","5107","ec:2.5.1.30","132","rn:R09247","553","1112","ec:2.5.1.91","134","rn:R09249","553","1234","ec","00900"
"79","5108","5107","ec:2.5.1.90","138","rn:R09248","553","1172","ec:2.5.1.91","134","rn:R09249","553","1234","ec","00900"
