"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","4689","4690","ec:1.14.13.242","103","rn:R03385 rn:R03386","125","213","ec:3.5.1.29","104","rn:R01649","71","179","ec","00750"
"2","4688","4689","ec:4.1.1.51","102","rn:R03461","226","213","ec:1.14.13.242","103","rn:R03385 rn:R03386","125","213","ec","00750"
"3","4691","4692","ec:1.1.1.107","105","rn:R01707","541","160","ec:3.1.1.27","106","rn:R02992","470","181","ec","00750"
"4","4665","4692","ec:1.2.3.1","19","rn:R01709","541","202","ec:3.1.1.27","106","rn:R02992","470","181","ec","00750"
"5","4664","4692","ec:1.2.3.8","18","rn:R01709","541","223","ec:3.1.1.27","106","rn:R02992","470","181","ec","00750"
"6","4673","4665","ec:3.1.3.74","87","rn:R00173","682","222","ec:1.2.3.1","19","rn:R01709","541","202","ec","00750"
"7","4674","4665","ec:2.7.1.35","88","rn:R00174","682","203","ec:1.2.3.1","19","rn:R01709","541","202","ec","00750"
"8","4665","4666","ec:1.2.3.1","19","rn:R01709","541","202","ec:1.4.3.5","20","rn:R01710","623","136","ec","00750"
"9","4662","4665","ec:2.6.1.31","16","rn:R01713","623","117","ec:1.2.3.1","19","rn:R01709","541","202","ec","00750"
"10","4663","4665","ec:2.6.1.30","17","rn:R01712","573","117","ec:1.2.3.1","19","rn:R01709","541","202","ec","00750"
"11","4661","4665","ec:2.6.1.54","11","rn:R05839","573","136","ec:1.2.3.1","19","rn:R01709","541","202","ec","00750"
"12","4665","4691","ec:1.2.3.1","19","rn:R01709","541","202","ec:1.1.1.107","105","rn:R01707","541","160","ec","00750"
"13","4684","4665","ec:1.1.1.65","98","rn:R01708","599","272","ec:1.2.3.1","19","rn:R01709","541","202","ec","00750"
"14","4683","4665","ec:1.1.3.12","97","rn:R01711","573","291","ec:1.2.3.1","19","rn:R01709","541","202","ec","00750"
"15","4665","4685","ec:1.2.3.1","19","rn:R01709","541","202","ec:1.4.3.5","99","rn:R01711","623","291","ec","00750"
"16","4673","4664","ec:3.1.3.74","87","rn:R00173","682","222","ec:1.2.3.8","18","rn:R01709","541","223","ec","00750"
"17","4674","4664","ec:2.7.1.35","88","rn:R00174","682","203","ec:1.2.3.8","18","rn:R01709","541","223","ec","00750"
"18","4664","4666","ec:1.2.3.8","18","rn:R01709","541","223","ec:1.4.3.5","20","rn:R01710","623","136","ec","00750"
"19","4662","4664","ec:2.6.1.31","16","rn:R01713","623","117","ec:1.2.3.8","18","rn:R01709","541","223","ec","00750"
"20","4663","4664","ec:2.6.1.30","17","rn:R01712","573","117","ec:1.2.3.8","18","rn:R01709","541","223","ec","00750"
"21","4661","4664","ec:2.6.1.54","11","rn:R05839","573","136","ec:1.2.3.8","18","rn:R01709","541","223","ec","00750"
"22","4664","4691","ec:1.2.3.8","18","rn:R01709","541","223","ec:1.1.1.107","105","rn:R01707","541","160","ec","00750"
