"","node1","node2","org","pathway"
"1","ec:2.1.1.315","ec:2.1.1.315","ec","01051"
"13","ec:2.2.1.1","ec:2.2.1.1","ec","01051"
"30","ec:2.7.1.179","ec:2.7.1.179","ec","01051"
"31","ec:4.2.1.144","ec:4.2.1.144","ec","01051"
