"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","2068","2074","ec:5.3.3.10","93","rn:R04379","174","665","ec:1.2.1.60","100","rn:R04418","149","609","ec","00350"
"2","2067","2068","ec:1.1.1.312","92","rn:R04418 rn:R04419","199","609","ec:5.3.3.10","93","rn:R04379","174","665","ec","00350"
"3","2068","2069","ec:5.3.3.10","93","rn:R04379","174","665","ec:4.1.1.68","94","rn:R04380","174","722","ec","00350"
"4","2070","2071","ec:4.1.2.52","96","rn:R01647","382","792","ec:1.2.1.16","97","rn:R00713 rn:R00714","382","846","ec","00350"
"5","2048","2074","ec:1.13.11.15","71","rn:R03303","174","543","ec:1.2.1.60","100","rn:R04418","149","609","ec","00350"
"6","2048","2067","ec:1.13.11.15","71","rn:R03303","174","543","ec:1.1.1.312","92","rn:R04418 rn:R04419","199","609","ec","00350"
"7","2048","2049","ec:1.13.11.15","71","rn:R03303","174","543","ec:1.14.14.9","72","rn:R02698","218","502","ec","00350"
"8","2048","2066","ec:1.13.11.15","71","rn:R03303","174","543","ec:1.14.14.9","91","rn:R03299","125","501","ec","00350"
"9","2049","2053","ec:1.14.14.9","72","rn:R02698","218","502","ec:1.14.13.18","76","rn:R02514 rn:R02516","448","502","ec","00350"
"10","2049","2082","ec:1.14.14.9","72","rn:R02698","218","502","ec:1.2.3.13","110","rn:R00042","417","453","ec","00350"
"11","2049","2075","ec:1.14.14.9","72","rn:R02698","218","502","ec:1.2.1.29","101","rn:R02695","325","455","ec","00350"
"12","2049","2055","ec:1.14.14.9","72","rn:R02698","218","502","ec:1.2.1.5","80","rn:R02695 rn:R02697","275","455","ec","00350"
"13","2049","2054","ec:1.14.14.9","72","rn:R02698","218","502","ec:1.2.1.53","79","rn:R02695","248","427","ec","00350"
"14","2053","2082","ec:1.14.13.18","76","rn:R02514 rn:R02516","448","502","ec:1.2.3.13","110","rn:R00042","417","453","ec","00350"
"15","2053","2075","ec:1.14.13.18","76","rn:R02514 rn:R02516","448","502","ec:1.2.1.29","101","rn:R02695","325","455","ec","00350"
"16","2053","2055","ec:1.14.13.18","76","rn:R02514 rn:R02516","448","502","ec:1.2.1.5","80","rn:R02695 rn:R02697","275","455","ec","00350"
"17","2053","2054","ec:1.14.13.18","76","rn:R02514 rn:R02516","448","502","ec:1.2.1.53","79","rn:R02695","248","427","ec","00350"
"18","2075","2082","ec:1.2.1.29","101","rn:R02695","325","455","ec:1.2.3.13","110","rn:R00042","417","453","ec","00350"
"19","2055","2082","ec:1.2.1.5","80","rn:R02695 rn:R02697","275","455","ec:1.2.3.13","110","rn:R00042","417","453","ec","00350"
"20","2054","2082","ec:1.2.1.53","79","rn:R02695","248","427","ec:1.2.3.13","110","rn:R00042","417","453","ec","00350"
"21","2054","2056","ec:1.2.1.53","79","rn:R02695","248","427","ec:1.4.3.4","81","rn:R02382","299","350","ec","00350"
"22","2054","2077","ec:1.2.1.53","79","rn:R02695","248","427","ec:1.4.3.21","103","rn:R02382","275","369","ec","00350"
"23","2054","2078","ec:1.2.1.53","79","rn:R02695","248","427","ec:1.4.9.2","104","rn:R02382","325","369","ec","00350"
"24","2054","2076","ec:1.2.1.53","79","rn:R02695","248","427","ec:1.1.1.90","102","rn:R04304","216","400","ec","00350"
"25","2055","2056","ec:1.2.1.5","80","rn:R02695 rn:R02697","275","455","ec:1.4.3.4","81","rn:R02382","299","350","ec","00350"
"26","2055","2077","ec:1.2.1.5","80","rn:R02695 rn:R02697","275","455","ec:1.4.3.21","103","rn:R02382","275","369","ec","00350"
"27","2055","2078","ec:1.2.1.5","80","rn:R02695 rn:R02697","275","455","ec:1.4.9.2","104","rn:R02382","325","369","ec","00350"
"28","2055","2076","ec:1.2.1.5","80","rn:R02695 rn:R02697","275","455","ec:1.1.1.90","102","rn:R04304","216","400","ec","00350"
"29","2056","2075","ec:1.4.3.4","81","rn:R02382","299","350","ec:1.2.1.29","101","rn:R02695","325","455","ec","00350"
"30","2075","2077","ec:1.2.1.29","101","rn:R02695","325","455","ec:1.4.3.21","103","rn:R02382","275","369","ec","00350"
