"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","5974","5973","ec:2.4.1.81","80","rn:R03574","150","222","ec:2.1.1.75","79","rn:R03571","99","144","ec","00944"
"2","5977","5973","ec:1.14.14.82","83","rn:R06537","119","410","ec:2.1.1.75","79","rn:R03571","99","144","ec","00944"
"3","5977","5974","ec:1.14.14.82","83","rn:R06537","119","410","ec:2.4.1.81","80","rn:R03574","150","222","ec","00944"
"4","5974","5975","ec:2.4.1.81","80","rn:R03574","150","222","ec:2.4.2.25","81","rn:R04526","254","222","ec","00944"
"5","5976","5975","ec:2.3.1.115","82","rn:R04618","364","222","ec:2.4.2.25","81","rn:R04526","254","222","ec","00944"
"6","5977","5978","ec:1.14.14.82","83","rn:R06537","119","410","ec:2.4.1.81","84","rn:R03588","150","467","ec","00944"
"7","5978","5983","ec:2.4.1.81","84","rn:R03588","150","467","ec:2.1.1.42","89","rn:R03587","98","545","ec","00944"
"8","5978","5979","ec:2.4.1.81","84","rn:R03588","150","467","ec:2.4.1.189","85","rn:R03589","150","508","ec","00944"
"9","5977","5983","ec:1.14.14.82","83","rn:R06537","119","410","ec:2.1.1.42","89","rn:R03587","98","545","ec","00944"
"10","5977","5979","ec:1.14.14.82","83","rn:R06537","119","410","ec:2.4.1.189","85","rn:R03589","150","508","ec","00944"
"11","5983","5979","ec:2.1.1.42","89","rn:R03587","98","545","ec:2.4.1.189","85","rn:R03589","150","508","ec","00944"
"12","5980","5979","ec:2.4.1.190","86","rn:R06827","254","508","ec:2.4.1.189","85","rn:R03589","150","508","ec","00944"
"13","5981","5980","ec:2.4.1.191","87","rn:R06828","364","498","ec:2.4.1.190","86","rn:R06827","254","508","ec","00944"
"14","5980","5982","ec:2.4.1.190","86","rn:R06827","254","508","ec:3.2.1.31","88","rn:R08127","364","518","ec","00944"
"15","5984","5987","ec:2.1.1.155","90","rn:R06807","637","143","ec:2.4.1.91","93","rn:R06611","686","222","ec","00944"
"16","5984","5985","ec:2.1.1.155","90","rn:R06807","637","143","ec:2.4.1.234","91","rn:R06808","686","306","ec","00944"
"17","5989","5984","ec:1.14.14.82","95","rn:R06538","658","338","ec:2.1.1.155","90","rn:R06807","637","143","ec","00944"
"18","5984","5990","ec:2.1.1.155","90","rn:R06807","637","143","ec:1.14.14.81","96","rn:R06538","608","338","ec","00944"
"19","5985","5987","ec:2.4.1.234","91","rn:R06808","686","306","ec:2.4.1.91","93","rn:R06611","686","222","ec","00944"
"20","5989","5987","ec:1.14.14.82","95","rn:R06538","658","338","ec:2.4.1.91","93","rn:R06611","686","222","ec","00944"
"21","5990","5987","ec:1.14.14.81","96","rn:R06538","608","338","ec:2.4.1.91","93","rn:R06611","686","222","ec","00944"
"22","5989","5985","ec:1.14.14.82","95","rn:R06538","658","338","ec:2.4.1.234","91","rn:R06808","686","306","ec","00944"
"23","5985","5990","ec:2.4.1.234","91","rn:R06808","686","306","ec:1.14.14.81","96","rn:R06538","608","338","ec","00944"
"24","5993","5987","ec:2.4.1.239","100","rn:R06804","791","222","ec:2.4.1.91","93","rn:R06611","686","222","ec","00944"
"25","5993","5999","ec:2.4.1.239","100","rn:R06804","791","222","ec:2.4.1.240","106","rn:R06805","900","222","ec","00944"
"26","5989","5986","ec:1.14.14.82","95","rn:R06538","658","338","ec:2.1.1.76","92","rn:R02157","686","369","ec","00944"
"27","5989","5988","ec:1.14.14.82","95","rn:R06538","658","338","ec:2.4.1.91","94","rn:R02158","686","411","ec","00944"
"28","5989","6002","ec:1.14.14.82","95","rn:R06538","658","338","ec:2.8.2.25","109","rn:R02159","686","646","ec","00944"
"29","5986","5988","ec:2.1.1.76","92","rn:R02157","686","369","ec:2.4.1.91","94","rn:R02158","686","411","ec","00944"
"30","6002","5986","ec:2.8.2.25","109","rn:R02159","686","646","ec:2.1.1.76","92","rn:R02157","686","369","ec","00944"
"31","6002","5988","ec:2.8.2.25","109","rn:R02159","686","646","ec:2.4.1.91","94","rn:R02158","686","411","ec","00944"
"32","5986","5996","ec:2.1.1.76","92","rn:R02157","686","369","ec:2.1.1.82","103","rn:R05323","791","369","ec","00944"
