"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","3188","3187","ec:2.7.7.24","32","rn:R02328","1200","121","ec:4.2.1.46","31","rn:R06513","1200","203","ec","00523"
"2","3187","3186","ec:4.2.1.46","31","rn:R06513","1200","203","ec:1.1.1.266","30","rn:R05687","733","221","ec","00523"
"3","3187","3206","ec:4.2.1.46","31","rn:R06513","1200","203","ec:5.3.2.4","121","rn:R06424","503","313","ec","00523"
"4","3187","3194","ec:4.2.1.46","31","rn:R06513","1200","203","ec:2.6.1.33","46","rn:R02773","633","279","ec","00523"
"5","3187","3200","ec:4.2.1.46","31","rn:R06513","1200","203","ec:5.1.3.27","74","rn:R06437","830","313","ec","00523"
"6","3187","3198","ec:4.2.1.46","31","rn:R06513","1200","203","ec:5.1.3.13","68","rn:R06514","1200","313","ec","00523"
"7","3187","3185","ec:4.2.1.46","31","rn:R06513","1200","203","ec:4.2.1.159","27","rn:R05518","1318","251","ec","00523"
"8","3186","3206","ec:1.1.1.266","30","rn:R05687","733","221","ec:5.3.2.4","121","rn:R06424","503","313","ec","00523"
"9","3186","3194","ec:1.1.1.266","30","rn:R05687","733","221","ec:2.6.1.33","46","rn:R02773","633","279","ec","00523"
"10","3186","3200","ec:1.1.1.266","30","rn:R05687","733","221","ec:5.1.3.27","74","rn:R06437","830","313","ec","00523"
"11","3186","3198","ec:1.1.1.266","30","rn:R05687","733","221","ec:5.1.3.13","68","rn:R06514","1200","313","ec","00523"
"12","3186","3185","ec:1.1.1.266","30","rn:R05687","733","221","ec:4.2.1.159","27","rn:R05518","1318","251","ec","00523"
"13","3206","3194","ec:5.3.2.4","121","rn:R06424","503","313","ec:2.6.1.33","46","rn:R02773","633","279","ec","00523"
"14","3206","3200","ec:5.3.2.4","121","rn:R06424","503","313","ec:5.1.3.27","74","rn:R06437","830","313","ec","00523"
"15","3206","3198","ec:5.3.2.4","121","rn:R06424","503","313","ec:5.1.3.13","68","rn:R06514","1200","313","ec","00523"
"16","3206","3185","ec:5.3.2.4","121","rn:R06424","503","313","ec:4.2.1.159","27","rn:R05518","1318","251","ec","00523"
"17","3194","3200","ec:2.6.1.33","46","rn:R02773","633","279","ec:5.1.3.27","74","rn:R06437","830","313","ec","00523"
"18","3194","3198","ec:2.6.1.33","46","rn:R02773","633","279","ec:5.1.3.13","68","rn:R06514","1200","313","ec","00523"
"19","3194","3185","ec:2.6.1.33","46","rn:R02773","633","279","ec:4.2.1.159","27","rn:R05518","1318","251","ec","00523"
"20","3200","3198","ec:5.1.3.27","74","rn:R06437","830","313","ec:5.1.3.13","68","rn:R06514","1200","313","ec","00523"
"21","3200","3185","ec:5.1.3.27","74","rn:R06437","830","313","ec:4.2.1.159","27","rn:R05518","1318","251","ec","00523"
"22","3198","3185","ec:5.1.3.13","68","rn:R06514","1200","313","ec:4.2.1.159","27","rn:R05518","1318","251","ec","00523"
"23","3206","3191","ec:5.3.2.4","121","rn:R06424","503","313","ec:2.6.1.89","37","rn:R06423","503","415","ec","00523"
"24","3191","3190","ec:2.6.1.89","37","rn:R06423","503","415","ec:2.1.1.235","35","rn:R06439","503","484","ec","00523"
"25","3194","3195","ec:2.6.1.33","46","rn:R02773","633","279","ec:4.3.1.30","49","rn:R08583","633","347","ec","00523"
"26","3195","3196","ec:4.3.1.30","49","rn:R08583","633","347","ec:2.6.1.106","51","rn:R06426","633","415","ec","00523"
"27","3196","3197","ec:2.6.1.106","51","rn:R06426","633","415","ec:2.1.1.234","54","rn:R06427","633","484","ec","00523"
"28","3200","3199","ec:5.1.3.27","74","rn:R06437","830","313","ec:1.1.1.364","72","rn:R06438 rn:R10573","830","415","ec","00523"
"29","3198","3205","ec:5.1.3.13","68","rn:R06514","1200","313","ec:1.1.1.344","120","rn:R02776 rn:R10190","1130","415","ec","00523"
"30","3198","3203","ec:5.1.3.13","68","rn:R06514","1200","313","ec:1.1.1.339","116","rn:R10190","1080","415","ec","00523"
"31","3198","3189","ec:5.1.3.13","68","rn:R06514","1200","313","ec:1.1.1.133","33","rn:R02777","1200","415","ec","00523"
"32","3205","3204","ec:1.1.1.344","120","rn:R02776 rn:R10190","1130","415","ec:5.1.3.25","119","rn:R10279","1152","457","ec","00523"
