"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","6170","6177","ec:6.1.1.10","85","rn:R03659","271","1165","ec:2.1.2.9","92","rn:R03940","409","1165","ec","00970"
"2","6187","6188","ec:6.1.1.11","156","rn:R08218","271","930","ec:2.7.1.164","160","rn:R08223","383","929","ec","00970"
"3","6187","6190","ec:6.1.1.11","156","rn:R08218","271","930","ec:2.9.1.1","164","rn:R08219","435","893","ec","00970"
"4","6188","6190","ec:2.7.1.164","160","rn:R08223","383","929","ec:2.9.1.1","164","rn:R08219","435","893","ec","00970"
"5","6188","6190","ec:2.7.1.164","160","rn:R08223","383","929","ec:2.9.1.1","164","rn:R08219","435","893","ec","00970"
"6","6188","6189","ec:2.7.1.164","160","rn:R08223","383","929","ec:2.9.1.2","163","rn:R08224","480","930","ec","00970"
"7","6190","6189","ec:2.9.1.1","164","rn:R08219","435","893","ec:2.9.1.2","163","rn:R08224","480","930","ec","00970"
"8","6189","6190","ec:2.9.1.2","163","rn:R08224","480","930","ec:2.9.1.1","164","rn:R08219","435","893","ec","00970"
"9","6180","6182","ec:6.1.1.17","95","rn:R05578","271","146","ec:6.1.1.24","148","rn:R03651","271","217","ec","00970"
"10","6182","6181","ec:6.1.1.24","148","rn:R03651","271","217","ec:6.3.5.7","147","rn:R03905","338","245","ec","00970"
"11","6181","6165","ec:6.3.5.7","147","rn:R03905","338","245","ec:6.1.1.18","80","rn:R03652","271","281","ec","00970"
"12","6169","6186","ec:6.1.1.11","84","rn:R03662","271","850","ec:6.1.1.27","153","rn:R08576","271","1011","ec","00970"
"13","6186","6185","ec:6.1.1.27","153","rn:R08576","271","1011","ec:2.5.1.73","152","rn:R08577","337","1037","ec","00970"
"14","6185","6166","ec:2.5.1.73","152","rn:R08577","337","1037","ec:6.1.1.16","81","rn:R03650","271","1076","ec","00970"
"15","6168","6184","ec:6.1.1.12","83","rn:R05577","271","448","ec:6.1.1.23","151","rn:R03647","271","518","ec","00970"
"16","6184","6183","ec:6.1.1.23","151","rn:R03647","271","518","ec:6.3.5.6","150","rn:R04212","337","548","ec","00970"
"17","6183","6161","ec:6.3.5.6","150","rn:R04212","337","548","ec:6.1.1.22","76","rn:R03648","271","583","ec","00970"
"18","6192","6182","ec:6.1.1.24","168","rn:R05578","271","167","ec:6.1.1.24","148","rn:R03651","271","217","ec","00970"
"19","6193","6184","ec:6.1.1.23","170","rn:R05577","271","469","ec:6.1.1.23","151","rn:R03647","271","518","ec","00970"
