"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","2776","2775","ec:4.3.2.9","59","rn:R03749","195","257","ec:2.3.2.2","58","rn:R01262","195","405","ec","00480"
"2","2776","2773","ec:4.3.2.9","59","rn:R03749","195","257","ec:3.5.2.9","56","rn:R00251","374","144","ec","00480"
"3","2773","2774","ec:3.5.2.9","56","rn:R00251","374","144","ec:4.3.2.9","57","rn:R02743","449","103","ec","00480"
"4","2773","2771","ec:3.5.2.9","56","rn:R00251","374","144","ec:3.4.19.13","54","rn:R00494","332","430","ec","00480"
"5","2773","2770","ec:3.5.2.9","56","rn:R00251","374","144","ec:6.3.2.2","53","rn:R00894","542","275","ec","00480"
"6","2771","2770","ec:3.4.19.13","54","rn:R00494","332","430","ec:6.3.2.2","53","rn:R00894","542","275","ec","00480"
"7","2753","2769","ec:1.8.1.13","36","rn:R02742","662","460","ec:6.3.2.3","52","rn:R00497","458","457","ec","00480"
"8","2753","2770","ec:1.8.1.13","36","rn:R02742","662","460","ec:6.3.2.2","53","rn:R00894","542","275","ec","00480"
"9","2753","2774","ec:1.8.1.13","36","rn:R02742","662","460","ec:4.3.2.9","57","rn:R02743","449","103","ec","00480"
"10","2769","2770","ec:6.3.2.3","52","rn:R00497","458","457","ec:6.3.2.2","53","rn:R00894","542","275","ec","00480"
"11","2769","2774","ec:6.3.2.3","52","rn:R00497","458","457","ec:4.3.2.9","57","rn:R02743","449","103","ec","00480"
"12","2770","2774","ec:6.3.2.2","53","rn:R00894","542","275","ec:4.3.2.9","57","rn:R02743","449","103","ec","00480"
"13","2774","2770","ec:4.3.2.9","57","rn:R02743","449","103","ec:6.3.2.2","53","rn:R00894","542","275","ec","00480"
"14","2774","2772","ec:4.3.2.9","57","rn:R02743","449","103","ec:3.4.11.2","55","rn:R00899","357","323","ec","00480"
"15","2770","2772","ec:6.3.2.2","53","rn:R00894","542","275","ec:3.4.11.2","55","rn:R00899","357","323","ec","00480"
"16","2772","2771","ec:3.4.11.2","55","rn:R00899","357","323","ec:3.4.19.13","54","rn:R00494","332","430","ec","00480"
"17","2772","2775","ec:3.4.11.2","55","rn:R00899","357","323","ec:2.3.2.2","58","rn:R01262","195","405","ec","00480"
"18","2769","2772","ec:6.3.2.3","52","rn:R00497","458","457","ec:3.4.11.2","55","rn:R00899","357","323","ec","00480"
"19","2771","2781","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.8.1.7","95","rn:R00115","169","458","ec","00480"
"20","2771","2769","ec:3.4.19.13","54","rn:R00494","332","430","ec:6.3.2.3","52","rn:R00497","458","457","ec","00480"
"21","2771","2778","ec:3.4.19.13","54","rn:R00494","332","430","ec:2.5.1.18","61","rn:R03522","388","526","ec","00480"
"22","2771","2780","ec:3.4.19.13","54","rn:R00494","332","430","ec:3.5.1.78","63","rn:R01918","417","592","ec","00480"
"23","2771","2779","ec:3.4.19.13","54","rn:R00494","332","430","ec:6.3.1.8","62","rn:R01917","417","674","ec","00480"
"24","2771","2786","ec:3.4.19.13","54","rn:R00494","332","430","ec:6.3.1.9","149","rn:R01917","417","695","ec","00480"
"25","2771","2789","ec:3.4.19.13","54","rn:R00494","332","430","ec:6.3.1.9","153","rn:R08352","417","865","ec","00480"
"26","2771","2792","ec:3.4.19.13","54","rn:R00494","332","430","ec:6.3.1.9","156","rn:R08354","417","921","ec","00480"
"27","2771","2763","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.11.1.12","46","rn:R03167","217","546","ec","00480"
"28","2771","2756","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.11.1.9","39","rn:R00274","217","567","ec","00480"
"29","2771","2764","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.8.4.2","47","rn:R03915 rn:R02824","169","546","ec","00480"
"30","2771","2762","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.8.3.3","45","rn:R00120","169","567","ec","00480"
"31","2771","2782","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.8.4.7","99","rn:R04039","265","613","ec","00480"
"32","2771","2759","ec:3.4.19.13","54","rn:R00494","332","430","ec:2.8.1.3","42","rn:R01875","242","592","ec","00480"
"33","2771","2761","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.8.4.3","44","rn:R01111","217","613","ec","00480"
"34","2771","2757","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.8.4.4","40","rn:R01109","194","592","ec","00480"
"35","2771","2765","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.5.4.1","48","rn:R03984","169","613","ec","00480"
"36","2771","2758","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.8.4.1","41","rn:R01110","146","592","ec","00480"
"37","2771","2760","ec:3.4.19.13","54","rn:R00494","332","430","ec:1.8.5.1","43","rn:R01108","121","613","ec","00480"
"38","2775","2781","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.8.1.7","95","rn:R00115","169","458","ec","00480"
"39","2775","2769","ec:2.3.2.2","58","rn:R01262","195","405","ec:6.3.2.3","52","rn:R00497","458","457","ec","00480"
"40","2775","2778","ec:2.3.2.2","58","rn:R01262","195","405","ec:2.5.1.18","61","rn:R03522","388","526","ec","00480"
"41","2775","2780","ec:2.3.2.2","58","rn:R01262","195","405","ec:3.5.1.78","63","rn:R01918","417","592","ec","00480"
"42","2775","2779","ec:2.3.2.2","58","rn:R01262","195","405","ec:6.3.1.8","62","rn:R01917","417","674","ec","00480"
"43","2775","2786","ec:2.3.2.2","58","rn:R01262","195","405","ec:6.3.1.9","149","rn:R01917","417","695","ec","00480"
"44","2775","2789","ec:2.3.2.2","58","rn:R01262","195","405","ec:6.3.1.9","153","rn:R08352","417","865","ec","00480"
"45","2775","2792","ec:2.3.2.2","58","rn:R01262","195","405","ec:6.3.1.9","156","rn:R08354","417","921","ec","00480"
"46","2775","2763","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.11.1.12","46","rn:R03167","217","546","ec","00480"
"47","2775","2756","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.11.1.9","39","rn:R00274","217","567","ec","00480"
"48","2775","2764","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.8.4.2","47","rn:R03915 rn:R02824","169","546","ec","00480"
"49","2775","2762","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.8.3.3","45","rn:R00120","169","567","ec","00480"
"50","2775","2782","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.8.4.7","99","rn:R04039","265","613","ec","00480"
"51","2775","2759","ec:2.3.2.2","58","rn:R01262","195","405","ec:2.8.1.3","42","rn:R01875","242","592","ec","00480"
"52","2775","2761","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.8.4.3","44","rn:R01111","217","613","ec","00480"
"53","2775","2757","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.8.4.4","40","rn:R01109","194","592","ec","00480"
"54","2775","2765","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.5.4.1","48","rn:R03984","169","613","ec","00480"
"55","2775","2758","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.8.4.1","41","rn:R01110","146","592","ec","00480"
"56","2775","2760","ec:2.3.2.2","58","rn:R01262","195","405","ec:1.8.5.1","43","rn:R01108","121","613","ec","00480"
"57","2781","2769","ec:1.8.1.7","95","rn:R00115","169","458","ec:6.3.2.3","52","rn:R00497","458","457","ec","00480"
"58","2781","2778","ec:1.8.1.7","95","rn:R00115","169","458","ec:2.5.1.18","61","rn:R03522","388","526","ec","00480"
"59","2781","2780","ec:1.8.1.7","95","rn:R00115","169","458","ec:3.5.1.78","63","rn:R01918","417","592","ec","00480"
"60","2781","2779","ec:1.8.1.7","95","rn:R00115","169","458","ec:6.3.1.8","62","rn:R01917","417","674","ec","00480"
"61","2781","2786","ec:1.8.1.7","95","rn:R00115","169","458","ec:6.3.1.9","149","rn:R01917","417","695","ec","00480"
"62","2781","2789","ec:1.8.1.7","95","rn:R00115","169","458","ec:6.3.1.9","153","rn:R08352","417","865","ec","00480"
"63","2781","2792","ec:1.8.1.7","95","rn:R00115","169","458","ec:6.3.1.9","156","rn:R08354","417","921","ec","00480"
"64","2769","2778","ec:6.3.2.3","52","rn:R00497","458","457","ec:2.5.1.18","61","rn:R03522","388","526","ec","00480"
