"","node1","node2","org","pathway"
"318","ec:3.7.1.19","ec:3.7.1.19","ec","01120"
"319","ec:1.5.3.19","ec:1.5.3.19","ec","01120"
"320","ec:4.1.1.15","ec:4.1.1.15","ec","01120"
"322","ec:1.2.1.83","ec:1.2.1.83","ec","01120"
"323","ec:1.4.3.24","ec:1.4.3.24","ec","01120"
"324","ec:1.5.99.14","ec:1.5.99.14","ec","01120"
"325","ec:1.7.2.7","ec:1.7.2.7","ec","01120"
"326","ec:1.7.2.8","ec:1.7.2.8","ec","01120"
"327","ec:3.5.1.46","ec:3.5.1.46","ec","01120"
"328","ec:3.5.1.117","ec:3.5.1.117","ec","01120"
"329","ec:3.5.2.12","ec:3.5.2.12","ec","01120"
"330","ec:6.2.1.41","ec:6.2.1.41","ec","01120"
"331","ec:1.1.1.377","ec:1.1.1.377","ec","01120"
"332","ec:1.1.1.378","ec:1.1.1.378","ec","01120"
"333","ec:1.3.8.6","ec:1.3.8.6","ec","01120"
"334","ec:1.1.1.328","ec:1.1.1.328","ec","01120"
"335","ec:1.3.99.8","ec:1.3.99.8","ec","01120"
"336","ec:6.2.1.31","ec:6.2.1.31","ec","01120"
"337","ec:1.1.3.47","ec:1.1.3.47","ec","01120"
"338","ec:3.5.1.29","ec:3.5.1.29","ec","01120"
"339","ec:1.14.13.242","ec:1.14.13.242","ec","01120"
"340","ec:4.1.1.51","ec:4.1.1.51","ec","01120"
"341","ec:1.2.1.100","ec:1.2.1.100","ec","01120"
"342","ec:1.1.99.42","ec:1.1.99.42","ec","01120"
"343","ec:1.2.3.1","ec:1.2.3.1","ec","01120"
"344","ec:1.2.3.8","ec:1.2.3.8","ec","01120"
"345","ec:2.6.1.30","ec:2.6.1.30","ec","01120"
"346","ec:2.6.1.54","ec:2.6.1.54","ec","01120"
"347","ec:2.6.1.31","ec:2.6.1.31","ec","01120"
"348","ec:1.4.3.5","ec:1.4.3.5","ec","01120"
"349","ec:1.1.1.65","ec:1.1.1.65","ec","01120"
"350","ec:1.1.3.12","ec:1.1.3.12","ec","01120"
"351","ec:3.1.1.27","ec:3.1.1.27","ec","01120"
"352","ec:1.1.1.107","ec:1.1.1.107","ec","01120"
"353","ec:3.5.1.86","ec:3.5.1.86","ec","01120"
"354","ec:1.14.13.172","ec:1.14.13.172","ec","01120"
"355","ec:4.1.2.19","ec:4.1.2.19","ec","01120"
"356","ec:4.1.2.29","ec:4.1.2.29","ec","01120"
"357","ec:4.1.2.13","ec:4.1.2.13","ec","01120"
"358","ec:2.7.1.3","ec:2.7.1.3","ec","01120"
"359","ec:2.7.1.202","ec:2.7.1.202","ec","01120"
"360","ec:2.7.1.5","ec:2.7.1.5","ec","01120"
"361","ec:5.3.1.14","ec:5.3.1.14","ec","01120"
"362","ec:1.1.1.173","ec:1.1.1.173","ec","01120"
"363","ec:3.1.1.65","ec:3.1.1.65","ec","01120"
"364","ec:4.2.1.90","ec:4.2.1.90","ec","01120"
"365","ec:4.1.2.53","ec:4.1.2.53","ec","01120"
"366","ec:4.2.1.68","ec:4.2.1.68","ec","01120"
"367","ec:1.2.1.22","ec:1.2.1.22","ec","01120"
"368","ec:1.1.1.122","ec:1.1.1.122","ec","01120"
"369","ec:5.3.1.25","ec:5.3.1.25","ec","01120"
"370","ec:4.1.2.17","ec:4.1.2.17","ec","01120"
"371","ec:2.7.1.51","ec:2.7.1.51","ec","01120"
"373","ec:1.2.1.87","ec:1.2.1.87","ec","01120"
"374","ec:4.2.1.114","ec:4.2.1.114","ec","01120"
"375","ec:5.3.1.27","ec:5.3.1.27","ec","01120"
"376","ec:4.1.2.51","ec:4.1.2.51","ec","01120"
"377","ec:4.1.2.55","ec:4.1.2.55","ec","01120"
"378","ec:4.2.1.6","ec:4.2.1.6","ec","01120"
"379","ec:4.2.1.140","ec:4.2.1.140","ec","01120"
"380","ec:1.1.1.40","ec:1.1.1.40","ec","01120"
"381","ec:1.14.12.12","ec:1.14.12.12","ec","01120"
"382","ec:4.2.1.130","ec:4.2.1.130","ec","01120"
"383","ec:1.1.1.28","ec:1.1.1.28","ec","01120"
"384","ec:4.2.3.3","ec:4.2.3.3","ec","01120"
"385","ec:3.5.1.106","ec:3.5.1.106","ec","01120"
"386","ec:1.13.11.9","ec:1.13.11.9","ec","01120"
"387","ec:1.14.13.114","ec:1.14.13.114","ec","01120"
"388","ec:1.17.2.1","ec:1.17.2.1","ec","01120"
"389","ec:1.17.1.5","ec:1.17.1.5","ec","01120"
"390","ec:1.1.1.2","ec:1.1.1.2","ec","01120"
"391","ec:1.1.1.258","ec:1.1.1.258","ec","01120"
"392","ec:3.1.1.17","ec:3.1.1.17","ec","01120"
"393","ec:1.14.13.22","ec:1.14.13.22","ec","01120"
"394","ec:1.1.1.90","ec:1.1.1.90","ec","01120"
"395","ec:1.1.1.245","ec:1.1.1.245","ec","01120"
"396","ec:3.7.1.11","ec:3.7.1.11","ec","01120"
"397","ec:1.1.1.174","ec:1.1.1.174","ec","01120"
"398","ec:3.10.1.2","ec:3.10.1.2","ec","01120"
"399","ec:1.4.3.12","ec:1.4.3.12","ec","01120"
"400","ec:4.2.1.103","ec:4.2.1.103","ec","01120"
"416","ec:2.3.3.14","ec:2.3.3.14","ec","01120"
"417","ec:4.2.1.36","ec:4.2.1.36","ec","01120"
"418","ec:1.1.1.87","ec:1.1.1.87","ec","01120"
"419","ec:1.1.1.286","ec:1.1.1.286","ec","01120"
"420","ec:1.8.1.2","ec:1.8.1.2","ec","01120"
"421","ec:1.8.7.1","ec:1.8.7.1","ec","01120"
"422","ec:1.8.99.5","ec:1.8.99.5","ec","01120"
"423","ec:1.8.4.9","ec:1.8.4.9","ec","01120"
"424","ec:1.8.99.2","ec:1.8.99.2","ec","01120"
"425","ec:2.7.1.203","ec:2.7.1.203","ec","01120"
"426","ec:1.13.11.55","ec:1.13.11.55","ec","01120"
"427","ec:1.8.2.3","ec:1.8.2.3","ec","01120"
"428","ec:3.12.1.1","ec:3.12.1.1","ec","01120"
"429","ec:1.8.5.5","ec:1.8.5.5","ec","01120"
"430","ec:1.8.5.2","ec:1.8.5.2","ec","01120"
"431","ec:2.7.1.55","ec:2.7.1.55","ec","01120"
"432","ec:5.3.1.6","ec:5.3.1.6","ec","01120"
"433","ec:4.1.2.43","ec:4.1.2.43","ec","01120"
"434","ec:4.1.1.97","ec:4.1.1.97","ec","01120"
"435","ec:5.1.3.4","ec:5.1.3.4","ec","01120"
"436","ec:5.1.3.22","ec:5.1.3.22","ec","01120"
"437","ec:4.1.1.85","ec:4.1.1.85","ec","01120"
"438","ec:2.7.1.194","ec:2.7.1.194","ec","01120"
"439","ec:6.3.2.39","ec:6.3.2.39","ec","01120"
"440","ec:3.11.1.1","ec:3.11.1.1","ec","01120"
"441","ec:4.1.3.39","ec:4.1.3.39","ec","01120"
"442","ec:1.14.13.244","ec:1.14.13.244","ec","01120"
"443","ec:2.1.1.249","ec:2.1.1.249","ec","01120"
"444","ec:2.1.1.248","ec:2.1.1.248","ec","01120"
"445","ec:5.1.99.1","ec:5.1.99.1","ec","01120"
"446","ec:3.7.1.8","ec:3.7.1.8","ec","01120"
"447","ec:2.7.1.92","ec:2.7.1.92","ec","01120"
"448","ec:5.3.1.30","ec:5.3.1.30","ec","01120"
"449","ec:3.7.1.22","ec:3.7.1.22","ec","01120"
"450","ec:4.2.1.44","ec:4.2.1.44","ec","01120"
"451","ec:1.1.1.18","ec:1.1.1.18","ec","01120"
"452","ec:1.1.1.370","ec:1.1.1.370","ec","01120"
"453","ec:1.1.1.371","ec:1.1.1.371","ec","01120"
"454","ec:5.3.99.11","ec:5.3.99.11","ec","01120"
"455","ec:1.1.1.369","ec:1.1.1.369","ec","01120"
"456","ec:1.7.2.6","ec:1.7.2.6","ec","01120"
"457","ec:3.5.1.5","ec:3.5.1.5","ec","01120"
"458","ec:1.14.99.39","ec:1.14.99.39","ec","01120"
"459","ec:6.2.1.30","ec:6.2.1.30","ec","01120"
"460","ec:1.14.13.149","ec:1.14.13.149","ec","01120"
"461","ec:5.3.3.18","ec:5.3.3.18","ec","01120"
"462","ec:3.3.2.12","ec:3.3.2.12","ec","01120"
"463","ec:1.2.1.91","ec:1.2.1.91","ec","01120"
"464","ec:2.3.1.223","ec:2.3.1.223","ec","01120"
"465","ec:6.2.1.18","ec:6.2.1.18","ec","01120"
"466","ec:4.1.3.34","ec:4.1.3.34","ec","01120"
"467","ec:4.1.3.25","ec:4.1.3.25","ec","01120"
"468","ec:2.5.1.47","ec:2.5.1.47","ec","01120"
"469","ec:2.5.1.65","ec:2.5.1.65","ec","01120"
"470","ec:5.4.1.3","ec:5.4.1.3","ec","01120"
"471","ec:1.3.1.85","ec:1.3.1.85","ec","01120"
"472","ec:6.2.1.9","ec:6.2.1.9","ec","01120"
"473","ec:2.8.3.22","ec:2.8.3.22","ec","01120"
"474","ec:3.1.2.30","ec:3.1.2.30","ec","01120"
"475","ec:1.2.1.76","ec:1.2.1.76","ec","01120"
"476","ec:4.1.3.24","ec:4.1.3.24","ec","01120"
"477","ec:2.8.3.1","ec:2.8.3.1","ec","01120"
"478","ec:1.3.1.84","ec:1.3.1.84","ec","01120"
"479","ec:4.2.1.116","ec:4.2.1.116","ec","01120"
"480","ec:1.1.1.298","ec:1.1.1.298","ec","01120"
"481","ec:2.3.1.9","ec:2.3.1.9","ec","01120"
"482","ec:1.2.7.1","ec:1.2.7.1","ec","01120"
"483","ec:4.1.1.62","ec:4.1.1.62","ec","01120"
"484","ec:1.14.13.24","ec:1.14.13.24","ec","01120"
"485","ec:1.6.5.6","ec:1.6.5.6","ec","01120"
"486","ec:4.2.1.148","ec:4.2.1.148","ec","01120"
"487","ec:5.4.99.2","ec:5.4.99.2","ec","01120"
"488","ec:4.2.1.55","ec:4.2.1.55","ec","01120"
"489","ec:1.3.8.12","ec:1.3.8.12","ec","01120"
"490","ec:2.3.3.9","ec:2.3.3.9","ec","01120"
"491","ec:3.7.1.14","ec:3.7.1.14","ec","01120"
"492","ec:2.8.3.12","ec:2.8.3.12","ec","01120"
"493","ec:4.2.1.54","ec:4.2.1.54","ec","01120"
"494","ec:3.8.1.2","ec:3.8.1.2","ec","01120"
"495","ec:3.8.1.3","ec:3.8.1.3","ec","01120"
"496","ec:4.1.2.52","ec:4.1.2.52","ec","01120"
"497","ec:4.4.1.19","ec:4.4.1.19","ec","01120"
"498","ec:3.1.3.71","ec:3.1.3.71","ec","01120"
"499","ec:1.1.1.37","ec:1.1.1.37","ec","01120"
"500","ec:1.1.1.338","ec:1.1.1.338","ec","01120"
"501","ec:4.1.1.79","ec:4.1.1.79","ec","01120"
"502","ec:2.1.1.341","ec:2.1.1.341","ec","01120"
"503","ec:1.13.11.8","ec:1.13.11.8","ec","01120"
"504","ec:1.13.11.57","ec:1.13.11.57","ec","01120"
"505","ec:1.1.1.368","ec:1.1.1.368","ec","01120"
"506","ec:3.7.1.21","ec:3.7.1.21","ec","01120"
"507","ec:2.6.1.1","ec:2.6.1.1","ec","01120"
"508","ec:4.1.1.31","ec:4.1.1.31","ec","01120"
"509","ec:1.1.1.39","ec:1.1.1.39","ec","01120"
"510","ec:4.1.1.39","ec:4.1.1.39","ec","01120"
"511","ec:4.1.2.22","ec:4.1.2.22","ec","01120"
"512","ec:2.7.1.11","ec:2.7.1.11","ec","01120"
"513","ec:2.7.1.146","ec:2.7.1.146","ec","01120"
"514","ec:3.1.3.11","ec:3.1.3.11","ec","01120"
"515","ec:2.2.1.3","ec:2.2.1.3","ec","01120"
"516","ec:3.1.3.37","ec:3.1.3.37","ec","01120"
"517","ec:2.2.1.1","ec:2.2.1.1","ec","01120"
"520","ec:1.14.13.178","ec:1.14.13.178","ec","01120"
"521","ec:1.14.13.179","ec:1.14.13.179","ec","01120"
"522","ec:1.7.3.3","ec:1.7.3.3","ec","01120"
"523","ec:1.14.13.113","ec:1.14.13.113","ec","01120"
"524","ec:3.5.2.17","ec:3.5.2.17","ec","01120"
"525","ec:5.1.99.3","ec:5.1.99.3","ec","01120"
"526","ec:3.5.2.5","ec:3.5.2.5","ec","01120"
"528","ec:1.13.11.15","ec:1.13.11.15","ec","01120"
"529","ec:1.14.13.18","ec:1.14.13.18","ec","01120"
"530","ec:1.14.14.9","ec:1.14.14.9","ec","01120"
"531","ec:5.2.1.4","ec:5.2.1.4","ec","01120"
"532","ec:1.2.1.16","ec:1.2.1.16","ec","01120"
"533","ec:3.7.1.5","ec:3.7.1.5","ec","01120"
"534","ec:3.7.1.20","ec:3.7.1.20","ec","01120"
"535","ec:1.14.13.29","ec:1.14.13.29","ec","01120"
"536","ec:1.1.99.31","ec:1.1.99.31","ec","01120"
"537","ec:1.14.16.6","ec:1.14.16.6","ec","01120"
"538","ec:5.1.2.2","ec:5.1.2.2","ec","01120"
"539","ec:6.4.1.8","ec:6.4.1.8","ec","01120"
"540","ec:5.5.1.1","ec:5.5.1.1","ec","01120"
"541","ec:3.1.1.45","ec:3.1.1.45","ec","01120"
"542","ec:3.7.1.13","ec:3.7.1.13","ec","01120"
"543","ec:3.7.1.9","ec:3.7.1.9","ec","01120"
"544","ec:1.14.13.14","ec:1.14.13.14","ec","01120"
"545","ec:1.3.1.11","ec:1.3.1.11","ec","01120"
"546","ec:1.14.13.127","ec:1.14.13.127","ec","01120"
"547","ec:1.14.13.4","ec:1.14.13.4","ec","01120"
"548","ec:1.3.1.31","ec:1.3.1.31","ec","01120"
"549","ec:5.2.1.1","ec:5.2.1.1","ec","01120"
"550","ec:1.14.12.19","ec:1.14.12.19","ec","01120"
"551","ec:1.3.1.87","ec:1.3.1.87","ec","01120"
"552","ec:1.13.11.16","ec:1.13.11.16","ec","01120"
"553","ec:3.5.1.107","ec:3.5.1.107","ec","01120"
"555","ec:1.5.98.2","ec:1.5.98.2","ec","01120"
"556","ec:1.12.98.1","ec:1.12.98.1","ec","01120"
"558","ec:2.7.1.19","ec:2.7.1.19","ec","01120"
"559","ec:1.3.1.25","ec:1.3.1.25","ec","01120"
"560","ec:1.14.12.15","ec:1.14.12.15","ec","01120"
"561","ec:1.6.5.7","ec:1.6.5.7","ec","01120"
"562","ec:4.5.1.3","ec:4.5.1.3","ec","01120"
"563","ec:1.3.1.53","ec:1.3.1.53","ec","01120"
"564","ec:4.1.1.69","ec:4.1.1.69","ec","01120"
"565","ec:1.17.9.1","ec:1.17.9.1","ec","01120"
"566","ec:1.1.3.19","ec:1.1.3.19","ec","01120"
"567","ec:1.14.12.23","ec:1.14.12.23","ec","01120"
"568","ec:1.14.12.13","ec:1.14.12.13","ec","01120"
"569","ec:1.3.1.32","ec:1.3.1.32","ec","01120"
"570","ec:4.2.1.84","ec:4.2.1.84","ec","01120"
"571","ec:3.5.5.6","ec:3.5.5.6","ec","01120"
"572","ec:6.2.1.32","ec:6.2.1.32","ec","01120"
"573","ec:3.1.3.41","ec:3.1.3.41","ec","01120"
"574","ec:1.3.8.11","ec:1.3.8.11","ec","01120"
"575","ec:1.13.11.2","ec:1.13.11.2","ec","01120"
"576","ec:1.14.12.14","ec:1.14.12.14","ec","01120"
"577","ec:5.4.2.9","ec:5.4.2.9","ec","01120"
"578","ec:4.1.1.82","ec:4.1.1.82","ec","01120"
"579","ec:2.6.1.37","ec:2.6.1.37","ec","01120"
"580","ec:3.11.1.2","ec:3.11.1.2","ec","01120"
"581","ec:4.1.2.48","ec:4.1.2.48","ec","01120"
"582","ec:2.3.1.5","ec:2.3.1.5","ec","01120"
"583","ec:1.13.11.39","ec:1.13.11.39","ec","01120"
"584","ec:1.21.4.5","ec:1.21.4.5","ec","01120"
"585","ec:1.1.1.404","ec:1.1.1.404","ec","01120"
"586","ec:1.14.12.11","ec:1.14.12.11","ec","01120"
"587","ec:2.3.1.30","ec:2.3.1.30","ec","01120"
"588","ec:5.5.1.7","ec:5.5.1.7","ec","01120"
"589","ec:1.13.11.1","ec:1.13.11.1","ec","01120"
"590","ec:1.14.12.10","ec:1.14.12.10","ec","01120"
"591","ec:2.7.1.29","ec:2.7.1.29","ec","01120"
"592","ec:4.2.1.17","ec:4.2.1.17","ec","01120"
"593","ec:1.2.1.4","ec:1.2.1.4","ec","01120"
"594","ec:1.2.1.63","ec:1.2.1.63","ec","01120"
"595","ec:4.1.1.55","ec:4.1.1.55","ec","01120"
"596","ec:4.1.2.14","ec:4.1.2.14","ec","01120"
"597","ec:5.3.1.9","ec:5.3.1.9","ec","01120"
"598","ec:4.2.1.11","ec:4.2.1.11","ec","01120"
"599","ec:2.7.1.40","ec:2.7.1.40","ec","01120"
"600","ec:2.7.9.1","ec:2.7.9.1","ec","01120"
"601","ec:2.7.9.2","ec:2.7.9.2","ec","01120"
"602","ec:2.7.1.90","ec:2.7.1.90","ec","01120"
"603","ec:1.1.5.4","ec:1.1.5.4","ec","01120"
"604","ec:5.3.1.1","ec:5.3.1.1","ec","01120"
"605","ec:2.2.1.2","ec:2.2.1.2","ec","01120"
"606","ec:5.1.3.1","ec:5.1.3.1","ec","01120"
"607","ec:1.1.1.49","ec:1.1.1.49","ec","01120"
"608","ec:1.1.1.363","ec:1.1.1.363","ec","01120"
"609","ec:3.1.1.31","ec:3.1.1.31","ec","01120"
"610","ec:1.1.1.44","ec:1.1.1.44","ec","01120"
"611","ec:1.1.1.343","ec:1.1.1.343","ec","01120"
"612","ec:1.1.1.43","ec:1.1.1.43","ec","01120"
"613","ec:2.7.1.13","ec:2.7.1.13","ec","01120"
"614","ec:2.7.1.12","ec:2.7.1.12","ec","01120"
"615","ec:4.2.1.12","ec:4.2.1.12","ec","01120"
"616","ec:4.2.1.39","ec:4.2.1.39","ec","01120"
"617","ec:2.7.1.45","ec:2.7.1.45","ec","01120"
"618","ec:2.7.1.1","ec:2.7.1.1","ec","01120"
"619","ec:2.7.1.2","ec:2.7.1.2","ec","01120"
"620","ec:2.7.1.63","ec:2.7.1.63","ec","01120"
"621","ec:2.7.1.147","ec:2.7.1.147","ec","01120"
"622","ec:5.1.3.3","ec:5.1.3.3","ec","01120"
"623","ec:5.1.3.15","ec:5.1.3.15","ec","01120"
"624","ec:1.1.1.215","ec:1.1.1.215","ec","01120"
"625","ec:1.1.99.3","ec:1.1.99.3","ec","01120"
"626","ec:3.1.3.10","ec:3.1.3.10","ec","01120"
"627","ec:5.4.2.2","ec:5.4.2.2","ec","01120"
"628","ec:1.1.1.47","ec:1.1.1.47","ec","01120"
"629","ec:1.1.3.4","ec:1.1.3.4","ec","01120"
"630","ec:1.1.3.5","ec:1.1.3.5","ec","01120"
"631","ec:4.2.1.80","ec:4.2.1.80","ec","01120"
"632","ec:5.3.3.4","ec:5.3.3.4","ec","01120"
"633","ec:3.1.1.24","ec:3.1.1.24","ec","01120"
"634","ec:2.8.3.6","ec:2.8.3.6","ec","01120"
"635","ec:1.13.11.37","ec:1.13.11.37","ec","01120"
"636","ec:1.14.13.23","ec:1.14.13.23","ec","01120"
"637","ec:6.2.1.25","ec:6.2.1.25","ec","01120"
"638","ec:1.3.7.8","ec:1.3.7.8","ec","01120"
"639","ec:4.2.1.100","ec:4.2.1.100","ec","01120"
"640","ec:1.1.1.35","ec:1.1.1.35","ec","01120"
"641","ec:1.1.1.259","ec:1.1.1.259","ec","01120"
"642","ec:2.3.1.16","ec:2.3.1.16","ec","01120"
"643","ec:1.3.99.32","ec:1.3.99.32","ec","01120"
"644","ec:7.2.4.5","ec:7.2.4.5","ec","01120"
"645","ec:1.1.1.157","ec:1.1.1.157","ec","01120"
"646","ec:1.13.11.14","ec:1.13.11.14","ec","01120"
"647","ec:1.2.1.85","ec:1.2.1.85","ec","01120"
"648","ec:5.3.2.6","ec:5.3.2.6","ec","01120"
"649","ec:4.1.1.77","ec:4.1.1.77","ec","01120"
"650","ec:1.3.8.10","ec:1.3.8.10","ec","01120"
"651","ec:1.3.1.62","ec:1.3.1.62","ec","01120"
"652","ec:1.3.7.9","ec:1.3.7.9","ec","01120"
"653","ec:3.1.2.23","ec:3.1.2.23","ec","01120"
"654","ec:6.2.1.27","ec:6.2.1.27","ec","01120"
"655","ec:1.1.1.312","ec:1.1.1.312","ec","01120"
"656","ec:3.1.1.57","ec:3.1.1.57","ec","01120"
"657","ec:5.3.2.8","ec:5.3.2.8","ec","01120"
"658","ec:4.2.1.83","ec:4.2.1.83","ec","01120"
"659","ec:4.1.3.17","ec:4.1.3.17","ec","01120"
"660","ec:1.13.11.3","ec:1.13.11.3","ec","01120"
"661","ec:5.5.1.2","ec:5.5.1.2","ec","01120"
"662","ec:4.1.1.44","ec:4.1.1.44","ec","01120"
"663","ec:1.2.1.7","ec:1.2.1.7","ec","01120"
"664","ec:1.2.1.28","ec:1.2.1.28","ec","01120"
"665","ec:1.2.1.64","ec:1.2.1.64","ec","01120"
"666","ec:4.1.1.7","ec:4.1.1.7","ec","01120"
"667","ec:1.14.13.84","ec:1.14.13.84","ec","01120"
"668","ec:1.13.11.41","ec:1.13.11.41","ec","01120"
"669","ec:1.13.11.66","ec:1.13.11.66","ec","01120"
"670","ec:1.2.1.61","ec:1.2.1.61","ec","01120"
"671","ec:3.8.1.5","ec:3.8.1.5","ec","01120"
"672","ec:1.14.12.26","ec:1.14.12.26","ec","01120"
"673","ec:1.14.13.20","ec:1.14.13.20","ec","01120"
"674","ec:5.5.1.11","ec:5.5.1.11","ec","01120"
"675","ec:5.2.1.10","ec:5.2.1.10","ec","01120"
"676","ec:1.14.12.3","ec:1.14.12.3","ec","01120"
"677","ec:4.1.3.1","ec:4.1.3.1","ec","01120"
"678","ec:1.1.1.26","ec:1.1.1.26","ec","01120"
"679","ec:1.1.1.29","ec:1.1.1.29","ec","01120"
"680","ec:1.1.1.79","ec:1.1.1.79","ec","01120"
"681","ec:1.1.3.15","ec:1.1.3.15","ec","01120"
"682","ec:1.1.99.14","ec:1.1.99.14","ec","01120"
"683","ec:1.2.1.21","ec:1.2.1.21","ec","01120"
"684","ec:1.1.1.77","ec:1.1.1.77","ec","01120"
"685","ec:3.3.2.10","ec:3.3.2.10","ec","01120"
"686","ec:1.21.99.5","ec:1.21.99.5","ec","01120"
"687","ec:1.2.1.3","ec:1.2.1.3","ec","01120"
"688","ec:1.1.1.1","ec:1.1.1.1","ec","01120"
"689","ec:1.18.6.1","ec:1.18.6.1","ec","01120"
"690","ec:4.2.1.112","ec:4.2.1.112","ec","01120"
"691","ec:4.1.3.43","ec:4.1.3.43","ec","01120"
"692","ec:1.14.15.26","ec:1.14.15.26","ec","01120"
"693","ec:1.3.1.68","ec:1.3.1.68","ec","01120"
"694","ec:1.14.15.25","ec:1.14.15.25","ec","01120"
"695","ec:1.2.1.29","ec:1.2.1.29","ec","01120"
"696","ec:1.14.12.25","ec:1.14.12.25","ec","01120"
"697","ec:1.3.1.58","ec:1.3.1.58","ec","01120"
"698","ec:1.14.13.236","ec:1.14.13.236","ec","01120"
"699","ec:1.3.1.67","ec:1.3.1.67","ec","01120"
"700","ec:4.2.1.132","ec:4.2.1.132","ec","01120"
"701","ec:1.1.1.257","ec:1.1.1.257","ec","01120"
"702","ec:1.2.1.62","ec:1.2.1.62","ec","01120"
"703","ec:1.1.1.97","ec:1.1.1.97","ec","01120"
"704","ec:1.14.13.7","ec:1.14.13.7","ec","01120"
"705","ec:1.3.1.19","ec:1.3.1.19","ec","01120"
"706","ec:1.14.13.243","ec:1.14.13.243","ec","01120"
"707","ec:4.1.99.11","ec:4.1.99.11","ec","01120"
