"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","3713","3714","ec:2.3.1.50","67","rn:R01281","147","367","ec:1.1.1.102","68","rn:R02978","256","376","ec","00600"
"2","3712","3714","ec:3.1.3.4","56","rn:R06520","205","231","ec:1.1.1.102","68","rn:R02978","256","376","ec","00600"
"3","3699","3712","ec:3.5.1.23","41","rn:R06518","399","402","ec:3.1.3.4","56","rn:R06520","205","231","ec","00600"
"4","3701","3712","ec:2.3.1.24","43","rn:R06517","399","355","ec:3.1.3.4","56","rn:R06520","205","231","ec","00600"
"5","3705","3712","ec:1.14.18.5","47","rn:R06525","336","340","ec:3.1.3.4","56","rn:R06520","205","231","ec","00600"
"6","3714","3727","ec:1.1.1.102","68","rn:R02978","256","376","ec:2.7.1.91","81","rn:R02976","311","231","ec","00600"
"7","3699","3727","ec:3.5.1.23","41","rn:R06518","399","402","ec:2.7.1.91","81","rn:R02976","311","231","ec","00600"
"8","3701","3727","ec:2.3.1.24","43","rn:R06517","399","355","ec:2.7.1.91","81","rn:R02976","311","231","ec","00600"
"9","3705","3727","ec:1.14.18.5","47","rn:R06525","336","340","ec:2.7.1.91","81","rn:R02976","311","231","ec","00600"
"10","3699","3714","ec:3.5.1.23","41","rn:R06518","399","402","ec:1.1.1.102","68","rn:R02978","256","376","ec","00600"
"11","3701","3714","ec:2.3.1.24","43","rn:R06517","399","355","ec:1.1.1.102","68","rn:R02978","256","376","ec","00600"
"12","3705","3714","ec:1.14.18.5","47","rn:R06525","336","340","ec:1.1.1.102","68","rn:R02978","256","376","ec","00600"
"13","3699","3705","ec:3.5.1.23","41","rn:R06518","399","402","ec:1.14.18.5","47","rn:R06525","336","340","ec","00600"
"14","3701","3705","ec:2.3.1.24","43","rn:R06517","399","355","ec:1.14.18.5","47","rn:R06525","336","340","ec","00600"
"15","3701","3702","ec:2.3.1.24","43","rn:R06517","399","355","ec:1.14.19.17","44","rn:R06519","532","365","ec","00600"
"16","3701","3704","ec:2.3.1.24","43","rn:R06517","399","355","ec:1.14.18.5","46","rn:R06526","459","340","ec","00600"
"17","3699","3702","ec:3.5.1.23","41","rn:R06518","399","402","ec:1.14.19.17","44","rn:R06519","532","365","ec","00600"
"18","3699","3704","ec:3.5.1.23","41","rn:R06518","399","402","ec:1.14.18.5","46","rn:R06526","459","340","ec","00600"
