"","node1","node2","ec1","entryID1","reaction1","x1","y1","ec2","entryID2","reaction2","x2","y2","org","pathway"
"1","3747","3775","ec:2.4.1.275","52","rn:R05977","661","203","ec:2.4.1.206","141","rn:R05971","507","153","ec","00601"
"2","3747","3752","ec:2.4.1.275","52","rn:R05977","661","203","ec:2.4.1.65","65","rn:R06025","613","325","ec","00601"
"3","3747","3769","ec:2.4.1.275","52","rn:R05977","661","203","ec:2.4.1.152","134","rn:R06025","661","325","ec","00601"
"4","3747","3773","ec:2.4.1.275","52","rn:R05977","661","203","ec:2.4.1.69","139","rn:R06024","701","376","ec","00601"
"5","3747","3771","ec:2.4.1.275","52","rn:R05977","661","203","ec:2.4.1.87","137","rn:R05978","761","345","ec","00601"
"6","3747","3770","ec:2.4.1.275","52","rn:R05977","661","203","ec:2.4.1.149","135","rn:R05975","900","333","ec","00601"
"7","3747","3768","ec:2.4.1.275","52","rn:R05977","661","203","ec:2.4.99.6","133","rn:R06026","761","193","ec","00601"
"8","3752","3773","ec:2.4.1.65","65","rn:R06025","613","325","ec:2.4.1.69","139","rn:R06024","701","376","ec","00601"
"9","3752","3771","ec:2.4.1.65","65","rn:R06025","613","325","ec:2.4.1.87","137","rn:R05978","761","345","ec","00601"
"10","3752","3770","ec:2.4.1.65","65","rn:R06025","613","325","ec:2.4.1.149","135","rn:R05975","900","333","ec","00601"
"11","3752","3768","ec:2.4.1.65","65","rn:R06025","613","325","ec:2.4.99.6","133","rn:R06026","761","193","ec","00601"
"12","3769","3773","ec:2.4.1.152","134","rn:R06025","661","325","ec:2.4.1.69","139","rn:R06024","701","376","ec","00601"
"13","3769","3771","ec:2.4.1.152","134","rn:R06025","661","325","ec:2.4.1.87","137","rn:R05978","761","345","ec","00601"
"14","3769","3770","ec:2.4.1.152","134","rn:R06025","661","325","ec:2.4.1.149","135","rn:R05975","900","333","ec","00601"
"15","3768","3769","ec:2.4.99.6","133","rn:R06026","761","193","ec:2.4.1.152","134","rn:R06025","661","325","ec","00601"
"16","3771","3773","ec:2.4.1.87","137","rn:R05978","761","345","ec:2.4.1.69","139","rn:R06024","701","376","ec","00601"
"17","3770","3773","ec:2.4.1.149","135","rn:R05975","900","333","ec:2.4.1.69","139","rn:R06024","701","376","ec","00601"
"18","3768","3773","ec:2.4.99.6","133","rn:R06026","761","193","ec:2.4.1.69","139","rn:R06024","701","376","ec","00601"
"19","3770","3771","ec:2.4.1.149","135","rn:R05975","900","333","ec:2.4.1.87","137","rn:R05978","761","345","ec","00601"
"20","3768","3771","ec:2.4.99.6","133","rn:R06026","761","193","ec:2.4.1.87","137","rn:R05978","761","345","ec","00601"
"21","3768","3770","ec:2.4.99.6","133","rn:R06026","761","193","ec:2.4.1.149","135","rn:R05975","900","333","ec","00601"
"22","3766","3768","ec:2.4.99.8","130","rn:R06032","831","157","ec:2.4.99.6","133","rn:R06026","761","193","ec","00601"
"23","3766","3767","ec:2.4.99.8","130","rn:R06032","831","157","ec:2.4.1.65","131","rn:R06075","900","182","ec","00601"
"24","3767","3768","ec:2.4.1.65","131","rn:R06075","900","182","ec:2.4.99.6","133","rn:R06026","761","193","ec","00601"
"25","3773","3777","ec:2.4.1.69","139","rn:R06024","701","376","ec:2.4.1.40","143","rn:R06187","638","411","ec","00601"
"26","3751","3773","ec:2.4.1.65","64","rn:R06095","675","446","ec:2.4.1.69","139","rn:R06024","701","376","ec","00601"
"27","3773","3776","ec:2.4.1.69","139","rn:R06024","701","376","ec:2.4.1.152","142","rn:R06095","725","446","ec","00601"
"28","3772","3773","ec:2.4.1.37","138","rn:R06029","761","411","ec:2.4.1.69","139","rn:R06024","701","376","ec","00601"
"29","3751","3777","ec:2.4.1.65","64","rn:R06095","675","446","ec:2.4.1.40","143","rn:R06187","638","411","ec","00601"
"30","3776","3777","ec:2.4.1.152","142","rn:R06095","725","446","ec:2.4.1.40","143","rn:R06187","638","411","ec","00601"
"31","3772","3777","ec:2.4.1.37","138","rn:R06029","761","411","ec:2.4.1.40","143","rn:R06187","638","411","ec","00601"
"32","3751","3772","ec:2.4.1.65","64","rn:R06095","675","446","ec:2.4.1.37","138","rn:R06029","761","411","ec","00601"
"33","3772","3776","ec:2.4.1.37","138","rn:R06029","761","411","ec:2.4.1.152","142","rn:R06095","725","446","ec","00601"
"34","3771","3774","ec:2.4.1.87","137","rn:R05978","761","345","ec:2.4.1.69","140","rn:R06027","832","376","ec","00601"
"35","3772","3774","ec:2.4.1.37","138","rn:R06029","761","411","ec:2.4.1.69","140","rn:R06027","832","376","ec","00601"
"36","3779","3780","ec:2.4.1.40","145","rn:R06197","536","579","ec:2.4.1.69","147","rn:R06031","570","532","ec","00601"
"37","3759","3778","ec:2.4.99.6","116","rn:R06037","1022","532","ec:2.4.1.69","144","rn:R06035","967","744","ec","00601"
"38","3759","3764","ec:2.4.99.6","116","rn:R06037","1022","532","ec:2.4.1.150","127","rn:R06189","1022","639","ec","00601"
"39","3745","3759","ec:2.4.1.65","48","rn:R06230","873","569","ec:2.4.99.6","116","rn:R06037","1022","532","ec","00601"
"40","3738","3759","ec:2.4.1.152","40","rn:R06230","921","569","ec:2.4.99.6","116","rn:R06037","1022","532","ec","00601"
"41","3748","3759","ec:2.4.1.65","61","rn:R06038","675","804","ec:2.4.99.6","116","rn:R06037","1022","532","ec","00601"
"42","3757","3759","ec:2.4.1.152","112","rn:R06038","725","804","ec:2.4.99.6","116","rn:R06037","1022","532","ec","00601"
"43","3759","3762","ec:2.4.99.6","116","rn:R06037","1022","532","ec:2.4.1.149","123","rn:R05974","638","640","ec","00601"
"44","3764","3778","ec:2.4.1.150","127","rn:R06189","1022","639","ec:2.4.1.69","144","rn:R06035","967","744","ec","00601"
"45","3745","3778","ec:2.4.1.65","48","rn:R06230","873","569","ec:2.4.1.69","144","rn:R06035","967","744","ec","00601"
"46","3738","3778","ec:2.4.1.152","40","rn:R06230","921","569","ec:2.4.1.69","144","rn:R06035","967","744","ec","00601"
"47","3748","3778","ec:2.4.1.65","61","rn:R06038","675","804","ec:2.4.1.69","144","rn:R06035","967","744","ec","00601"
"48","3757","3778","ec:2.4.1.152","112","rn:R06038","725","804","ec:2.4.1.69","144","rn:R06035","967","744","ec","00601"
"49","3762","3778","ec:2.4.1.149","123","rn:R05974","638","640","ec:2.4.1.69","144","rn:R06035","967","744","ec","00601"
"50","3745","3764","ec:2.4.1.65","48","rn:R06230","873","569","ec:2.4.1.150","127","rn:R06189","1022","639","ec","00601"
"51","3738","3764","ec:2.4.1.152","40","rn:R06230","921","569","ec:2.4.1.150","127","rn:R06189","1022","639","ec","00601"
"52","3748","3764","ec:2.4.1.65","61","rn:R06038","675","804","ec:2.4.1.150","127","rn:R06189","1022","639","ec","00601"
"53","3757","3764","ec:2.4.1.152","112","rn:R06038","725","804","ec:2.4.1.150","127","rn:R06189","1022","639","ec","00601"
"54","3762","3764","ec:2.4.1.149","123","rn:R05974","638","640","ec:2.4.1.150","127","rn:R06189","1022","639","ec","00601"
"55","3745","3757","ec:2.4.1.65","48","rn:R06230","873","569","ec:2.4.1.152","112","rn:R06038","725","804","ec","00601"
"56","3745","3762","ec:2.4.1.65","48","rn:R06230","873","569","ec:2.4.1.149","123","rn:R05974","638","640","ec","00601"
"57","3738","3748","ec:2.4.1.152","40","rn:R06230","921","569","ec:2.4.1.65","61","rn:R06038","675","804","ec","00601"
"58","3738","3762","ec:2.4.1.152","40","rn:R06230","921","569","ec:2.4.1.149","123","rn:R05974","638","640","ec","00601"
"59","3748","3762","ec:2.4.1.65","61","rn:R06038","675","804","ec:2.4.1.149","123","rn:R05974","638","640","ec","00601"
"60","3757","3762","ec:2.4.1.152","112","rn:R06038","725","804","ec:2.4.1.149","123","rn:R05974","638","640","ec","00601"
"61","3743","3758","ec:2.4.1.65","46","rn:R06222","481","875","ec:2.4.1.152","114","rn:R06039","531","804","ec","00601"
"62","3740","3749","ec:2.4.1.152","42","rn:R06222","531","875","ec:2.4.1.65","62","rn:R06039","481","804","ec","00601"
"63","3740","3744","ec:2.4.1.152","42","rn:R06222","531","875","ec:2.4.1.65","47","rn:R06224","481","946","ec","00601"
