"org","pathway","name","entrez","is_bottleneck","reaction_type"
"hin",30,"ec:5.3.1.9","hin:HI1576",1,"reversible"
"hin",30,"ec:4.1.2.14","hin:HI0047",0,"reversible"
"hin",30,"ec:2.7.1.15","hin:HI0505",0,"reversible"
"hin",30,"ec:4.1.2.4","hin:HI1116",0,"reversible"
"hin",30,"ec:2.7.6.1","hin:HI1609",0,"reversible"
"hin",30,"ec:2.7.1.15","hin:HI0505",0,"reversible"
"hin",30,"ec:2.2.1.1","hin:HI1023",0,"reversible"
"hin",30,"ec:5.3.1.6","hin:HI0464",0,"reversible"
"hin",30,"ec:5.1.3.1","hin:HI0566",0,"reversible"
"hin",30,"ec:2.2.1.1","hin:HI1023",0,"reversible"
"hin",30,"ec:4.1.2.13","hin:HI0524",0,"reversible"
"hin",30,"ec:2.7.1.11","hin:HI0982",0,"irreversible"
"hin",30,"ec:3.1.3.11","hin:HI0667 / hin:HI1645",0,"irreversible"
"hin",30,"ec:5.3.1.9","hin:HI1576",1,"reversible"
"hin",30,"ec:1.1.1.44","hin:HI0553",0,"irreversible"
"hin",30,"ec:1.1.1.49","hin:HI0558",0,"irreversible"
"hin",30,"ec:2.7.1.45","hin:HI0049",0,"irreversible"
"hin",30,"ec:2.2.1.2","hin:HI1125",0,"reversible"
"hin",30,"ec:1.1.1.343","hin:HI0553",0,"irreversible"
"hin",30,"ec:1.1.1.363","hin:HI0558",0,"irreversible"
"hin",40,"ec:4.1.1.85","hin:HI1024",0,"irreversible"
"hin",40,"ec:2.7.1.53","hin:HI1027",1,"irreversible"
"hin",40,"ec:5.1.3.1","hin:HI0566",0,"reversible"
"hin",40,"ec:5.1.3.4","hin:HI1025",1,"reversible"
"hin",40,"ec:5.1.3.22","hin:HI1026",1,"reversible"
"hin",40,"ec:2.7.1.17","hin:HI1113",1,"reversible"
"hin",40,"ec:2.7.1.53","hin:HI1027",1,"reversible"
"hin",40,"ec:5.3.1.5","hin:HI1112",0,"reversible"
"hin",40,"ec:2.7.7.9","hin:HI0812",0,"irreversible"
"hin",40,"ec:4.2.1.8","hin:HI0055",0,"reversible"
"hin",40,"ec:1.1.1.130","hin:HI1031",0,"reversible"
"hin",51,"ec:2.7.1.202","hin:HI0446 / hin:HI0448",0,"irreversible"
"hin",51,"ec:5.3.1.5","hin:HI1112",0,"reversible"
"hin",51,"ec:5.4.2.8","hin:HI0740",0,"reversible"
"hin",51,"ec:2.7.1.11","hin:HI0982",0,"irreversible"
"hin",51,"ec:2.7.1.56","hin:HI0447",0,"irreversible"
"hin",51,"ec:5.3.1.1","hin:HI0678",0,"reversible"
"hin",51,"ec:4.1.2.13","hin:HI0524",1,"reversible"
"hin",51,"ec:4.1.2.13","hin:HI0524",1,"reversible"
"hin",51,"ec:3.1.3.11","hin:HI0667 / hin:HI1645",0,"irreversible"
"hin",51,"ec:2.7.1.51","hin:HI0613",1,"irreversible"
"hin",51,"ec:4.1.2.17","hin:HI0611",1,"irreversible"
"hin",51,"ec:5.3.1.25","hin:HI0614",0,"reversible"
"hin",52,"ec:2.7.1.11","hin:HI0982",0,"reversible"
"hin",52,"ec:5.1.3.2","hin:HI0351",0,"reversible"
"hin",52,"ec:2.7.7.9","hin:HI0812",0,"reversible"
"hin",52,"ec:2.7.7.12","hin:HI0820",1,"reversible"
"hin",52,"ec:2.7.1.6","hin:HI0819",1,"irreversible"
"hin",52,"ec:5.1.3.3","hin:HI0818",0,"irreversible"
"hin",53,"ec:2.7.1.53","hin:HI1027",1,"irreversible"
"hin",53,"ec:1.1.1.130","hin:HI1031",0,"reversible"
"hin",53,"ec:5.1.3.4","hin:HI1025",0,"irreversible"
"hin",53,"ec:4.1.1.85","hin:HI1024",1,"irreversible"
"hin",53,"ec:5.1.3.22","hin:HI1026",1,"irreversible"
"hin",61,"ec:1.3.1.9","hin:HI1734",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1062",0,"reversible"
"hin",61,"ec:1.1.1.100","hin:HI0155",0,"reversible"
"hin",61,"ec:1.3.1.9 / ec:1.3.1.10","hin:HI1734",0,"reversible"
"hin",61,"ec:1.1.1.100","hin:HI0155",0,"reversible"
"hin",61,"ec:2.3.1.41","hin:HI1533",0,"irreversible"
"hin",61,"ec:1.3.1.9 / ec:1.3.1.10","hin:HI1734",0,"reversible"
"hin",61,"ec:1.1.1.100","hin:HI0155",0,"reversible"
"hin",61,"ec:2.3.1.41","hin:HI1533",0,"irreversible"
"hin",61,"ec:1.3.1.9 / ec:1.3.1.10","hin:HI1734",0,"reversible"
"hin",61,"ec:1.1.1.100","hin:HI0155",0,"reversible"
"hin",61,"ec:2.3.1.41","hin:HI1533",0,"irreversible"
"hin",61,"ec:1.3.1.9 / ec:1.3.1.10","hin:HI1734",0,"reversible"
"hin",61,"ec:1.1.1.100","hin:HI0155",0,"reversible"
"hin",61,"ec:2.3.1.41","hin:HI1533",0,"irreversible"
"hin",61,"ec:1.3.1.9 / ec:1.3.1.10","hin:HI1734",0,"reversible"
"hin",61,"ec:1.1.1.100","hin:HI0155",0,"reversible"
"hin",61,"ec:2.3.1.41","hin:HI1533",0,"irreversible"
"hin",61,"ec:1.3.1.9 / ec:1.3.1.10","hin:HI1734",0,"reversible"
"hin",61,"ec:1.1.1.100","hin:HI0155",0,"reversible"
"hin",61,"ec:2.3.1.41","hin:HI1533",0,"irreversible"
"hin",61,"ec:1.3.1.9 / ec:1.3.1.10","hin:HI1734",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1325",0,"reversible"
"hin",61,"ec:1.1.1.100","hin:HI0155",0,"reversible"
"hin",61,"ec:2.3.1.39","hin:HI0156",0,"irreversible"
"hin",61,"ec:6.4.1.2","hin:HI0406 / hin:HI0971 / hin:HI0972 / hin:HI1260",0,"reversible"
"hin",61,"ec:2.3.1.41","hin:HI1533",0,"irreversible"
"hin",61,"ec:2.3.1.41","hin:HI1533",0,"irreversible"
"hin",61,"ec:2.3.1.180","hin:HI0157",0,"irreversible"
"hin",61,"ec:4.2.1.59","hin:HI1062",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1325",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1062",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1325",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1062",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1325",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1062",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1325",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1062",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1325",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1062",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1325",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1062",0,"reversible"
"hin",61,"ec:5.3.3.14","hin:HI1325",0,"reversible"
"hin",61,"ec:6.2.1.3","hin:HI0002 / hin:HI0390.1",0,"irreversible"
"hin",61,"ec:1.1.1.100","hin:HI0155",0,"reversible"
"hin",61,"ec:1.3.1.9","hin:HI1734",0,"reversible"
"hin",61,"ec:2.3.1.41","hin:HI1533",0,"irreversible"
"hin",61,"ec:6.2.1.3","hin:HI0002 / hin:HI0390.1",0,"irreversible"
"hin",61,"ec:6.2.1.3","hin:HI0002 / hin:HI0390.1",0,"irreversible"
"hin",61,"ec:2.3.1.180","hin:HI0157",0,"irreversible"
"hin",61,"ec:2.3.1.39","hin:HI0156",0,"irreversible"
"hin",61,"ec:1.1.1.100","hin:HI0155",0,"reversible"
"hin",61,"ec:4.2.1.59","hin:HI1062 / hin:HI1325",0,"reversible"
"hin",61,"ec:2.3.1.39","hin:HI0156",0,"irreversible"
"hin",61,"ec:6.4.1.2","hin:HI0406 / hin:HI0971 / hin:HI0972 / hin:HI1260",0,"reversible"
"hin",61,"ec:1.3.1.10","hin:HI1734",0,"reversible"
"hin",71,"ec:2.3.1.9","hin:HI0771",0,"reversible"
"hin",71,"ec:1.1.1.1","hin:HI0185",0,"reversible"
"hin",71,"ec:6.2.1.3","hin:HI0002 / hin:HI0390.1",0,"reversible"
"hin",71,"ec:2.3.1.9","hin:HI0771",0,"reversible"
"hin",130,"ec:4.2.99.20","hin:HI0282",1,"irreversible"
"hin",130,"ec:4.1.3.36","hin:HI0968",1,"reversible"
"hin",130,"ec:6.2.1.26","hin:HI0194",1,"irreversible"
"hin",130,"ec:4.2.1.113","hin:HI0969",1,"irreversible"
"hin",130,"ec:2.2.1.9","hin:HI0283",1,"irreversible"
"hin",130,"ec:5.4.4.2","hin:HI0285",0,"reversible"
"hin",130,"ec:3.1.2.28","hin:HI1161",1,"irreversible"
"hin",130,"ec:2.5.1.74","hin:HI0509",0,"irreversible"
"hin",190,"ec:1.6.99.3","hin:HI0747",0,NA
"hin",190,"ec:7.1.2.2","hin:HI0478 / hin:HI0479 / hin:HI0480 / hin:HI0481 / hin:HI0482 / hin:HI0483 / hin:HI0484 / hin:HI0485",0,NA
"hin",190,"ec:3.6.1.1","hin:HI0124",1,NA
"hin",190,NA,"hin:HI0835",0,NA
"hin",190,NA,"hin:HI0834",0,NA
"hin",190,NA,"hin:HI0833",0,NA
"hin",190,NA,"hin:HI0832",0,NA
"hin",190,NA,"hin:HI1075",0,NA
"hin",190,NA,"hin:HI1076",0,NA
"hin",190,NA,"hin:HI0479",0,NA
"hin",190,NA,"hin:HI0481",0,NA
"hin",190,NA,"hin:HI0480",0,NA
"hin",190,NA,"hin:HI0482",0,NA
"hin",190,NA,"hin:HI0478",0,NA
"hin",190,NA,"hin:HI0484",0,NA
"hin",190,NA,"hin:HI0485",0,NA
"hin",190,NA,"hin:HI0483",0,NA
"hin",220,"ec:6.3.1.2","hin:HI0865",0,"irreversible"
"hin",220,"ec:2.7.2.2","hin:HI0595",1,"reversible"
"hin",220,"ec:2.1.3.3","hin:HI0596",1,"irreversible"
"hin",220,"ec:6.3.4.5","hin:HI1727",1,"irreversible"
"hin",220,"ec:4.3.2.1","hin:HI0811",0,"irreversible"
"hin",220,"ec:3.5.1.5","hin:HI0539 / hin:HI0540 / hin:HI0541",0,"irreversible"
"hin",220,"ec:1.4.1.4","hin:HI0189",1,"reversible"
"hin",220,"ec:2.6.1.1","hin:HI1617",0,"irreversible"
"hin",220,"ec:2.6.1.2","hin:HI0286",0,"irreversible"
"hin",230,"ec:1.17.4.1","hin:HI1659 / hin:HI1660",0,"irreversible"
"hin",230,"ec:2.7.6.1","hin:HI1609",1,"irreversible"
"hin",230,"ec:2.4.2.14","hin:HI1207",1,"irreversible"
"hin",230,"ec:6.3.4.13","hin:HI0888",1,"irreversible"
"hin",230,"ec:2.1.2.2","hin:HI1428",1,"irreversible"
"hin",230,"ec:6.3.3.1","hin:HI1429",1,"irreversible"
"hin",230,"ec:2.1.2.3","hin:HI0887",0,"irreversible"
"hin",230,"ec:4.3.2.2","hin:HI0639",1,"reversible"
"hin",230,"ec:6.3.2.6","hin:HI1726",1,"reversible"
"hin",230,"ec:3.5.4.10","hin:HI0887",0,"reversible"
"hin",230,"ec:4.6.1.1","hin:HI0604",0,"irreversible"
"hin",230,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",230,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",230,"ec:1.17.4.1","hin:HI1659 / hin:HI1660",0,"irreversible"
"hin",230,"ec:2.7.4.3","hin:HI0349",0,"reversible"
"hin",230,"ec:4.3.2.2","hin:HI0639",1,"irreversible"
"hin",230,"ec:6.3.4.4","hin:HI1633",0,"irreversible"
"hin",230,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"irreversible"
"hin",230,"ec:2.4.2.7","hin:HI1230",0,"reversible"
"hin",230,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"reversible"
"hin",230,"ec:2.4.2.1","hin:HI0518",0,"irreversible"
"hin",230,"ec:2.4.2.1","hin:HI0518",0,"reversible"
"hin",230,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"irreversible"
"hin",230,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",230,"ec:1.1.1.205","hin:HI0221",0,"irreversible"
"hin",230,"ec:6.3.5.2","hin:HI0222",0,"irreversible"
"hin",230,"ec:2.4.2.8","hin:HI1153",0,"reversible"
"hin",230,"ec:2.4.2.1","hin:HI0518",0,"reversible"
"hin",230,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"irreversible"
"hin",230,"ec:2.4.2.1","hin:HI0518",0,"reversible"
"hin",230,"ec:2.4.2.8","hin:HI1153",0,"reversible"
"hin",230,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"irreversible"
"hin",230,"ec:2.4.2.8","hin:HI1153",0,"reversible"
"hin",230,"ec:2.7.4.8","hin:HI1743",0,"reversible"
"hin",230,"ec:2.4.2.1","hin:HI0518",0,"reversible"
"hin",230,"ec:3.5.1.5","hin:HI0539 / hin:HI0540 / hin:HI0541",0,"irreversible"
"hin",230,"ec:3.1.7.2","hin:HI1741",0,"reversible"
"hin",230,"ec:3.6.1.11","hin:HI0695",0,"reversible"
"hin",230,"ec:3.6.1.40","hin:HI0695",0,"reversible"
"hin",230,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",230,"ec:2.7.4.8","hin:HI1743",0,"reversible"
"hin",230,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",230,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"reversible"
"hin",230,"ec:2.4.2.1","hin:HI0518",0,"reversible"
"hin",230,"ec:2.7.6.5","hin:HI0334 / hin:HI1741",0,"irreversible"
"hin",230,"ec:3.6.1.41","hin:HI0551",0,"irreversible"
"hin",230,"ec:6.3.5.3","hin:HI0752",1,"irreversible"
"hin",230,"ec:2.4.2.22","hin:HI0674 / hin:HI0692",0,"reversible"
"hin",230,"ec:3.1.3.6","hin:HI0583",0,"irreversible"
"hin",230,"ec:3.1.3.6","hin:HI0583",0,"irreversible"
"hin",230,"ec:3.1.4.16","hin:HI0583",0,"irreversible"
"hin",230,"ec:3.1.4.16","hin:HI0583",0,"irreversible"
"hin",230,"ec:3.6.1.13","hin:HI0398",0,"irreversible"
"hin",230,"ec:2.4.2.22","hin:HI0674 / hin:HI0692",0,"reversible"
"hin",230,"ec:2.4.2.1","hin:HI0518",0,"reversible"
"hin",230,"ec:2.7.4.3","hin:HI0349",0,"reversible"
"hin",230,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",230,"ec:4.6.1.1","hin:HI0604",0,"irreversible"
"hin",230,"ec:2.7.1.40","hin:HI1573",0,"reversible"
"hin",230,"ec:2.7.1.40","hin:HI1573",0,"irreversible"
"hin",230,"ec:2.4.2.7","hin:HI1230",0,"reversible"
"hin",230,"ec:2.4.2.7","hin:HI1230",0,"reversible"
"hin",230,"ec:2.7.1.40","hin:HI1573",0,"reversible"
"hin",230,"ec:2.7.1.40","hin:HI1573",0,"reversible"
"hin",230,"ec:2.7.2.2","hin:HI0595",0,"irreversible"
"hin",230,"ec:6.3.4.18","hin:HI1616",1,"irreversible"
"hin",230,"ec:5.4.99.18","hin:HI1615",1,"reversible"
"hin",230,"ec:3.1.4.53","hin:HI0399",0,"irreversible"
"hin",230,"ec:3.6.1.66","hin:HI0260",0,"irreversible"
"hin",230,"ec:3.6.1.66","hin:HI0260",0,"irreversible"
"hin",230,"ec:3.6.1.9","hin:HI0460",0,"irreversible"
"hin",230,"ec:3.6.1.9","hin:HI0460",0,"irreversible"
"hin",230,"ec:1.1.98.6","hin:HI0075",0,"irreversible"
"hin",230,"ec:1.1.98.6","hin:HI0075",0,"irreversible"
"hin",240,"ec:1.17.4.1","hin:HI1659 / hin:HI1660",0,"irreversible"
"hin",240,"ec:2.7.4.22","hin:HI1065",0,"reversible"
"hin",240,"ec:2.4.2.10","hin:HI0272",1,"reversible"
"hin",240,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",240,"ec:3.5.4.13","hin:HI0133",0,"irreversible"
"hin",240,"ec:6.3.4.2","hin:HI1077",0,"irreversible"
"hin",240,"ec:2.4.2.9","hin:HI0459 / hin:HI1228",0,"reversible"
"hin",240,"ec:2.7.1.48","hin:HI0132",0,"irreversible"
"hin",240,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"irreversible"
"hin",240,"ec:2.4.2.3","hin:HI0280",0,"reversible"
"hin",240,"ec:3.5.1.6","hin:HI0588",0,"irreversible"
"hin",240,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",240,"ec:2.7.1.48","hin:HI0132",0,"irreversible"
"hin",240,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"irreversible"
"hin",240,"ec:3.5.4.5","hin:HI1350",0,"irreversible"
"hin",240,"ec:1.17.4.1","hin:HI1659 / hin:HI1660",0,"irreversible"
"hin",240,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",240,"ec:3.5.4.13","hin:HI0133",0,"irreversible"
"hin",240,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"irreversible"
"hin",240,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",240,"ec:2.7.4.9","hin:HI0456",0,"reversible"
"hin",240,"ec:2.7.1.21","hin:HI0529",0,"irreversible"
"hin",240,"ec:3.5.4.5","hin:HI1350",0,"irreversible"
"hin",240,"ec:2.4.2.1","hin:HI0518",0,"irreversible"
"hin",240,"ec:2.1.1.45","hin:HI0905",0,"irreversible"
"hin",240,"ec:2.7.4.6","hin:HI0876",0,"reversible"
"hin",240,"ec:2.7.4.9","hin:HI0456",0,"reversible"
"hin",240,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"irreversible"
"hin",240,"ec:2.7.1.21","hin:HI0529",0,"irreversible"
"hin",240,"ec:3.5.1.6","hin:HI0588",0,"irreversible"
"hin",240,"ec:1.3.5.2","hin:HI1401",0,"reversible"
"hin",240,"ec:4.1.1.23","hin:HI1224",1,"irreversible"
"hin",240,"ec:3.1.3.6","hin:HI0583",0,"irreversible"
"hin",240,"ec:3.1.4.16","hin:HI0583",0,"irreversible"
"hin",240,"ec:3.6.1.9","hin:HI0460",0,"irreversible"
"hin",240,"ec:3.1.3.6","hin:HI0583",0,"irreversible"
"hin",240,"ec:3.1.4.16","hin:HI0583",0,"irreversible"
"hin",240,"ec:2.4.2.3","hin:HI0280",0,"irreversible"
"hin",240,"ec:3.1.3.5","hin:HI0206 / hin:HI0702",0,"irreversible"
"hin",240,"ec:2.7.4.6","hin:HI0876",0,"irreversible"
"hin",240,"ec:3.6.1.9","hin:HI0460",0,"irreversible"
"hin",240,"ec:3.6.1.9","hin:HI0460",0,"irreversible"
"hin",240,"ec:3.6.1.23","hin:HI0954",0,"irreversible"
"hin",240,"ec:2.7.4.25","hin:HI1219 / hin:HI1646m",0,"reversible"
"hin",240,"ec:2.7.4.25","hin:HI1219 / hin:HI1646m",0,"reversible"
"hin",240,"ec:1.1.98.6","hin:HI0075",0,"irreversible"
"hin",240,"ec:1.1.98.6","hin:HI0075",0,"irreversible"
"hin",250,"ec:6.3.1.1","hin:HI0564",0,"irreversible"
"hin",250,"ec:3.5.1.1","hin:HI0745",0,"irreversible"
"hin",250,"ec:2.6.1.1","hin:HI1617",0,"reversible"
"hin",250,"ec:6.3.4.5","hin:HI1727",0,"irreversible"
"hin",250,"ec:6.3.4.4","hin:HI1633",0,"irreversible"
"hin",250,"ec:4.3.1.1","hin:HI0534",0,"irreversible"
"hin",250,"ec:4.3.2.1","hin:HI0811",0,"irreversible"
"hin",250,"ec:4.3.2.2","hin:HI0639",0,"irreversible"
"hin",250,"ec:2.6.1.2","hin:HI0286",0,"reversible"
"hin",250,"ec:1.4.1.4","hin:HI0189",0,"reversible"
"hin",250,"ec:6.3.1.2","hin:HI0865",1,"irreversible"
"hin",250,"ec:2.6.1.16","hin:HI0429",0,"irreversible"
"hin",250,"ec:2.4.2.14","hin:HI1207",0,"irreversible"
"hin",260,"ec:2.6.1.76","hin:HI0949",1,"irreversible"
"hin",260,"ec:1.1.1.95","hin:HI0465",1,"reversible"
"hin",260,"ec:1.1.1.29","hin:HI1556",0,"reversible"
"hin",260,"ec:2.7.2.4","hin:HI0089",1,"irreversible"
"hin",260,"ec:2.6.1.52","hin:HI1167",1,"reversible"
"hin",260,"ec:3.1.3.3","hin:HI1033",1,"irreversible"
"hin",260,"ec:2.1.2.1","hin:HI0889",0,"reversible"
"hin",260,"ec:4.3.1.19","hin:HI0738.1",1,"irreversible"
"hin",260,"ec:4.2.3.1","hin:HI0087",1,"irreversible"
"hin",260,"ec:1.2.1.11","hin:HI0646",0,"irreversible"
"hin",260,"ec:4.3.1.17","hin:HI0288",0,"irreversible"
"hin",260,"ec:2.7.1.39","hin:HI0088",1,"irreversible"
"hin",260,"ec:1.1.1.3","hin:HI0089",1,"reversible"
"hin",260,"ec:1.8.1.4","hin:HI1231",0,"irreversible"
"hin",260,"ec:4.3.1.19","hin:HI0738.1",1,"irreversible"
"hin",260,"ec:2.7.8.8","hin:HI0425",0,"irreversible"
"hin",260,"ec:4.2.1.20","hin:HI1431 / hin:HI1432",0,"irreversible"
"hin",260,"ec:4.1.1.86","hin:HI0946.1",0,"irreversible"
"hin",260,"ec:2.7.1.165","hin:HI0091",1,"irreversible"
"hin",260,"ec:5.4.2.11","hin:HI0757",1,"irreversible"
"hin",261,"ec:2.7.2.4","hin:HI0089",0,"irreversible"
"hin",261,"ec:1.2.1.11","hin:HI0646",1,NA
"hin",261,"ec:1.17.1.8","hin:HI1308",0,"irreversible"
"hin",261,"ec:4.3.3.7","hin:HI0255",1,"irreversible"
"hin",270,"ec:3.2.2.9","hin:HI1216",0,"irreversible"
"hin",270,"ec:4.4.1.13","hin:HI0122",1,"irreversible"
"hin",270,"ec:2.1.1.14","hin:HI1702",0,"irreversible"
"hin",270,"ec:2.5.1.6","hin:HI1172",0,"irreversible"
"hin",270,"ec:2.1.1.37","hin:HI1041",0,"irreversible"
"hin",270,"ec:4.4.1.21","hin:HI0491",0,"irreversible"
"hin",270,"ec:3.2.2.9","hin:HI1216",0,"irreversible"
"hin",270,"ec:2.5.1.48","hin:HI0086",1,"irreversible"
"hin",270,"ec:2.5.1.47","hin:HI1103",1,"irreversible"
"hin",270,"ec:2.3.1.30","hin:HI0606",1,"reversible"
"hin",270,"ec:4.3.1.17","hin:HI0288",0,"irreversible"
"hin",270,"ec:2.6.1.1","hin:HI1617",1,"reversible"
"hin",270,"ec:2.6.1.1","hin:HI1617",1,"irreversible"
"hin",270,"ec:4.4.1.13","hin:HI0122",1,"reversible"
"hin",270,"ec:2.6.1.1","hin:HI1617",1,"reversible"
"hin",270,"ec:2.3.1.31","hin:HI1263",1,"irreversible"
"hin",270,"ec:2.3.1.46","hin:HI1263",1,"reversible"
"hin",270,"ec:2.5.1.48","hin:HI0086",1,"irreversible"
"hin",270,"ec:2.5.1.48","hin:HI0086",1,"irreversible"
"hin",270,"ec:2.5.1.48","hin:HI0086",1,"irreversible"
"hin",270,"ec:2.5.1.48","hin:HI0086",1,"irreversible"
"hin",270,"ec:1.1.1.3","hin:HI0089",1,"reversible"
"hin",270,"ec:1.2.1.11","hin:HI0646",0,"irreversible"
"hin",270,"ec:2.7.2.4","hin:HI0089",1,"irreversible"
"hin",270,"ec:1.1.1.37","hin:HI1210",0,"reversible"
"hin",270,"ec:2.6.1.42","hin:HI1193",0,"reversible"
"hin",270,"ec:4.4.1.13","hin:HI0122",1,"irreversible"
"hin",270,"ec:1.1.1.95","hin:HI0465",0,"reversible"
"hin",270,"ec:2.6.1.52","hin:HI1167",1,"reversible"
"hin",270,"ec:2.5.1.47","hin:HI1103",1,"irreversible"
"hin",280,"ec:1.8.1.4","hin:HI1231",0,"irreversible"
"hin",280,"ec:1.8.1.4","hin:HI1231",0,"irreversible"
"hin",280,"ec:1.8.1.4","hin:HI1231",0,"irreversible"
"hin",280,"ec:2.3.1.9","hin:HI0771",0,"reversible"
"hin",280,"ec:2.6.1.42","hin:HI1193",0,"reversible"
"hin",280,"ec:2.6.1.42","hin:HI1193",0,"reversible"
"hin",280,"ec:2.6.1.42","hin:HI1193",0,"reversible"
"hin",290,"ec:4.2.1.35","hin:HI0988 / hin:HI0989",0,"irreversible"
"hin",290,"ec:1.1.1.85","hin:HI0987",0,"irreversible"
"hin",290,"ec:4.3.1.19","hin:HI0738.1",0,"irreversible"
"hin",290,"ec:2.6.1.42","hin:HI1193",0,"irreversible"
"hin",290,"ec:2.6.1.42","hin:HI1193",0,"reversible"
"hin",290,"ec:1.1.1.86","hin:HI0682",0,"reversible"
"hin",290,"ec:4.2.1.33","hin:HI0988 / hin:HI0989",0,"reversible"
"hin",290,"ec:1.1.1.85","hin:HI0987",0,"reversible"
"hin",290,"ec:4.2.1.33","hin:HI0988 / hin:HI0989",0,"reversible"
"hin",290,"ec:2.3.3.13","hin:HI0986",0,"irreversible"
"hin",290,"ec:2.6.1.66","hin:HI0286",0,"reversible"
"hin",290,"ec:2.6.1.42","hin:HI1193",0,"irreversible"
"hin",290,"ec:4.2.1.9","hin:HI0738",0,"irreversible"
