"org","pathway","name","entrez","is_bottleneck","reaction_type"
"pau",20,"ec:2.3.1.61","pau:PA14_44000",0,"reversible"
"pau",20,"ec:6.2.1.5","pau:PA14_43940 / pau:PA14_43950",0,"reversible"
"pau",20,"ec:1.1.1.42","pau:PA14_30180 / pau:PA14_30190",0,"reversible"
"pau",20,"ec:1.1.1.42","pau:PA14_30180 / pau:PA14_30190",0,"reversible"
"pau",20,"ec:4.2.1.2","pau:PA14_53220 / pau:PA14_56300 / pau:PA14_58030",0,"reversible"
"pau",20,"ec:4.2.1.3","pau:PA14_41470 / pau:PA14_44290",0,"reversible"
"pau",20,"ec:4.2.1.3","pau:PA14_41470 / pau:PA14_44290",0,"reversible"
"pau",20,"ec:2.3.3.1","pau:PA14_44070",0,"reversible"
"pau",20,"ec:6.4.1.1","pau:PA14_71720 / pau:PA14_71740",0,"irreversible"
"pau",20,"ec:1.2.4.1","pau:PA14_19900 / pau:PA14_19910 / pau:PA14_66290",0,"irreversible"
"pau",20,"ec:1.2.4.1","pau:PA14_19900 / pau:PA14_19910 / pau:PA14_66290",0,"irreversible"
"pau",20,"ec:1.8.1.4","pau:PA14_35490 / pau:PA14_43970 / pau:PA14_63850",0,"reversible"
"pau",20,"ec:2.3.1.12","pau:PA14_10240 / pau:PA14_19920 / pau:PA14_66310",0,"reversible"
"pau",20,"ec:4.1.1.49","pau:PA14_68580",0,"irreversible"
"pau",20,"ec:2.8.3.18","pau:PA14_71890",0,"reversible"
"pau",20,"ec:1.3.5.1","pau:PA14_44020 / pau:PA14_44030 / pau:PA14_44050 / pau:PA14_44060",0,"reversible"
"pau",20,"ec:1.1.5.4","pau:PA14_19470 / pau:PA14_61400",0,"irreversible"
"pau",20,"ec:1.3.5.4","pau:PA14_44020 / pau:PA14_44030 / pau:PA14_44050 / pau:PA14_44060",0,"reversible"
"pau",30,"ec:2.7.4.23","pau:PA14_20440",0,"irreversible"
"pau",30,"ec:5.3.1.9","pau:PA14_62620",1,"reversible"
"pau",30,"ec:4.1.2.14","pau:PA14_23090 / pau:PA14_23620",0,"reversible"
"pau",30,"ec:2.7.1.15","pau:PA14_39280",0,"reversible"
"pau",30,"ec:2.7.6.1","pau:PA14_61770",1,"reversible"
"pau",30,"ec:2.7.1.15","pau:PA14_39280",0,"reversible"
"pau",30,"ec:2.2.1.1","pau:PA14_07130",1,"reversible"
"pau",30,"ec:5.3.1.6","pau:PA14_04310",0,"reversible"
"pau",30,"ec:5.1.3.1","pau:PA14_07910",0,"reversible"
"pau",30,"ec:2.2.1.1","pau:PA14_07130",1,"reversible"
"pau",30,"ec:4.1.2.13","pau:PA14_07230",0,"reversible"
"pau",30,"ec:3.1.3.11","pau:PA14_67490",0,"irreversible"
"pau",30,"ec:5.3.1.9","pau:PA14_62620",1,"reversible"
"pau",30,"ec:1.1.1.43","pau:PA14_35320",0,"irreversible"
"pau",30,"ec:2.7.1.13","pau:PA14_35340",0,"irreversible"
"pau",30,"ec:3.1.1.31","pau:PA14_23080",1,"irreversible"
"pau",30,"ec:1.1.1.49","pau:PA14_23070 / pau:PA14_71800",0,"irreversible"
"pau",30,"ec:4.3.1.9","pau:PA14_53290",0,"irreversible"
"pau",30,"ec:4.2.1.12","pau:PA14_22910",1,"irreversible"
"pau",30,"ec:2.7.1.12","pau:PA14_34640",0,"irreversible"
"pau",30,"ec:1.1.5.2","pau:PA14_34970",0,"irreversible"
"pau",30,"ec:1.1.99.3","pau:PA14_35290 / pau:PA14_35300",0,"irreversible"
"pau",30,"ec:2.2.1.2","pau:PA14_27960",0,"reversible"
"pau",30,"ec:5.4.2.2","pau:PA14_70270",0,"reversible"
"pau",30,"ec:2.7.1.165","pau:PA14_45030",0,"irreversible"
"pau",30,"ec:1.1.1.215","pau:PA14_13500",0,"reversible"
"pau",30,"ec:1.2.1.9","pau:PA14_34600",0,"irreversible"
"pau",30,"ec:1.1.1.363","pau:PA14_23070 / pau:PA14_71800",0,"irreversible"
"pau",40,"ec:5.1.3.1","pau:PA14_07910",0,"reversible"
"pau",40,"ec:2.7.1.17","pau:PA14_34350",0,"reversible"
"pau",40,"ec:2.7.7.9","pau:PA14_38350",1,"irreversible"
"pau",40,"ec:1.1.1.22","pau:PA14_18300 / pau:PA14_38360",0,"reversible"
"pau",40,"ec:1.2.1.26","pau:PA14_36050 / pau:PA14_48010",0,"irreversible"
"pau",51,"ec:2.7.1.202","pau:PA14_18250 / pau:PA14_18275",0,"irreversible"
"pau",51,"ec:1.1.1.67","pau:PA14_34360",0,"reversible"
"pau",51,"ec:2.7.1.4","pau:PA14_34340",0,"irreversible"
"pau",51,"ec:5.3.1.8","pau:PA14_18380 / pau:PA14_71970",0,"reversible"
"pau",51,"ec:5.4.2.8","pau:PA14_70270",0,"reversible"
"pau",51,"ec:4.2.1.47","pau:PA14_71990",1,"irreversible"
"pau",51,"ec:2.7.7.13","pau:PA14_18380 / pau:PA14_71970",0,"irreversible"
"pau",51,"ec:4.2.2.3","pau:PA14_18470",0,"irreversible"
"pau",51,"ec:2.4.1.33","pau:PA14_18550 / pau:PA14_18565",0,"irreversible"
"pau",51,"ec:2.7.1.56","pau:PA14_18260",0,"irreversible"
"pau",51,"ec:5.3.1.1","pau:PA14_62830",0,"reversible"
"pau",51,"ec:4.1.2.13","pau:PA14_07230",1,"reversible"
"pau",51,"ec:4.1.2.13","pau:PA14_07230",1,"reversible"
"pau",51,"ec:4.2.1.90","pau:PA14_36070",0,"irreversible"
"pau",51,"ec:3.1.3.11","pau:PA14_67490",0,"irreversible"
"pau",51,"ec:1.1.1.132","pau:PA14_18580",1,"irreversible"
"pau",51,"ec:1.1.1.281","pau:PA14_72000",0,"reversible"
"pau",51,"ec:5.1.3.37","pau:PA14_18500",1,"irreversible"
"pau",52,"ec:2.7.1.2","pau:PA14_22930",0,"reversible"
"pau",52,"ec:5.4.2.2","pau:PA14_70270",1,"reversible"
"pau",52,"ec:5.1.3.2","pau:PA14_11260",0,"reversible"
"pau",52,"ec:2.7.7.9","pau:PA14_38350",1,"reversible"
"pau",53,"ec:1.1.1.22","pau:PA14_18300 / pau:PA14_38360",0,"irreversible"
"pau",53,"ec:1.2.1.3","pau:PA14_51050 / pau:PA14_64740",0,"reversible"
"pau",53,"ec:1.2.1.26","pau:PA14_36050 / pau:PA14_48010",0,"reversible"
"pau",61,"ec:1.3.1.9","pau:PA14_41170",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_17190",0,"reversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:1.1.1.100","pau:PA14_02300 / pau:PA14_11020 / pau:PA14_25660 / pau:PA14_40900 / pau:PA14_45430 / pau:PA14_57050 / pau:PA14_63270 / pau:PA14_72880",0,"reversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:1.3.1.9 / ec:1.3.1.10","pau:PA14_41170",0,"reversible"
"pau",61,"ec:1.1.1.100","pau:PA14_02300 / pau:PA14_11020 / pau:PA14_25660 / pau:PA14_40900 / pau:PA14_45430 / pau:PA14_57050 / pau:PA14_63270 / pau:PA14_72880",0,"reversible"
"pau",61,"ec:2.3.1.41","pau:PA14_01190 / pau:PA14_43690",0,"irreversible"
"pau",61,"ec:1.3.1.9 / ec:1.3.1.10","pau:PA14_41170",0,"reversible"
"pau",61,"ec:1.1.1.100","pau:PA14_02300 / pau:PA14_11020 / pau:PA14_25660 / pau:PA14_40900 / pau:PA14_45430 / pau:PA14_57050 / pau:PA14_63270 / pau:PA14_72880",0,"reversible"
"pau",61,"ec:2.3.1.41","pau:PA14_01190 / pau:PA14_43690",0,"irreversible"
"pau",61,"ec:1.3.1.9 / ec:1.3.1.10","pau:PA14_41170",0,"reversible"
"pau",61,"ec:1.1.1.100","pau:PA14_02300 / pau:PA14_11020 / pau:PA14_25660 / pau:PA14_40900 / pau:PA14_45430 / pau:PA14_57050 / pau:PA14_63270 / pau:PA14_72880",0,"reversible"
"pau",61,"ec:2.3.1.41","pau:PA14_01190 / pau:PA14_43690",0,"irreversible"
"pau",61,"ec:1.3.1.9 / ec:1.3.1.10","pau:PA14_41170",0,"reversible"
"pau",61,"ec:1.1.1.100","pau:PA14_02300 / pau:PA14_11020 / pau:PA14_25660 / pau:PA14_40900 / pau:PA14_45430 / pau:PA14_57050 / pau:PA14_63270 / pau:PA14_72880",0,"reversible"
"pau",61,"ec:2.3.1.41","pau:PA14_01190 / pau:PA14_43690",0,"irreversible"
"pau",61,"ec:1.3.1.9 / ec:1.3.1.10","pau:PA14_41170",0,"reversible"
"pau",61,"ec:1.1.1.100","pau:PA14_02300 / pau:PA14_11020 / pau:PA14_25660 / pau:PA14_40900 / pau:PA14_45430 / pau:PA14_57050 / pau:PA14_63270 / pau:PA14_72880",0,"reversible"
"pau",61,"ec:2.3.1.41","pau:PA14_01190 / pau:PA14_43690",0,"irreversible"
"pau",61,"ec:1.3.1.9 / ec:1.3.1.10","pau:PA14_41170",0,"reversible"
"pau",61,"ec:1.1.1.100","pau:PA14_02300 / pau:PA14_11020 / pau:PA14_25660 / pau:PA14_40900 / pau:PA14_45430 / pau:PA14_57050 / pau:PA14_63270 / pau:PA14_72880",0,"reversible"
"pau",61,"ec:2.3.1.41","pau:PA14_01190 / pau:PA14_43690",0,"irreversible"
"pau",61,"ec:1.3.1.9 / ec:1.3.1.10","pau:PA14_41170",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_43680",0,"reversible"
"pau",61,"ec:1.1.1.100","pau:PA14_02300 / pau:PA14_11020 / pau:PA14_25660 / pau:PA14_40900 / pau:PA14_45430 / pau:PA14_57050 / pau:PA14_63270 / pau:PA14_72880",0,"reversible"
"pau",61,"ec:2.3.1.39","pau:PA14_25650",0,"irreversible"
"pau",61,"ec:6.4.1.2","pau:PA14_06450 / pau:PA14_17270 / pau:PA14_23860 / pau:PA14_64100 / pau:PA14_64110",0,"reversible"
"pau",61,"ec:2.3.1.41","pau:PA14_01190 / pau:PA14_43690",0,"irreversible"
"pau",61,"ec:2.3.1.41","pau:PA14_01190 / pau:PA14_43690",0,"irreversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:2.3.1.180","pau:PA14_20950",0,"irreversible"
"pau",61,"ec:1.3.1.9","pau:PA14_25900",0,"reversible"
"pau",61,"ec:1.3.1.9","pau:PA14_25900",0,"reversible"
"pau",61,"ec:1.3.1.9","pau:PA14_25900",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_17190",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_43680",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_17190",0,"reversible"
"pau",61,"ec:1.3.1.9","pau:PA14_25900",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_43680",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_17190",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_43680",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_17190",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_43680",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_17190",0,"reversible"
"pau",61,"ec:1.3.1.9","pau:PA14_25900",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_43680",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_17190",0,"reversible"
"pau",61,"ec:1.3.1.9","pau:PA14_25900",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_43680",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_17190",0,"reversible"
"pau",61,"ec:1.3.1.9","pau:PA14_25900",0,"reversible"
"pau",61,"ec:5.3.3.14","pau:PA14_43680",0,"reversible"
"pau",61,"ec:6.2.1.3","pau:PA14_21340 / pau:PA14_21370",0,"irreversible"
"pau",61,"ec:2.3.1.180","pau:PA14_68360",0,"irreversible"
"pau",61,"ec:1.1.1.100","pau:PA14_02300 / pau:PA14_11020 / pau:PA14_25660 / pau:PA14_40900 / pau:PA14_45430 / pau:PA14_57050 / pau:PA14_63270 / pau:PA14_72880",0,"reversible"
"pau",61,"ec:1.3.1.9","pau:PA14_25900 / pau:PA14_41170",0,"reversible"
"pau",61,"ec:2.3.1.41","pau:PA14_01190 / pau:PA14_43690",0,"irreversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:6.2.1.3","pau:PA14_21340 / pau:PA14_21370",0,"irreversible"
"pau",61,"ec:6.2.1.3","pau:PA14_21340 / pau:PA14_21370",0,"irreversible"
"pau",61,"ec:2.3.1.180","pau:PA14_20950 / pau:PA14_68360",0,"irreversible"
"pau",61,"ec:2.3.1.39","pau:PA14_25650",0,"irreversible"
"pau",61,"ec:1.1.1.100","pau:PA14_02300 / pau:PA14_11020 / pau:PA14_25660 / pau:PA14_40900 / pau:PA14_45430 / pau:PA14_57050 / pau:PA14_63270 / pau:PA14_72880",0,"reversible"
"pau",61,"ec:4.2.1.59","pau:PA14_17190 / pau:PA14_43680",0,"reversible"
"pau",61,"ec:2.3.1.39","pau:PA14_25650",0,"irreversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:2.3.1.179","pau:PA14_25690 / pau:PA14_46490",0,"irreversible"
"pau",61,"ec:6.4.1.2","pau:PA14_06450 / pau:PA14_17270 / pau:PA14_23860 / pau:PA14_64100 / pau:PA14_64110",0,"reversible"
"pau",61,"ec:1.3.1.10","pau:PA14_41170",0,"reversible"
"pau",71,NA,"pau:PA14_27730",0,"irreversible"
"pau",71,NA,"pau:PA14_27730",0,"irreversible"
"pau",71,NA,"pau:PA14_27730",0,"irreversible"
"pau",71,NA,"pau:PA14_27730",0,"irreversible"
"pau",71,NA,"pau:PA14_27730",0,"irreversible"
"pau",71,NA,"pau:PA14_27730",0,"irreversible"
"pau",71,NA,"pau:PA14_27730",0,"irreversible"
"pau",71,"ec:1.3.8.1","pau:PA14_66350",0,"irreversible"
"pau",71,"ec:1.1.1.35","pau:PA14_25080 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:4.2.1.17","pau:PA14_19740 / pau:PA14_25080 / pau:PA14_40980 / pau:PA14_41950 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:1.3.8.7","pau:PA14_31580 / pau:PA14_35970 / pau:PA14_44590 / pau:PA14_49080 / pau:PA14_51120 / pau:PA14_52900 / pau:PA14_66040",0,"irreversible"
"pau",71,"ec:5.3.3.8","pau:PA14_25080",0,"reversible"
"pau",71,"ec:5.1.2.3","pau:PA14_25080 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:2.3.1.9","pau:PA14_13090 / pau:PA14_17880 / pau:PA14_31530 / pau:PA14_38630 / pau:PA14_42090 / pau:PA14_63250",0,"reversible"
"pau",71,"ec:2.3.1.16","pau:PA14_19430 / pau:PA14_25090 / pau:PA14_26010",0,"reversible"
"pau",71,"ec:1.1.1.35","pau:PA14_25080 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:4.2.1.17","pau:PA14_19740 / pau:PA14_25080 / pau:PA14_40980 / pau:PA14_41950 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:1.3.8.1","pau:PA14_66350",0,"irreversible"
"pau",71,"ec:1.3.8.7","pau:PA14_31580 / pau:PA14_35970 / pau:PA14_44590 / pau:PA14_49080 / pau:PA14_51120 / pau:PA14_52900 / pau:PA14_66040",0,"irreversible"
"pau",71,"ec:2.3.1.16","pau:PA14_19430 / pau:PA14_25090 / pau:PA14_26010",0,"reversible"
"pau",71,"ec:1.1.1.35","pau:PA14_25080 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:4.2.1.17","pau:PA14_19740 / pau:PA14_25080 / pau:PA14_40980 / pau:PA14_41950 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:1.3.8.7","pau:PA14_31580 / pau:PA14_35970 / pau:PA14_44590 / pau:PA14_49080 / pau:PA14_51120 / pau:PA14_52900 / pau:PA14_66040",0,"irreversible"
"pau",71,"ec:2.3.1.16","pau:PA14_19430 / pau:PA14_25090 / pau:PA14_26010",0,"reversible"
"pau",71,"ec:1.1.1.35","pau:PA14_25080 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:4.2.1.17","pau:PA14_19740 / pau:PA14_25080 / pau:PA14_40980 / pau:PA14_41950 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:1.3.8.7","pau:PA14_31580 / pau:PA14_35970 / pau:PA14_44590 / pau:PA14_49080 / pau:PA14_51120 / pau:PA14_52900 / pau:PA14_66040",0,"irreversible"
"pau",71,"ec:1.14.15.3","pau:PA14_30810 / pau:PA14_44700",0,"irreversible"
"pau",71,"ec:1.18.1.1","pau:PA14_70620",0,"irreversible"
"pau",71,"ec:2.3.1.16","pau:PA14_19430 / pau:PA14_25090 / pau:PA14_26010",0,"reversible"
"pau",71,"ec:1.1.1.35","pau:PA14_25080 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:4.2.1.17","pau:PA14_19740 / pau:PA14_25080 / pau:PA14_40980 / pau:PA14_41950 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:1.3.8.7","pau:PA14_31580 / pau:PA14_35970 / pau:PA14_44590 / pau:PA14_49080 / pau:PA14_51120 / pau:PA14_52900 / pau:PA14_66040",0,"irreversible"
"pau",71,"ec:1.1.1.1","pau:PA14_17400 / pau:PA14_71630",0,"reversible"
"pau",71,"ec:1.3.8.6","pau:PA14_05840",0,"irreversible"
"pau",71,"ec:2.3.1.16","pau:PA14_19430 / pau:PA14_25090 / pau:PA14_26010",0,"reversible"
"pau",71,"ec:4.2.1.17","pau:PA14_19740 / pau:PA14_25080 / pau:PA14_40980 / pau:PA14_41950 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:1.3.8.7","pau:PA14_31580 / pau:PA14_35970 / pau:PA14_44590 / pau:PA14_49080 / pau:PA14_51120 / pau:PA14_52900 / pau:PA14_66040",0,"irreversible"
"pau",71,"ec:1.1.1.35","pau:PA14_25080 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:2.3.1.16","pau:PA14_19430 / pau:PA14_25090 / pau:PA14_26010",0,"reversible"
"pau",71,"ec:1.1.1.35","pau:PA14_25080 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:4.2.1.17","pau:PA14_19740 / pau:PA14_25080 / pau:PA14_40980 / pau:PA14_41950 / pau:PA14_42080",0,"reversible"
"pau",71,"ec:1.3.8.7","pau:PA14_31580 / pau:PA14_35970 / pau:PA14_44590 / pau:PA14_49080 / pau:PA14_51120 / pau:PA14_52900 / pau:PA14_66040",0,"irreversible"
"pau",71,"ec:6.2.1.3","pau:PA14_21340 / pau:PA14_21370",0,"reversible"
"pau",71,"ec:2.3.1.9","pau:PA14_13090 / pau:PA14_17880 / pau:PA14_31530 / pau:PA14_38630 / pau:PA14_42090 / pau:PA14_63250",0,"reversible"
"pau",71,"ec:1.2.1.3","pau:PA14_51050 / pau:PA14_64740",0,"reversible"
"pau",71,"ec:1.14.15.3","pau:PA14_30810 / pau:PA14_44700",0,"irreversible"
"pau",71,"ec:2.3.1.16","pau:PA14_19430 / pau:PA14_25090 / pau:PA14_26010",0,"reversible"
"pau",72,"ec:4.1.3.4","pau:PA14_38490",0,"irreversible"
"pau",72,"ec:2.3.1.9","pau:PA14_13090 / pau:PA14_17880 / pau:PA14_31530 / pau:PA14_38630 / pau:PA14_42090 / pau:PA14_63250",0,"reversible"
"pau",72,"ec:1.1.1.30","pau:PA14_38590",0,"reversible"
"pau",72,"ec:2.8.3.5","pau:PA14_38640 / pau:PA14_38660",0,"reversible"
"pau",130,"ec:2.1.1.222","pau:PA14_23220",1,NA
"pau",130,"ec:1.14.13.240","pau:PA14_68955",1,NA
"pau",130,"ec:4.1.1.98","pau:PA14_03130 / pau:PA14_11860 / pau:PA14_69150",0,NA
"pau",130,"ec:2.1.1.64","pau:PA14_23220",1,NA
"pau",130,"ec:4.1.3.40","pau:PA14_70720",1,"reversible"
"pau",130,"ec:5.4.4.2","pau:PA14_09210",0,"reversible"
"pau",130,"ec:3.1.2.28","pau:PA14_43600",0,"irreversible"
"pau",130,"ec:3.1.2.23","pau:PA14_51770",0,"irreversible"
"pau",130,"ec:1.13.11.27","pau:PA14_03000 / pau:PA14_53070",0,"irreversible"
"pau",130,"ec:2.5.1.39","pau:PA14_70730",1,NA
"pau",130,"ec:2.1.1.163","pau:PA14_66900",1,"irreversible"
"pau",130,"ec:1.14.99.60","pau:PA14_08400",0,NA
"pau",130,NA,"pau:PA14_68980",0,NA
"pau",130,"ec:2.1.1.201","pau:PA14_66900",1,NA
"pau",130,"ec:1.6.5.2","pau:PA14_48440 / pau:PA14_51990 / pau:PA14_65760",0,"irreversible"
"pau",130,"ec:1.6.5.2","pau:PA14_48440 / pau:PA14_51990 / pau:PA14_65760",0,"irreversible"
"pau",190,NA,"pau:PA14_29850",0,NA
"pau",190,NA,"pau:PA14_29860",0,NA
"pau",190,NA,"pau:PA14_29880",0,NA
"pau",190,NA,"pau:PA14_29890",0,NA
"pau",190,NA,"pau:PA14_29900",0,NA
"pau",190,NA,"pau:PA14_29920",0,NA
"pau",190,NA,"pau:PA14_29930",0,NA
"pau",190,NA,"pau:PA14_29940",0,NA
"pau",190,NA,"pau:PA14_29970",0,NA
"pau",190,NA,"pau:PA14_29980",0,NA
"pau",190,NA,"pau:PA14_29990",0,NA
"pau",190,NA,"pau:PA14_29990",0,NA
"pau",190,NA,"pau:PA14_30010",0,NA
"pau",190,NA,"pau:PA14_30020 / pau:PA14_40160",0,NA
"pau",190,NA,"pau:PA14_01360",0,NA
"pau",190,NA,"pau:PA14_01310",0,NA
"pau",190,"ec:1.6.99.3","pau:PA14_29320 / pau:PA14_58870",0,NA
"pau",190,NA,"pau:PA14_01290",0,NA
"pau",190,NA,"pau:PA14_01300",0,NA
"pau",190,NA,"pau:PA14_01320",0,NA
"pau",190,"ec:7.1.1.2","pau:PA14_29850 / pau:PA14_29860 / pau:PA14_29880 / pau:PA14_29890 / pau:PA14_29900 / pau:PA14_29920 / pau:PA14_29930 / pau:PA14_29940 / pau:PA14_29970 / pau:PA14_29980 / pau:PA14_29990 / pau:PA14_30010 / pau:PA14_30020 / pau:PA14_40160",0,NA
"pau",190,"ec:7.1.1.8","pau:PA14_57540 / pau:PA14_57560 / pau:PA14_57570",0,NA
"pau",190,"ec:1.9.3.1","pau:PA14_01290 / pau:PA14_01300 / pau:PA14_01320 / pau:PA14_10500 / pau:PA14_40510 / pau:PA14_44340 / pau:PA14_44350 / pau:PA14_44360 / pau:PA14_44370 / pau:PA14_44380 / pau:PA14_44390 / pau:PA14_44400",0,NA
"pau",190,"ec:7.1.2.2","pau:PA14_73230 / pau:PA14_73240 / pau:PA14_73250 / pau:PA14_73260 / pau:PA14_73280 / pau:PA14_73290 / pau:PA14_73300 / pau:PA14_73310",0,NA
"pau",190,"ec:3.6.1.1","pau:PA14_11690",1,NA
"pau",190,"ec:2.7.4.1","pau:PA14_01730 / pau:PA14_33240 / pau:PA14_69230",0,NA
"pau",190,NA,"pau:PA14_44060",0,NA
"pau",190,NA,"pau:PA14_44050",0,NA
"pau",190,NA,"pau:PA14_44030",0,NA
"pau",190,NA,"pau:PA14_44020",0,NA
"pau",190,NA,"pau:PA14_57540",0,NA
"pau",190,NA,"pau:PA14_57560",0,NA
"pau",190,NA,"pau:PA14_57570",0,NA
"pau",190,NA,"pau:PA14_13040",0,NA
"pau",190,NA,"pau:PA14_13030",0,NA
"pau",190,NA,"pau:PA14_44360 / pau:PA14_44400",0,NA
"pau",190,NA,"pau:PA14_44390",0,NA
"pau",190,NA,"pau:PA14_44350 / pau:PA14_44380",0,NA
"pau",190,NA,"pau:PA14_10500 / pau:PA14_40510 / pau:PA14_44340 / pau:PA14_44370",0,NA
"pau",190,NA,"pau:PA14_47190",0,NA
"pau",190,NA,"pau:PA14_47180",0,NA
"pau",190,NA,"pau:PA14_01380 / pau:PA14_47150",0,NA
"pau",190,NA,"pau:PA14_47210",0,NA
"pau",190,NA,"pau:PA14_47160",0,NA
"pau",190,NA,"pau:PA14_01380 / pau:PA14_47150",0,NA
"pau",190,NA,"pau:PA14_73240",0,NA
"pau",190,NA,"pau:PA14_73260",0,NA
"pau",190,NA,"pau:PA14_73250",0,NA
"pau",190,NA,"pau:PA14_73280",0,NA
"pau",190,NA,"pau:PA14_73230",0,NA
"pau",190,NA,"pau:PA14_73300",0,NA
"pau",190,NA,"pau:PA14_73310",0,NA
"pau",190,NA,"pau:PA14_73290",0,NA
