"org","pathway","name","entrez","is_bottleneck","reaction_type"
"mtv",30,"ec:5.3.1.9","mtv:RVBD_0946c",0,"reversible"
"mtv",30,"ec:2.7.1.15","mtv:RVBD_2436",0,"reversible"
"mtv",30,"ec:4.1.2.4","mtv:RVBD_0478",0,"reversible"
"mtv",30,"ec:2.7.6.1","mtv:RVBD_1017c",0,"reversible"
"mtv",30,"ec:2.7.1.15","mtv:RVBD_2436",0,"reversible"
"mtv",30,"ec:2.2.1.1","mtv:RVBD_1449c",0,"reversible"
"mtv",30,"ec:5.3.1.6","mtv:RVBD_2465c",0,"reversible"
"mtv",30,"ec:5.1.3.1","mtv:RVBD_1408",0,"reversible"
"mtv",30,"ec:2.2.1.1","mtv:RVBD_1449c",0,"reversible"
"mtv",30,"ec:4.1.2.13","mtv:RVBD_0363c",0,"reversible"
"mtv",30,"ec:2.7.1.11","mtv:RVBD_2029c / mtv:RVBD_3010c",0,"irreversible"
"mtv",30,"ec:3.1.3.11","mtv:RVBD_1099c",0,"irreversible"
"mtv",30,"ec:5.3.1.9","mtv:RVBD_0946c",0,"reversible"
"mtv",30,"ec:1.1.1.44","mtv:RVBD_1122 / mtv:RVBD_1844c",0,"irreversible"
"mtv",30,"ec:3.1.1.31","mtv:RVBD_1445c",0,"irreversible"
"mtv",30,"ec:1.1.1.49","mtv:RVBD_1121 / mtv:RVBD_1447c",0,"irreversible"
"mtv",30,"ec:2.2.1.2","mtv:RVBD_1448c",0,"reversible"
"mtv",30,"ec:5.4.2.2","mtv:RVBD_3068c",0,"reversible"
"mtv",30,"ec:1.1.1.343","mtv:RVBD_1122 / mtv:RVBD_1844c",0,"irreversible"
"mtv",30,"ec:1.1.1.363","mtv:RVBD_1121 / mtv:RVBD_1447c",0,"irreversible"
"mtv",30,"ec:2.7.1.90","mtv:RVBD_3010c",0,"reversible"
"mtv",40,"ec:5.1.3.1","mtv:RVBD_1408",0,"reversible"
"mtv",40,"ec:2.7.1.17","mtv:RVBD_0729",0,"reversible"
"mtv",40,"ec:2.7.7.9","mtv:RVBD_0993",0,"irreversible"
"mtv",40,"ec:1.1.1.22","mtv:RVBD_0322",0,"reversible"
"mtv",51,"ec:5.3.1.8","mtv:RVBD_3255c",1,"reversible"
"mtv",51,"ec:5.4.2.8","mtv:RVBD_3257c / mtv:RVBD_3308",0,"reversible"
"mtv",51,"ec:1.1.1.271","mtv:RVBD_1512",0,"irreversible"
"mtv",51,"ec:4.2.1.47","mtv:RVBD_1508A / mtv:RVBD_1511",0,"irreversible"
"mtv",51,"ec:2.7.7.13","mtv:RVBD_3264c",1,"irreversible"
"mtv",51,"ec:2.7.1.11","mtv:RVBD_2029c / mtv:RVBD_3010c",0,"irreversible"
"mtv",51,"ec:2.7.1.90","mtv:RVBD_3010c",0,"reversible"
"mtv",51,"ec:5.3.1.1","mtv:RVBD_1438",0,"reversible"
"mtv",51,"ec:4.1.2.13","mtv:RVBD_0363c",1,"reversible"
"mtv",51,"ec:4.1.2.13","mtv:RVBD_0363c",1,"reversible"
"mtv",51,"ec:3.1.3.11","mtv:RVBD_1099c",0,"irreversible"
"mtv",51,"ec:1.1.1.281","mtv:RVBD_0112",0,"reversible"
"mtv",51,"ec:4.1.2.17","mtv:RVBD_0727c",0,"irreversible"
"mtv",51,"ec:5.3.1.6","mtv:RVBD_2465c",0,"irreversible"
"mtv",52,"ec:2.7.1.11","mtv:RVBD_2029c / mtv:RVBD_3010c",0,"reversible"
"mtv",52,"ec:3.2.1.20","mtv:RVBD_2471",0,"irreversible"
"mtv",52,"ec:2.7.1.2","mtv:RVBD_0650",0,"reversible"
"mtv",52,"ec:5.4.2.2","mtv:RVBD_3068c",1,"reversible"
"mtv",52,"ec:5.1.3.2","mtv:RVBD_0501 / mtv:RVBD_3634c",0,"reversible"
"mtv",52,"ec:2.7.7.9","mtv:RVBD_0993",1,"reversible"
"mtv",52,"ec:2.7.7.12","mtv:RVBD_0618 / mtv:RVBD_0619",0,"reversible"
"mtv",52,"ec:2.7.1.6","mtv:RVBD_0620",0,"irreversible"
"mtv",52,"ec:5.4.99.9","mtv:RVBD_3809c",0,"reversible"
"mtv",53,"ec:1.1.1.22","mtv:RVBD_0322",0,"irreversible"
"mtv",53,"ec:1.2.1.3","mtv:RVBD_0147 / mtv:RVBD_0223c / mtv:RVBD_0768 / mtv:RVBD_3293",0,"reversible"
"mtv",61,"ec:1.14.19.2","mtv:RVBD_0824c / mtv:RVBD_1094",0,"irreversible"
"mtv",61,"ec:1.1.1.100","mtv:RVBD_0242c / mtv:RVBD_1350 / mtv:RVBD_3502c / mtv:RVBD_3559c",0,"reversible"
"mtv",61,"ec:1.1.1.100","mtv:RVBD_0242c / mtv:RVBD_1350 / mtv:RVBD_3502c / mtv:RVBD_3559c",0,"reversible"
"mtv",61,"ec:1.1.1.100","mtv:RVBD_0242c / mtv:RVBD_1350 / mtv:RVBD_3502c / mtv:RVBD_3559c",0,"reversible"
"mtv",61,"ec:1.1.1.100","mtv:RVBD_0242c / mtv:RVBD_1350 / mtv:RVBD_3502c / mtv:RVBD_3559c",0,"reversible"
"mtv",61,"ec:1.1.1.100","mtv:RVBD_0242c / mtv:RVBD_1350 / mtv:RVBD_3502c / mtv:RVBD_3559c",0,"reversible"
"mtv",61,"ec:1.1.1.100","mtv:RVBD_0242c / mtv:RVBD_1350 / mtv:RVBD_3502c / mtv:RVBD_3559c",0,"reversible"
"mtv",61,"ec:1.1.1.100","mtv:RVBD_0242c / mtv:RVBD_1350 / mtv:RVBD_3502c / mtv:RVBD_3559c",0,"reversible"
"mtv",61,"ec:1.1.1.100","mtv:RVBD_0242c / mtv:RVBD_1350 / mtv:RVBD_3502c / mtv:RVBD_3559c",0,"reversible"
"mtv",61,"ec:2.3.1.39","mtv:RVBD_0649 / mtv:RVBD_2243",0,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,"ec:6.4.1.2","mtv:RVBD_0904c / mtv:RVBD_2247 / mtv:RVBD_2501c / mtv:RVBD_3285",0,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"reversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,"ec:1.14.19.2","mtv:RVBD_0824c / mtv:RVBD_1094",0,"irreversible"
"mtv",61,"ec:6.2.1.3","mtv:RVBD_2187",0,"irreversible"
"mtv",61,"ec:1.1.1.100","mtv:RVBD_0242c / mtv:RVBD_1350 / mtv:RVBD_3502c / mtv:RVBD_3559c",0,"reversible"
"mtv",61,"ec:6.2.1.3","mtv:RVBD_2187",0,"irreversible"
"mtv",61,"ec:6.2.1.3","mtv:RVBD_2187",0,"irreversible"
"mtv",61,NA,"mtv:RVBD_2524c",1,"irreversible"
"mtv",61,"ec:2.3.1.39","mtv:RVBD_0649 / mtv:RVBD_2243",0,"irreversible"
"mtv",61,"ec:1.1.1.100","mtv:RVBD_0242c / mtv:RVBD_1350 / mtv:RVBD_3502c / mtv:RVBD_3559c",0,"reversible"
"mtv",61,"ec:2.3.1.39","mtv:RVBD_0649 / mtv:RVBD_2243",0,"irreversible"
"mtv",61,"ec:6.4.1.2","mtv:RVBD_2247 / mtv:RVBD_2501c / mtv:RVBD_3285",0,"reversible"
"mtv",61,"ec:6.4.1.2","mtv:RVBD_0904c",0,"reversible"
"mtv",71,"ec:1.1.1.35","mtv:RVBD_0860",0,"reversible"
"mtv",71,"ec:4.2.1.17","mtv:RVBD_0222 / mtv:RVBD_0456c / mtv:RVBD_0632c / mtv:RVBD_0673 / mtv:RVBD_0675 / mtv:RVBD_0860 / mtv:RVBD_0905 / mtv:RVBD_0971c / mtv:RVBD_1070c / mtv:RVBD_1071c / mtv:RVBD_1141c / mtv:RVBD_1142c / mtv:RVBD_1472 / mtv:RVBD_1935c / mtv:RVBD_2486 / mtv:RVBD_2679 / mtv:RVBD_2831 / mtv:RVBD_3039c / mtv:RVBD_3373 / mtv:RVBD_3374 / mtv:RVBD_3516 / mtv:RVBD_3550 / mtv:RVBD_3774",0,"reversible"
"mtv",71,"ec:1.3.8.7","mtv:RVBD_0131c / mtv:RVBD_0154c / mtv:RVBD_0231 / mtv:RVBD_0975c / mtv:RVBD_3140",0,"irreversible"
"mtv",71,"ec:6.2.1.20","mtv:RVBD_1345",0,"reversible"
"mtv",71,"ec:5.1.2.3","mtv:RVBD_0860",0,"reversible"
"mtv",71,"ec:2.3.1.9","mtv:RVBD_0243 / mtv:RVBD_0859 / mtv:RVBD_0914c / mtv:RVBD_1074c / mtv:RVBD_1135A / mtv:RVBD_1323 / mtv:RVBD_1867 / mtv:RVBD_3523 / mtv:RVBD_3546 / mtv:RVBD_3556c",0,"reversible"
"mtv",71,"ec:2.3.1.16","mtv:RVBD_2790c",0,"reversible"
"mtv",71,"ec:1.1.1.35","mtv:RVBD_0860",0,"reversible"
"mtv",71,"ec:4.2.1.17","mtv:RVBD_0222 / mtv:RVBD_0456c / mtv:RVBD_0632c / mtv:RVBD_0673 / mtv:RVBD_0675 / mtv:RVBD_0860 / mtv:RVBD_0905 / mtv:RVBD_0971c / mtv:RVBD_1070c / mtv:RVBD_1071c / mtv:RVBD_1141c / mtv:RVBD_1142c / mtv:RVBD_1472 / mtv:RVBD_1935c / mtv:RVBD_2486 / mtv:RVBD_2679 / mtv:RVBD_2831 / mtv:RVBD_3039c / mtv:RVBD_3373 / mtv:RVBD_3374 / mtv:RVBD_3516 / mtv:RVBD_3550 / mtv:RVBD_3774",0,"reversible"
"mtv",71,"ec:1.3.8.7","mtv:RVBD_0131c / mtv:RVBD_0154c / mtv:RVBD_0231 / mtv:RVBD_0975c / mtv:RVBD_3140",0,"irreversible"
"mtv",71,"ec:2.3.1.16","mtv:RVBD_2790c",0,"reversible"
"mtv",71,"ec:1.1.1.35","mtv:RVBD_0860",0,"reversible"
"mtv",71,"ec:4.2.1.17","mtv:RVBD_0222 / mtv:RVBD_0456c / mtv:RVBD_0632c / mtv:RVBD_0673 / mtv:RVBD_0675 / mtv:RVBD_0860 / mtv:RVBD_0905 / mtv:RVBD_0971c / mtv:RVBD_1070c / mtv:RVBD_1071c / mtv:RVBD_1141c / mtv:RVBD_1142c / mtv:RVBD_1472 / mtv:RVBD_1935c / mtv:RVBD_2486 / mtv:RVBD_2679 / mtv:RVBD_2831 / mtv:RVBD_3039c / mtv:RVBD_3373 / mtv:RVBD_3374 / mtv:RVBD_3516 / mtv:RVBD_3550 / mtv:RVBD_3774",0,"reversible"
"mtv",71,"ec:1.3.8.7","mtv:RVBD_0131c / mtv:RVBD_0154c / mtv:RVBD_0231 / mtv:RVBD_0975c / mtv:RVBD_3140",0,"irreversible"
"mtv",71,"ec:2.3.1.16","mtv:RVBD_2790c",0,"reversible"
"mtv",71,"ec:1.1.1.35","mtv:RVBD_0860",0,"reversible"
"mtv",71,"ec:4.2.1.17","mtv:RVBD_0222 / mtv:RVBD_0456c / mtv:RVBD_0632c / mtv:RVBD_0673 / mtv:RVBD_0675 / mtv:RVBD_0860 / mtv:RVBD_0905 / mtv:RVBD_0971c / mtv:RVBD_1070c / mtv:RVBD_1071c / mtv:RVBD_1141c / mtv:RVBD_1142c / mtv:RVBD_1472 / mtv:RVBD_1935c / mtv:RVBD_2486 / mtv:RVBD_2679 / mtv:RVBD_2831 / mtv:RVBD_3039c / mtv:RVBD_3373 / mtv:RVBD_3374 / mtv:RVBD_3516 / mtv:RVBD_3550 / mtv:RVBD_3774",0,"reversible"
"mtv",71,"ec:1.3.8.7","mtv:RVBD_0131c / mtv:RVBD_0154c / mtv:RVBD_0231 / mtv:RVBD_0975c / mtv:RVBD_3140",0,"irreversible"
"mtv",71,"ec:1.14.15.3","mtv:RVBD_3252c",0,"irreversible"
"mtv",71,"ec:2.3.1.16","mtv:RVBD_2790c",0,"reversible"
"mtv",71,"ec:1.1.1.35","mtv:RVBD_0860",0,"reversible"
"mtv",71,"ec:4.2.1.17","mtv:RVBD_0222 / mtv:RVBD_0456c / mtv:RVBD_0632c / mtv:RVBD_0673 / mtv:RVBD_0675 / mtv:RVBD_0860 / mtv:RVBD_0905 / mtv:RVBD_0971c / mtv:RVBD_1070c / mtv:RVBD_1071c / mtv:RVBD_1141c / mtv:RVBD_1142c / mtv:RVBD_1472 / mtv:RVBD_1935c / mtv:RVBD_2486 / mtv:RVBD_2679 / mtv:RVBD_2831 / mtv:RVBD_3039c / mtv:RVBD_3373 / mtv:RVBD_3374 / mtv:RVBD_3516 / mtv:RVBD_3550 / mtv:RVBD_3774",0,"reversible"
"mtv",71,"ec:1.3.8.7","mtv:RVBD_0131c / mtv:RVBD_0154c / mtv:RVBD_0231 / mtv:RVBD_0975c / mtv:RVBD_3140",0,"irreversible"
"mtv",71,"ec:1.1.1.1","mtv:RVBD_0162c / mtv:RVBD_0761c / mtv:RVBD_1530 / mtv:RVBD_1862",0,"reversible"
"mtv",71,"ec:1.3.8.6","mtv:RVBD_0400c",0,"irreversible"
"mtv",71,"ec:2.3.1.16","mtv:RVBD_2790c",0,"reversible"
"mtv",71,"ec:4.2.1.17","mtv:RVBD_0222 / mtv:RVBD_0456c / mtv:RVBD_0632c / mtv:RVBD_0673 / mtv:RVBD_0675 / mtv:RVBD_0860 / mtv:RVBD_0905 / mtv:RVBD_0971c / mtv:RVBD_1070c / mtv:RVBD_1071c / mtv:RVBD_1141c / mtv:RVBD_1142c / mtv:RVBD_1472 / mtv:RVBD_1935c / mtv:RVBD_2486 / mtv:RVBD_2679 / mtv:RVBD_2831 / mtv:RVBD_3039c / mtv:RVBD_3373 / mtv:RVBD_3374 / mtv:RVBD_3516 / mtv:RVBD_3550 / mtv:RVBD_3774",0,"reversible"
"mtv",71,"ec:1.3.8.7","mtv:RVBD_0131c / mtv:RVBD_0154c / mtv:RVBD_0231 / mtv:RVBD_0975c / mtv:RVBD_3140",0,"irreversible"
"mtv",71,"ec:1.1.1.35","mtv:RVBD_0860",0,"reversible"
"mtv",71,"ec:2.3.1.16","mtv:RVBD_2790c",0,"reversible"
"mtv",71,"ec:1.1.1.35","mtv:RVBD_0860",0,"reversible"
"mtv",71,"ec:4.2.1.17","mtv:RVBD_0222 / mtv:RVBD_0456c / mtv:RVBD_0632c / mtv:RVBD_0673 / mtv:RVBD_0675 / mtv:RVBD_0860 / mtv:RVBD_0905 / mtv:RVBD_0971c / mtv:RVBD_1070c / mtv:RVBD_1071c / mtv:RVBD_1141c / mtv:RVBD_1142c / mtv:RVBD_1472 / mtv:RVBD_1935c / mtv:RVBD_2486 / mtv:RVBD_2679 / mtv:RVBD_2831 / mtv:RVBD_3039c / mtv:RVBD_3373 / mtv:RVBD_3374 / mtv:RVBD_3516 / mtv:RVBD_3550 / mtv:RVBD_3774",0,"reversible"
"mtv",71,"ec:1.3.8.7","mtv:RVBD_0131c / mtv:RVBD_0154c / mtv:RVBD_0231 / mtv:RVBD_0975c / mtv:RVBD_3140",0,"irreversible"
"mtv",71,"ec:6.2.1.3","mtv:RVBD_2187",0,"reversible"
"mtv",71,"ec:1.18.1.3","mtv:RVBD_1869c",0,"reversible"
"mtv",71,"ec:2.3.1.9","mtv:RVBD_0243 / mtv:RVBD_0859 / mtv:RVBD_0914c / mtv:RVBD_1074c / mtv:RVBD_1135A / mtv:RVBD_1323 / mtv:RVBD_1867 / mtv:RVBD_3523 / mtv:RVBD_3546 / mtv:RVBD_3556c",0,"reversible"
"mtv",71,"ec:1.2.1.3","mtv:RVBD_0147 / mtv:RVBD_0223c / mtv:RVBD_0768 / mtv:RVBD_3293",0,"reversible"
"mtv",71,"ec:1.14.15.3","mtv:RVBD_3252c",0,"irreversible"
"mtv",71,"ec:2.3.1.16","mtv:RVBD_2790c",0,"reversible"
"mtv",72,"ec:2.3.1.9","mtv:RVBD_0243 / mtv:RVBD_0859 / mtv:RVBD_0914c / mtv:RVBD_1074c / mtv:RVBD_1135A / mtv:RVBD_1323 / mtv:RVBD_1867 / mtv:RVBD_3523 / mtv:RVBD_3546 / mtv:RVBD_3556c",0,"reversible"
"mtv",72,"ec:2.8.3.5","mtv:RVBD_2503c / mtv:RVBD_2504c",0,"reversible"
"mtv",100,"ec:1.14.14.154","mtv:RVBD_0764c",0,"irreversible"
"mtv",100,"ec:1.14.14.154","mtv:RVBD_0764c",0,"irreversible"
"mtv",100,"ec:1.14.15.36","mtv:RVBD_0764c",0,"irreversible"
"mtv",121,"ec:1.1.1.159","mtv:RVBD_0927c",0,NA
"mtv",121,"ec:1.1.1.159","mtv:RVBD_0927c",0,NA
"mtv",130,"ec:4.1.3.36","mtv:RVBD_0548c",0,"reversible"
"mtv",130,"ec:6.2.1.26","mtv:RVBD_0542c",1,"irreversible"
"mtv",130,"ec:4.2.1.113","mtv:RVBD_0553",0,"irreversible"
"mtv",130,"ec:2.2.1.9","mtv:RVBD_0555",0,"irreversible"
"mtv",130,"ec:4.1.3.40","mtv:RVBD_2949c",0,"reversible"
"mtv",130,"ec:5.4.4.2","mtv:RVBD_3215",1,"reversible"
"mtv",130,"ec:2.1.1.163","mtv:RVBD_0558",0,"irreversible"
"mtv",130,"ec:2.5.1.74","mtv:RVBD_0534c",0,"irreversible"
"mtv",130,"ec:2.1.1.201","mtv:RVBD_0558",0,NA
"mtv",190,NA,"mtv:RVBD_3158",0,NA
"mtv",190,NA,"mtv:RVBD_3157",0,NA
"mtv",190,NA,"mtv:RVBD_3156",0,NA
"mtv",190,NA,"mtv:RVBD_3155",0,NA
"mtv",190,NA,"mtv:RVBD_3154",0,NA
"mtv",190,NA,"mtv:RVBD_3153",0,NA
"mtv",190,NA,"mtv:RVBD_3152",0,NA
"mtv",190,NA,"mtv:RVBD_3151",0,NA
"mtv",190,NA,"mtv:RVBD_3150",0,NA
"mtv",190,NA,"mtv:RVBD_3149",0,NA
"mtv",190,NA,"mtv:RVBD_3148",0,NA
"mtv",190,NA,"mtv:RVBD_3147",0,NA
"mtv",190,NA,"mtv:RVBD_3146",0,NA
"mtv",190,NA,"mtv:RVBD_3145",0,NA
"mtv",190,NA,"mtv:RVBD_1456c",0,NA
"mtv",190,"ec:1.6.99.3","mtv:RVBD_0392c / mtv:RVBD_1812c / mtv:RVBD_1854c",0,NA
"mtv",190,NA,"mtv:RVBD_2200c",0,NA
"mtv",190,NA,"mtv:RVBD_3043c",0,NA
"mtv",190,NA,"mtv:RVBD_2193",0,NA
"mtv",190,"ec:7.1.1.2","mtv:RVBD_3145 / mtv:RVBD_3146 / mtv:RVBD_3147 / mtv:RVBD_3148 / mtv:RVBD_3149 / mtv:RVBD_3150 / mtv:RVBD_3151 / mtv:RVBD_3152 / mtv:RVBD_3153 / mtv:RVBD_3154 / mtv:RVBD_3155 / mtv:RVBD_3156 / mtv:RVBD_3157 / mtv:RVBD_3158",0,NA
"mtv",190,"ec:1.9.3.1","mtv:RVBD_2193 / mtv:RVBD_2200c / mtv:RVBD_3043c",0,NA
"mtv",190,"ec:7.1.2.2","mtv:RVBD_1304 / mtv:RVBD_1305 / mtv:RVBD_1306 / mtv:RVBD_1307 / mtv:RVBD_1308 / mtv:RVBD_1309 / mtv:RVBD_1310 / mtv:RVBD_1311",0,NA
"mtv",190,"ec:3.6.1.1","mtv:RVBD_3628",1,NA
"mtv",190,"ec:2.7.4.1","mtv:RVBD_2984 / mtv:RVBD_3232c",0,NA
"mtv",190,NA,"mtv:RVBD_3316",0,NA
"mtv",190,NA,"mtv:RVBD_3317",0,NA
"mtv",190,NA,"mtv:RVBD_0248c / mtv:RVBD_3318",0,NA
"mtv",190,NA,"mtv:RVBD_0247c / mtv:RVBD_3319",0,NA
"mtv",190,NA,"mtv:RVBD_1552",0,NA
"mtv",190,NA,"mtv:RVBD_1553",0,NA
"mtv",190,NA,"mtv:RVBD_1554",0,NA
"mtv",190,NA,"mtv:RVBD_1555",0,NA
"mtv",190,NA,"mtv:RVBD_2194",0,NA
"mtv",190,NA,"mtv:RVBD_2196",0,NA
"mtv",190,NA,"mtv:RVBD_2195",0,NA
"mtv",190,NA,"mtv:RVBD_1622c",0,NA
"mtv",190,NA,"mtv:RVBD_1623c",0,NA
"mtv",190,NA,"mtv:RVBD_1451",0,NA
"mtv",190,NA,"mtv:RVBD_1451",0,NA
"mtv",190,NA,"mtv:RVBD_1310",0,NA
"mtv",190,NA,"mtv:RVBD_1308",0,NA
"mtv",190,NA,"mtv:RVBD_1309",0,NA
"mtv",190,NA,"mtv:RVBD_1307",0,NA
"mtv",190,NA,"mtv:RVBD_1311",0,NA
