"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"6",NA,"gene",NA,321,397,"rectangle",46,17,"#BFFFBF","hsa:57697",NA,NA,"hsa","03460",1,1,0.0748987854251012,6,10,0.128205128205128,0.00108813928182807,1,0.125,4,3,5,13,0.146551300911702,1,"HB"
"7",NA,"gene",NA,316,329,"rectangle",46,17,"#BFFFBF","hsa:2175",NA,NA,"hsa","03460",0,1,0.00472334682860999,2,2,0.333333333333333,0.000794912559618442,1,0.125,4,3,5,4,0.084180336929191,0.874009238008263,"NHNB"
"8",NA,"gene",NA,326,312,"rectangle",46,17,"#BFFFBF","hsa:2187",NA,NA,"hsa","03460",0,1,0,2,0,0,0.000794912559618442,2,1.69906458194539e-17,4,3,5,2,7.13903599670832e-17,0.874009238008263,"NHNB"
"9",NA,"gene",NA,302,346,"rectangle",46,17,"#BFFFBF","hsa:2176",NA,NA,"hsa","03460",0,1,0,2,0,0,0.000794912559618442,3,1.69906458194539e-17,4,3,5,2,7.13903599670832e-17,0.874009238008263,"NHNB"
"11",NA,"gene",NA,155,353,"rectangle",46,17,"#BFFFBF","hsa:2177",NA,NA,"hsa","03460",1,1,0.101214574898785,2,4,0.0294117647058824,0.00075187969924812,1,0.875,3,3,5,17,0.915819663070809,4.56264872878795e-17,"HB"
"12",NA,"gene",NA,155,336,"rectangle",46,17,"#BFFFBF","hsa:55215",NA,NA,"hsa","03460",0,1,0,0,10,0.0735294117647059,0.000641025641025641,1,1,5,3,5,17,1,3.35442866911865e-16,"HNB"
"13",NA,"gene",NA,302,363,"rectangle",46,17,"#BFFFBF","hsa:2178",NA,NA,"hsa","03460",0,1,0,2,0,0,0.000794912559618442,4,1.69906458194539e-17,4,3,5,2,7.13903599670832e-17,0.874009238008263,"NHNB"
"14",NA,"gene",NA,321,380,"rectangle",46,17,"#BFFFBF","hsa:2188",NA,NA,"hsa","03460",0,1,0,2,0,0,0.000794912559618442,5,1.69906458194539e-17,4,3,5,2,7.13903599670832e-17,0.874009238008263,"NHNB"
"15",NA,"gene",NA,348,363,"rectangle",46,17,"#BFFFBF","hsa:2189",NA,NA,"hsa","03460",0,1,0.00472334682860999,2,2,0.333333333333333,0.000794912559618442,1,0.125,4,3,5,4,0.084180336929191,0.874009238008263,"NHNB"
"16",NA,"gene",NA,256,346,"rectangle",46,17,"#BFFFBF","hsa:55120",NA,NA,"hsa","03460",1,1,0.0107962213225371,2,0,0,0.000794912559618442,6,0,4,3,5,4,1.42780719934166e-16,0.874009238008263,"NHB"
"17",NA,"gene",NA,346,518,"rectangle",46,17,"#BFFFBF","hsa:79728",NA,NA,"hsa","03460",0,1,0.000337381916329285,1,0,0,0.000657462195923734,7,0,6,3,5,2,3.72299157337605e-17,9.18855362378193e-19,"NHNB"
"18",NA,"gene",NA,270,329,"rectangle",46,17,"#BFFFBF","hsa:80233",NA,NA,"hsa","03460",0,1,0,2,0,0,0.000794912559618442,8,1.69906458194539e-17,4,3,5,2,7.13903599670832e-17,0.874009238008263,"NHNB"
"19",NA,"gene",NA,463,376,"rectangle",46,17,"#BFFFBF","hsa:641",NA,NA,"hsa","03460",0,1,0,5,0,0,0.00134952766531714,9,1.69906458194539e-17,5,3,5,5,2.11574885034706e-16,0.180673782782311,"HNB"
"22",NA,"gene",NA,302,136,"rectangle",46,17,"#BFFFBF","hsa:57697",NA,NA,"hsa","03460",1,1,0.0748987854251012,6,10,0.128205128205128,0.00108813928182807,1,0.125,4,3,5,13,0.146551300911702,1,"HB"
"25",NA,"gene",NA,417,359,"rectangle",46,17,"#BFFFBF","hsa:80010",NA,NA,"hsa","03460",0,1,0,5,0,0,0.00134952766531714,10,1.69906458194539e-17,5,3,5,5,2.11574885034706e-16,0.180673782782311,"HNB"
"26",NA,"gene",NA,463,359,"rectangle",46,17,"#BFFFBF","hsa:116028",NA,NA,"hsa","03460",0,1,0,5,0,0,0.00134952766531714,11,1.69906458194539e-17,5,3,5,5,2.11574885034706e-16,0.180673782782311,"HNB"
"27",NA,"gene",NA,417,376,"rectangle",46,17,"#BFFFBF","hsa:7156 / hsa:8940",NA,NA,"hsa","03460",0,1,0,5,0,0,0.00134952766531714,12,1.69906458194539e-17,5,3,5,5,2.11574885034706e-16,0.180673782782311,"HNB"
"32",NA,"gene",NA,146,155,"rectangle",46,17,"#BFFFBF","hsa:84126",NA,NA,"hsa","03460",0,1,0,4,3,0.5,0.00112612612612613,1,1.69906458194539e-17,5,3,5,4,1.42780719934166e-16,0.59987129022084,"NHNB"
