"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"24","ec:6.1.1.5","gene","rn:R03656",875,335,"rectangle",46,17,"#BFFFBF","eco:b0026",6160,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"58","ec:6.1.1.22","gene","rn:R03648",271,583,"rectangle",46,17,"#BFFFBF","eco:b0930",6161,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"59","ec:6.1.1.21","gene","rn:R03655",875,790,"rectangle",46,17,"#BFFFBF","eco:b2514",6162,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"60","ec:6.1.1.20","gene","rn:R03660",875,879,"rectangle",46,17,"#BFFFBF","eco:b1713 / eco:b1714",6163,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"61","ec:6.1.1.19","gene","rn:R03646",875,611,"rectangle",46,17,"#BFFFBF","eco:b1876",6164,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"62","ec:6.1.1.18","gene","rn:R03652",271,281,"rectangle",46,17,"#BFFFBF","eco:b0680",6165,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"63","ec:6.1.1.16","gene","rn:R03650",271,1076,"rectangle",46,17,"#BFFFBF","eco:b0526",6166,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"64","ec:6.1.1.14","gene","rn:R03654",271,672,"rectangle",46,17,"#BFFFBF","eco:b3559 / eco:b3560",6167,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"65","ec:6.1.1.12","gene","rn:R05577",271,448,"rectangle",46,17,"#BFFFBF","eco:b1866",6168,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"66","ec:6.1.1.11","gene","rn:R03662",271,850,"rectangle",46,17,"#BFFFBF","eco:b0893",6169,"irreversible","eco","00970",0,1,0,1,0,0,0.111111111111111,1,0,1,1,1,1,0,1,"HNB"
"67","ec:6.1.1.10","gene","rn:R03659",271,1165,"rectangle",46,17,"#BFFFBF","eco:b2114",6170,"irreversible","eco","00970",0,1,0,1,0,0,0.111111111111111,2,0,1,1,1,1,0,1,"HNB"
"68","ec:6.1.1.9","gene","rn:R03665",875,157,"rectangle",46,17,"#BFFFBF","eco:b4258",6171,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"69","ec:6.1.1.7","gene","rn:R03038",271,371,"rectangle",46,17,"#BFFFBF","eco:b2697",6172,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"70","ec:6.1.1.6","gene","rn:R03658",875,424,"rectangle",46,17,"#BFFFBF","eco:b2890 / eco:b4129",6173,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"71","ec:6.1.1.4","gene","rn:R03657",875,246,"rectangle",46,17,"#BFFFBF","eco:b0642",6174,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"72","ec:6.1.1.3","gene","rn:R03663",271,761,"rectangle",46,17,"#BFFFBF","eco:b1719",6175,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"73","ec:6.1.1.2","gene","rn:R03664",875,1057,"rectangle",46,17,"#BFFFBF","eco:b3384",6176,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"74","ec:2.1.2.9","gene","rn:R03940",409,1165,"rectangle",46,17,"#BFFFBF","eco:b3288",6177,"irreversible","eco","00970",0,1,0,0,0,0,0.0833333333333333,2,0,1,1,1,1,1,0,"HNB"
"75","ec:6.1.1.1","gene","rn:R02918",875,968,"rectangle",46,17,"#BFFFBF","eco:b1637",6178,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"76","ec:6.1.1.15","gene","rn:R03661",875,701,"rectangle",46,17,"#BFFFBF","eco:b0194",6179,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"77","ec:6.1.1.17","gene","rn:R05578",271,146,"rectangle",46,17,"#BFFFBF","eco:b2400",6180,"irreversible","eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"137","ec:6.1.1.11","gene","rn:R08218",271,930,"rectangle",46,17,"#BFFFBF","eco:b0893",6187,"irreversible","eco","00970",0,1,0,1,0,0,0.111111111111111,1,0,1,1,1,1,0,1,"HNB"
"145","ec:2.9.1.1","gene","rn:R08219",435,893,"rectangle",46,17,"#BFFFBF","eco:b3591",6190,"irreversible","eco","00970",0,1,0,0,0,0,0.0833333333333333,1,0,1,1,1,1,1,0,"HNB"
"156",NA,"gene",NA,228,120,"rectangle",46,17,"#BFFFBF","eco:b2590 / eco:b3757 / eco:b3969 / eco:b4008",NA,NA,"eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"157",NA,"gene",NA,228,246,"rectangle",46,17,"#BFFFBF","eco:b0664 / eco:b0665 / eco:b0668 / eco:b0670",NA,NA,"eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"158",NA,"gene",NA,228,333,"rectangle",46,17,"#BFFFBF","eco:b0203 / eco:b2396 / eco:b2397 / eco:b3276 / eco:b3853",NA,NA,"eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"159",NA,"gene",NA,228,422,"rectangle",46,17,"#BFFFBF","eco:b0206 / eco:b0216 / eco:b3760",NA,NA,"eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"160",NA,"gene",NA,228,814,"rectangle",46,17,"#BFFFBF","eco:b0883 / eco:b0971 / eco:b1032 / eco:b1975 / eco:b2695",NA,NA,"eco","00970",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
