"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3"
"1",4021,"ec","00625",27,26,"ec:1.18.6.1",11.4668483197094,3,2,4,4
"2",4023,"ec","00625",27,26,"ec:1.14.13.69",0.113533151680291,3,3,4,4
"3",4027,"ec","00625",27,26,"ec:1.1.1.1",89.1916439600363,3,2,2,2
"4",4028,"ec","00625",27,26,"ec:1.1.1.1",89.1916439600363,3,2,2,2
"5",4036,"ec","00625",27,26,"ec:1.2.1.3",60.2406902815622,3,4,5,5
"6",4040,"ec","00625",27,26,"ec:1.14.12.11",0.113533151680291,3,5,7,7
