"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3"
"1",6198,"ec","00980",52,81,"ec:1.1.1.1",98.7903225806452,3,2,2,2
"2",6199,"ec","00980",52,81,"ec:2.5.1.18",100,3,2,2,2
"3",6202,"ec","00980",52,81,"ec:3.3.2.9",67.3387096774193,3,2,2,2
"4",6207,"ec","00980",52,81,"ec:1.14.14.1",46.3709677419355,3,3,3,3
"5",6211,"ec","00980",52,81,"ec:1.14.14.1",23.7903225806452,3,4,8,8
"6",6223,"ec","00980",52,81,"ec:3.3.2.9",67.3387096774193,3,10,6,6
"7",6225,"ec","00980",52,81,"ec:3.3.2.9",67.3387096774193,3,2,2,2
"8",6230,"ec","00980",52,81,"ec:3.3.2.9",67.3387096774193,3,7,5,5
