"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4","neighborsL5","neighborsL6","neighborsL7"
"1",245,"ec","00051",76,243,"ec:1.1.1.17",19.0193164933135,7,11,30,44,50,59,65,72
"2",253,"ec","00051",76,243,"ec:1.1.1.140",8.40350008254912,7,10,30,44,50,59,65,72
"3",258,"ec","00051",76,243,"ec:2.4.1.33",2.21231632821529,7,2,10,17,22,36,54,62
"4",272,"ec","00051",76,243,"ec:1.1.1.132",3.83027901601453,7,7,15,22,36,54,62,64
"5",299,"ec","00051",76,243,"ec:5.1.3.37",2.04721809476639,7,3,4,10,17,22,36,54
