"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4"
"1",3251,"ec","00525",14,11,"ec:2.7.1.188",0.64034151547492,4,3,3,3,3
"2",3258,"ec","00525",14,11,"ec:4.2.1.46",99.9466382070438,4,2,2,2,2
"3",3262,"ec","00525",14,11,"ec:2.5.1.135",0.133404482390608,4,2,3,4,4
"4",3263,"ec","00525",14,11,"ec:3.1.3.101",0.0533617929562433,4,2,4,4,4
"5",3264,"ec","00525",14,11,"ec:2.4.1.338",0.0533617929562433,4,2,3,4,4
