"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4"
"1",4677,"ec","00750",37,114,"ec:2.6.1.52",77.1000535045479,4,3,4,4,4
"2",4678,"ec","00750",37,114,"ec:1.1.1.290",17.6386659532727,4,2,4,4,4
"3",4680,"ec","00750",37,114,"ec:1.14.13.241",0,4,2,4,9,20
"4",4687,"ec","00750",37,114,"ec:1.1.99.9",0,4,7,19,27,28
"5",4688,"ec","00750",37,114,"ec:4.1.1.51",0.107009095773141,4,2,4,7,17
"6",4689,"ec","00750",37,114,"ec:1.14.13.242",0.107009095773141,4,2,3,4,7
"7",4693,"ec","00750",37,114,"ec:1.1.99.42",0.160513643659711,4,4,15,25,29
"8",4694,"ec","00750",37,114,"ec:1.2.1.100",0.160513643659711,4,2,6,17,26
"9",4696,"ec","00750",37,114,"ec:1.2.1.102",0,4,3,9,20,27
