"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4","neighborsL5"
"1",4542,"ec","00710",33,75,"ec:1.1.1.39",18.7037037037037,5,4,10,10,10,10
