"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4","neighborsL5","neighborsL6","neighborsL7","neighborsL8","neighborsL9"
"1",3702,"ec","00600",40,154,"ec:1.14.19.17",20.9467455621302,9,16,35,39,39,39,39,39,39,39
"2",3714,"ec","00600",40,154,"ec:1.1.1.102",20.0788954635108,9,7,12,24,37,39,39,39,39,39
"3",3716,"ec","00600",40,154,"ec:3.2.1.22",70.8086785009862,9,7,18,30,37,39,39,39,39,39
