"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4","neighborsL5","neighborsL6","neighborsL7","neighborsL8","neighborsL9"
"1",3844,"ec","00620",73,731,"ec:4.1.1.78",0,9,28,69,72,72,72,72,72,72,72
"2",3887,"ec","00620",73,731,"ec:2.3.1.12",80.5779018223609,9,19,57,72,72,72,72,72,72,72
"3",3897,"ec","00620",73,731,"ec:4.2.1.2",87.456903628304,9,9,55,72,72,72,72,72,72,72
