"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4","neighborsL5","neighborsL6"
"1",4054,"ec","00626",13,11,"ec:1.14.12.12",3.1666247800955,6,2,2,2,2,2,2
"2",4056,"ec","00626",13,11,"ec:1.3.1.29",0.251319426991706,6,2,3,4,5,7,7
"3",4057,"ec","00626",13,11,"ec:1.13.11.56",0.226187484292536,6,2,4,5,7,7,7
"4",4058,"ec","00626",13,11,"ec:5.99.1.4",0.804222166373461,6,2,4,7,7,7,7
"5",4059,"ec","00626",13,11,"ec:4.1.2.45",0.854486051771802,6,2,5,6,7,7,7
"6",4060,"ec","00626",13,11,"ec:1.2.1.65",0.226187484292536,6,3,4,5,6,7,7
