"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3"
"1",6181,"ec","00970",20,19,"ec:6.3.5.7",82.3751023751024,3,2,4,4
"2",6182,"ec","00970",20,19,"ec:6.1.1.24",16.4291564291564,3,3,4,4
"3",6183,"ec","00970",20,19,"ec:6.3.5.6",81.3923013923014,3,2,4,4
"4",6184,"ec","00970",20,19,"ec:6.1.1.23",7.33824733824734,3,3,4,4
"5",6185,"ec","00970",20,19,"ec:2.5.1.73",1.47420147420147,3,2,3,3
"6",6186,"ec","00970",20,19,"ec:6.1.1.27",1.45782145782146,3,2,3,3
