"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4"
"1",2642,"ec","00450",18,27,"ec:1.8.1.9",97.3407747866054,4,3,7,9,10
"2",2643,"ec","00450",18,27,"ec:2.7.9.3",34.9967170059094,4,4,7,9,10
"3",2647,"ec","00450",18,27,"ec:1.97.1.9",6.46749835850295,4,2,4,7,9
"4",2649,"ec","00450",18,27,"ec:2.9.1.2",4.8752462245568,4,2,5,7,9
"5",2651,"ec","00450",18,27,"ec:2.5.1.48",42.908732764281,4,2,5,12,17
"6",2652,"ec","00450",18,27,"ec:4.4.1.16",72.3736047275115,4,3,7,10,14
"7",2656,"ec","00450",18,27,"ec:4.4.1.13",68.5489166119501,4,2,7,12,15
"8",2657,"ec","00450",18,27,"ec:2.1.1.13 / ec:2.1.1.14",81.4510833880499,4,5,9,10,12
