"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3"
"1",6263,"ec","00981",9,10,"ec:1.2.1.3",100,3,3,6,6
