"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4","neighborsL5","neighborsL6","neighborsL7"
"1",5590,"ec","00910",49,235,"ec:4.2.1.104",16.6459185488174,7,2,3,20,35,35,35,35
"2",5592,"ec","00910",49,235,"ec:2.7.2.2",25.2534234394451,7,2,20,35,35,35,35,35
"3",5593,"ec","00910",49,235,"ec:6.3.4.16",2.89880846523208,7,18,34,35,35,35,35,35
"4",5605,"ec","00910",49,235,"ec:1.7.7.1",9.63898274942202,7,2,2,2,2,2,2,2
"5",5608,"ec","00910",49,235,"ec:1.7.2.5",16.8948959630091,7,3,3,3,3,3,3,3
"6",5620,"ec","00910",49,235,"ec:1.7.2.7",0.0177841010136938,7,3,3,3,3,3,3,3
