"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4"
"1",2488,"ec","00401",15,20,"ec:2.1.1.285",0.0214224507283633,4,2,3,4,4
"2",2489,"ec","00401",15,20,"ec:2.4.1.302",0.0214224507283633,4,2,4,4,4
"3",2490,"ec","00401",15,20,"ec:6.3.1.15",0.0214224507283633,4,2,3,4,4
"4",2499,"ec","00401",15,20,"ec:2.5.1.111",0.0214224507283633,4,7,7,7,7
