"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","ec","frequency","networkDiameter","neighborsL1","neighborsL2","neighborsL3","neighborsL4","neighborsL5","neighborsL6"
"1",2755,"ec","00480",49,228,"ec:2.3.2.2",0,6,5,27,40,44,44,44
"2",2778,"ec","00480",49,228,"ec:2.5.1.18",46.3731865932967,6,22,39,44,44,44,44
"3",2785,"ec","00480",49,228,"ec:2.5.1.16",48.9911622477906,6,5,25,39,43,44,44
"4",2787,"ec","00480",49,228,"ec:6.3.1.9",0.116725029181257,6,5,26,39,43,44,44
"5",2792,"ec","00480",49,228,"ec:6.3.1.9",0.116725029181257,6,20,35,43,44,44,44
